ID (CME),t0,t,x (CME),y (CME),z (CME),FI (CME),TL (CME)
549,43,68,440.1,284.35,49.623,2.2325,55
549,43,69,439.57,284.25,49.35,1.8211,55
549,43,70,442.56,284.48,49.992,3.055,55
549,43,71,441.91,284.7,48.06,13.862,55
549,43,72,442.04,284.16,49.934,2.051,55
549,43,73,439.12,283.94,49.377,1.8433,55
549,43,74,437.72,283.16,47.975,10.0,55
549,43,75,438.81,284.25,49.166,1.989,55
549,43,76,438.69,284.3,49.008,1.9513,55
549,43,77,438.38,284.45,48.979,3.5295,55
549,43,78,442.69,283.94,49.295,5.0536,55
549,43,79,439.73,284.04,50.426,2.9534,55
549,43,80,441.87,284.12,49.879,2.0175,55
549,43,81,440.63,284.05,49.288,2.6784,55
549,43,82,439.99,285.28,49.15,2.164,55
549,43,83,437.15,284.16,48.558,3.992,55
549,43,84,435.41,284.22,48.193,2.0924,55
549,43,85,435.95,283.85,49.603,1.8095,55
549,43,86,437.5,284.23,48.97,2.1385,55
549,43,87,438.68,284.22,48.988,1.8944,55
549,43,88,438.55,284.35,49.048,2.4389,55
549,43,89,437.63,284.35,48.835,1.9589,55
549,43,90,433.7,284.03,47.711,2.1386,55
549,43,91,434.52,284.54,48.005,3.57,55
549,43,92,434.25,284.44,47.948,1.345,55
549,43,93,433.48,284.46,46.758,2.5711,55
549,43,94,433.71,284.24,47.833,2.0624,55
549,43,95,436.0,284.25,48.423,1.4722,55
549,43,96,438.28,284.26,49.014,1.9496,55
549,43,97,439.34,282.89,48.052,17.328,55
550,48,48,393.53,294.96,39.506,73.859,55
550,48,49,393.93,293.24,40.004,-0.02571,55
550,48,50,394.34,291.52,40.501,0.31243,55
550,48,51,394.74,289.8,40.999,2.6884,55
550,48,52,395.42,287.49,39.615,-0.5467,55
550,48,53,396.1,285.17,38.231,23.513,55
550,48,54,393.8,284.23,38.084,1.9589,55
550,48,55,391.82,284.27,37.655,1.6104,55
550,48,56,388.84,284.24,36.786,1.9605,55
550,48,57,387.84,284.36,36.796,2.3938,55
550,48,58,384.4,284.11,35.961,2.5544,55
550,48,59,385.62,284.72,36.124,3.6102,55
550,48,60,386.89,284.63,36.485,1.7811,55
550,48,61,387.4,284.62,35.954,2.3651,55
550,48,62,385.25,284.32,36.229,2.1082,55
550,48,63,385.76,284.31,36.121,2.0314,55
550,48,64,385.47,284.27,36.082,1.5475,55
550,48,65,385.18,284.22,36.043,2.0325,55
550,48,66,384.52,284.94,35.961,2.5034,55
550,48,67,384.94,284.27,36.116,1.4768,55
550,48,68,383.77,284.63,35.782,1.8646,55
550,48,69,385.38,284.52,36.073,2.8609,55
550,48,70,386.47,284.42,36.123,-4.2478,55
550,48,71,388.52,284.28,36.844,1.7398,55
550,48,72,388.64,284.24,36.222,33.331,55
550,48,73,388.19,284.26,36.763,1.9289,55
550,48,74,388.57,284.43,36.885,2.0863,55
550,48,75,389.21,284.26,36.999,1.9765,55
550,48,76,387.85,284.21,36.736,1.9656,55
550,48,77,388.18,284.26,36.599,1.4179,55
550,48,78,387.67,284.27,36.4,2.6372,55
550,48,79,384.88,284.28,36.508,2.0145,55
550,48,80,384.51,284.46,36.107,2.0562,55
550,48,81,382.88,284.46,35.523,2.17,55
550,48,82,384.27,284.09,35.633,2.3047,55
550,48,83,383.48,284.12,35.805,2.3986,55
550,48,84,384.38,283.9,36.0,4.0209,55
550,48,85,383.01,285.84,37.393,2.2949,55
550,48,86,381.11,284.55,35.308,2.1756,55
550,48,87,380.69,284.38,34.957,2.1786,55
550,48,88,380.63,284.57,34.725,2.1263,55
550,48,89,384.12,284.12,35.873,3.0042,55
550,48,90,387.84,283.6,36.93,4.7625,55
550,48,91,386.95,283.87,36.972,1.8954,55
550,48,92,386.05,284.14,37.015,2.5793,55
550,48,93,384.82,284.29,36.015,2.0078,55
550,48,94,384.83,284.28,35.857,2.0144,55
550,48,95,384.96,284.28,36.008,2.0429,55
550,48,96,383.45,284.34,35.634,2.2309,55
550,48,97,381.36,284.5,35.023,3.3257,55
550,48,98,385.19,284.37,36.031,2.369,55
550,48,99,384.55,284.22,35.912,2.3325,55
550,48,100,384.56,284.34,35.954,1.8286,55
550,48,101,385.08,284.63,35.986,3.1856,55
550,48,102,384.68,284.09,35.752,2.2167,55
552,1,1,254.36,508.36,21.62,119.75,54
552,1,2,253.7,508.8,21.671,136.05,54
552,1,3,253.19,509.08,21.64,140.31,54
552,1,4,253.21,508.38,21.524,129.97,54
552,1,5,253.02,508.11,21.674,130.2,54
552,1,6,253.08,507.82,21.518,136.75,54
552,1,7,252.71,507.97,21.61,117.92,54
552,1,8,253.11,506.92,21.66,111.16,54
552,1,9,252.85,506.52,21.624,108.34,54
552,1,10,252.64,506.21,21.533,99.459,54
552,1,11,252.45,506.51,21.477,103.56,54
552,1,12,252.08,504.95,21.371,105.01,54
552,1,13,252.54,504.01,21.399,106.88,54
552,1,14,252.57,503.22,21.426,120.23,54
552,1,15,252.73,503.15,21.306,94.314,54
552,1,16,252.74,503.46,21.897,113.74,54
552,1,17,252.28,503.79,21.581,106.39,54
552,1,18,252.59,502.87,21.916,109.67,54
552,1,19,253.01,503.91,21.997,86.232,54
552,1,20,253.65,503.87,22.148,110.49,54
552,1,21,254.07,505.21,22.035,99.575,54
552,1,22,254.89,504.93,22.029,88.801,54
552,1,23,255.25,504.94,22.148,87.902,54
552,1,24,254.71,504.86,22.008,90.366,54
552,1,25,254.92,504.69,22.342,88.484,54
552,1,26,254.97,503.81,22.215,93.235,54
552,1,27,254.06,504.01,21.838,88.729,54
552,1,28,254.96,504.98,22.172,101.57,54
552,1,29,254.9,504.62,21.966,90.174,54
552,1,30,255.42,504.16,22.31,85.0,54
552,1,31,255.44,504.52,22.242,90.192,54
552,1,32,255.56,503.76,22.299,95.101,54
552,1,33,255.2,505.26,22.509,84.494,54
552,1,34,254.67,505.3,22.124,85.304,54
552,1,35,254.69,505.37,22.322,95.229,54
552,1,36,254.38,505.31,22.209,86.982,54
552,1,37,253.33,504.42,22.063,92.845,54
552,1,38,253.41,504.46,22.072,88.272,54
552,1,39,254.0,506.22,22.215,73.941,54
552,1,40,253.9,506.9,22.196,72.356,54
552,1,41,253.86,505.93,22.164,79.207,54
552,1,42,253.98,506.36,21.961,80.968,54
552,1,43,254.26,507.5,22.064,81.354,54
552,1,44,253.26,508.59,22.138,85.853,54
552,1,45,251.98,508.94,21.61,82.03,54
552,1,46,251.14,509.22,21.716,79.423,54
552,1,47,251.08,509.84,21.455,90.266,54
552,1,48,250.58,509.28,21.252,81.958,54
552,1,49,250.18,509.72,21.171,90.39,54
552,1,50,249.87,509.57,21.214,81.563,54
552,1,51,249.76,509.62,21.364,86.781,54
552,1,52,250.23,509.66,21.153,80.017,54
552,1,53,251.21,509.98,21.517,91.663,54
552,1,54,251.89,510.37,21.439,86.892,54
554,1,1,230.06,151.58,30.39,236.31,54
554,1,2,228.95,151.55,30.254,230.17,54
554,1,3,228.98,151.94,30.256,220.03,54
554,1,4,228.62,150.98,30.31,237.09,54
554,1,5,230.96,150.4,30.655,222.34,54
554,1,6,231.36,151.45,30.609,220.93,54
554,1,7,229.31,151.93,30.269,207.68,54
554,1,8,229.98,152.9,30.467,200.36,54
554,1,9,230.85,153.55,30.456,190.3,54
554,1,10,232.22,152.89,30.707,213.87,54
554,1,11,232.26,152.56,30.835,222.56,54
554,1,12,232.33,153.71,30.726,204.11,54
554,1,13,232.19,155.5,30.616,194.09,54
554,1,14,232.22,154.26,30.7,218.02,54
554,1,15,231.35,156.6,30.411,205.38,54
554,1,16,230.99,156.14,30.552,206.82,54
554,1,17,231.15,156.57,30.683,210.21,54
554,1,18,230.92,156.71,30.702,218.05,54
554,1,19,231.83,155.69,30.695,202.55,54
554,1,20,233.06,154.91,30.846,183.08,54
554,1,21,233.0,154.29,30.894,187.7,54
554,1,22,232.16,155.51,30.721,189.67,54
554,1,23,230.92,156.69,30.655,176.67,54
554,1,24,231.56,156.15,30.815,190.95,54
554,1,25,231.48,156.11,30.812,171.12,54
554,1,26,231.4,156.07,30.808,192.91,54
554,1,27,230.4,157.39,30.344,209.44,54
554,1,28,230.69,156.71,30.63,191.24,54
554,1,29,230.91,155.62,30.747,247.24,54
554,1,30,230.56,154.87,30.932,239.27,54
554,1,31,231.03,153.05,31.126,296.7,54
554,1,32,230.85,153.01,30.966,264.4,54
554,1,33,230.95,152.32,30.998,221.71,54
554,1,34,231.3,152.64,30.976,210.11,54
554,1,35,232.01,152.55,31.251,214.63,54
554,1,36,232.03,152.2,31.039,225.9,54
554,1,37,231.66,152.8,31.196,224.11,54
554,1,38,232.13,152.76,31.179,228.18,54
554,1,39,231.98,152.29,31.198,201.54,54
554,1,40,231.95,152.48,31.161,165.3,54
554,1,41,231.66,153.5,31.038,164.93,54
554,1,42,231.75,154.04,31.0,173.38,54
554,1,43,232.66,152.61,31.36,174.49,54
554,1,44,233.01,152.94,31.39,189.81,54
554,1,45,233.17,152.61,31.252,195.59,54
554,1,46,233.23,151.23,31.29,174.35,54
554,1,47,233.05,153.15,31.168,166.17,54
554,1,48,233.9,152.25,31.991,298.18,54
554,1,49,234.8,151.86,31.774,187.03,54
554,1,50,235.7,151.47,31.557,181.72,54
554,1,51,234.47,152.21,31.558,172.03,54
554,1,52,235.15,151.67,31.678,158.08,54
554,1,53,235.08,152.24,31.512,187.37,54
554,1,54,236.21,152.75,31.769,168.33,54
555,2,2,244.04,139.9,37.253,112.53,54
555,2,3,244.71,140.85,37.456,30.96,54
555,2,4,245.37,141.8,37.659,98.568,54
555,2,5,245.3,141.84,37.642,127.29,54
555,2,6,247.01,141.94,38.082,109.56,54
555,2,7,245.21,142.26,37.548,119.19,54
555,2,8,244.9,142.99,37.587,109.88,54
555,2,9,244.61,143.28,37.373,126.79,54
555,2,10,245.1,142.89,37.32,111.82,54
555,2,11,245.05,143.18,37.586,110.79,54
555,2,12,243.87,143.52,37.629,131.46,54
555,2,13,243.53,143.01,37.412,117.22,54
555,2,14,242.54,142.75,37.441,117.16,54
555,2,15,243.88,143.1,37.738,113.56,54
555,2,16,243.62,141.96,37.64,94.372,54
555,2,17,244.89,141.85,37.868,96.54,54
555,2,18,244.09,141.89,37.54,89.186,54
555,2,19,245.04,141.63,37.825,99.343,54
555,2,20,246.04,141.96,37.943,86.156,54
555,2,21,244.71,142.29,37.887,82.16,54
555,2,22,244.83,141.99,37.68,101.52,54
555,2,23,243.83,142.77,37.727,92.16,54
555,2,24,242.97,143.06,37.488,108.78,54
555,2,25,243.72,142.8,36.951,98.142,54
555,2,26,243.99,140.07,37.114,112.56,54
555,2,27,243.97,140.49,37.107,96.389,54
555,2,28,243.85,140.45,37.178,125.93,54
555,2,29,244.0,141.9,37.428,102.69,54
555,2,30,243.29,141.96,37.23,99.815,54
555,2,31,243.62,143.07,37.771,92.15,54
555,2,32,244.29,142.44,37.996,102.96,54
555,2,33,244.41,143.38,38.136,117.53,54
555,2,34,245.28,143.29,38.137,111.25,54
555,2,35,244.66,143.22,38.121,116.42,54
555,2,36,245.06,143.29,38.344,106.63,54
555,2,37,244.43,144.53,37.544,93.23,54
555,2,38,244.58,144.01,38.073,115.38,54
555,2,39,245.23,143.84,38.028,113.99,54
555,2,40,245.02,144.11,37.784,111.34,54
555,2,41,245.1,144.03,38.102,117.21,54
555,2,42,245.27,143.9,37.536,97.779,54
555,2,43,244.77,144.32,38.276,116.56,54
555,2,44,244.71,145.16,38.108,124.43,54
555,2,45,244.95,145.18,37.991,131.89,54
555,2,46,246.02,146.07,38.443,106.5,54
555,2,47,246.34,145.44,38.301,119.46,54
555,2,48,246.91,145.74,38.427,98.045,54
555,2,49,246.22,145.18,37.953,126.26,54
555,2,50,246.88,144.59,38.405,103.0,54
555,2,51,246.78,143.79,38.339,40.615,54
555,2,52,246.68,142.99,38.273,104.57,54
555,2,53,246.06,144.38,37.631,76.039,54
555,2,54,246.02,143.23,38.219,86.708,54
555,2,55,245.3,142.69,38.455,100.34,54
556,11,11,257.3,417.27,13.16,6.0636,54
556,11,12,259.23,417.81,13.218,0.2373,54
556,11,13,261.16,418.35,13.276,2.8727,54
556,11,14,261.7,418.76,12.397,1.8503,54
556,11,15,262.23,419.17,11.517,1.9826,54
556,11,16,259.98,417.8,12.926,21.993,54
556,11,17,264.38,419.07,12.091,1.8477,54
556,11,18,259.7,419.4,11.872,9.3098,54
556,11,19,261.96,419.03,11.426,1.717,54
556,11,20,263.92,418.79,12.031,1.5645,54
556,11,21,267.58,419.18,12.682,1.6995,54
556,11,22,269.56,419.17,13.262,1.8698,54
556,11,23,273.48,419.19,14.111,2.1141,54
556,11,24,272.48,419.15,14.141,1.7941,54
556,11,25,273.01,419.02,14.143,2.0648,54
556,11,26,271.35,419.24,13.725,1.5931,54
556,11,27,269.68,419.47,13.307,1.9052,54
556,11,28,272.51,419.0,14.017,1.8322,54
556,11,29,272.93,419.53,14.202,2.3965,54
556,11,30,271.9,419.34,13.259,1.835,54
556,11,31,272.31,419.23,13.873,1.9987,54
556,11,32,270.37,419.24,13.624,1.7706,54
556,11,33,274.31,419.1,14.219,2.0461,54
556,11,34,273.98,418.72,14.277,2.585,54
556,11,35,275.16,419.16,14.804,1.7191,54
556,11,36,276.85,419.16,14.968,1.1342,54
556,11,37,278.54,419.15,15.131,1.9959,54
556,11,38,278.71,419.49,14.981,2.0934,54
556,11,39,276.97,419.14,15.012,1.8281,54
556,11,40,275.01,419.22,14.259,0.77252,54
556,11,41,273.16,419.09,13.897,2.2736,54
556,11,42,274.89,419.26,14.446,2.0525,54
556,11,43,276.23,419.21,14.918,1.8344,54
556,11,44,277.02,418.88,14.962,1.3868,54
556,11,45,276.81,419.46,14.646,2.1688,54
556,11,46,277.77,419.02,14.773,1.8743,54
556,11,47,277.59,419.16,15.195,1.7338,54
556,11,48,275.81,418.9,14.62,1.0245,54
556,11,49,274.02,418.65,14.044,2.0491,54
556,11,50,273.52,419.23,13.374,2.5183,54
556,11,51,277.55,419.46,14.529,2.1718,54
556,11,52,275.59,419.06,14.877,1.8956,54
556,11,53,278.4,420.94,16.931,6.8806,54
556,11,54,277.3,419.28,15.019,1.6029,54
556,11,55,278.8,419.2,14.789,1.8776,54
556,11,56,278.79,419.17,15.059,0.36509,54
556,11,57,280.52,419.73,15.492,2.0448,54
556,11,58,278.77,419.11,15.598,2.0207,54
556,11,59,282.61,419.19,16.239,2.3867,54
556,11,60,281.74,418.99,16.011,1.7731,54
556,11,61,279.39,418.61,15.542,2.1372,54
556,11,62,278.69,418.67,15.576,10.129,54
556,11,63,277.98,418.73,15.61,1.6027,54
556,11,64,277.27,418.78,15.643,2.055,54
557,23,23,345.63,156.01,59.747,181.82,54
557,23,24,344.62,156.88,59.856,217.88,54
557,23,25,345.83,155.22,59.89,180.04,54
557,23,26,345.73,155.28,59.72,193.02,54
557,23,27,345.55,155.74,59.545,189.35,54
557,23,28,345.8,156.49,59.832,179.91,54
557,23,29,343.31,157.13,59.042,181.01,54
557,23,30,344.47,154.49,59.253,165.61,54
557,23,31,344.85,154.77,59.434,141.82,54
557,23,32,340.16,155.31,58.331,165.72,54
557,23,33,343.5,155.28,59.357,180.0,54
557,23,34,347.46,154.23,59.265,163.98,54
557,23,35,346.12,154.02,59.565,160.98,54
557,23,36,342.55,155.83,58.32,171.56,54
557,23,37,345.97,154.59,59.221,150.15,54
557,23,38,345.71,154.5,59.162,138.57,54
557,23,39,343.87,155.59,59.226,167.76,54
557,23,40,342.25,155.34,58.441,184.37,54
557,23,41,345.97,155.76,59.259,165.41,54
557,23,42,348.04,155.41,59.519,180.34,54
557,23,43,347.15,155.07,59.899,186.59,54
557,23,44,347.59,153.12,59.736,166.44,54
557,23,45,347.88,154.26,59.926,159.23,54
557,23,46,347.96,152.39,59.526,162.64,54
557,23,47,347.93,152.17,60.034,147.65,54
557,23,48,348.32,153.49,59.891,143.49,54
557,23,49,350.61,153.24,59.241,153.26,54
557,23,50,351.86,153.62,59.117,161.61,54
557,23,51,349.21,152.86,58.809,137.62,54
557,23,52,349.89,151.22,58.889,150.16,54
557,23,53,349.34,151.46,58.945,167.48,54
557,23,54,350.22,150.98,58.408,139.9,54
557,23,55,351.07,149.14,58.376,162.73,54
557,23,56,349.71,150.85,57.622,159.56,54
557,23,57,350.53,151.04,57.948,148.33,54
557,23,58,351.56,151.58,58.959,148.63,54
557,23,59,350.54,154.36,59.242,166.48,54
557,23,60,350.04,152.76,59.338,151.28,54
557,23,61,349.39,151.83,58.703,123.68,54
557,23,62,348.72,151.46,58.083,155.93,54
557,23,63,354.5,152.11,58.324,149.32,54
557,23,64,352.91,151.15,58.355,160.83,54
557,23,65,351.81,151.98,58.574,136.41,54
557,23,66,351.72,153.45,58.7,144.88,54
557,23,67,350.55,154.04,58.883,129.16,54
557,23,68,350.36,150.84,58.359,136.62,54
557,23,69,348.14,147.47,58.018,144.04,54
557,23,70,348.27,149.19,57.615,146.84,54
557,23,71,350.35,151.02,58.194,-0.77583,54
557,23,72,352.43,152.84,58.773,-0.21031,54
557,23,73,354.51,154.67,59.352,131.87,54
557,23,74,355.23,154.61,59.594,130.39,54
557,23,75,354.04,154.35,59.376,115.64,54
557,23,76,352.9,153.69,58.345,117.64,54
558,24,24,167.69,399.75,16.419,39.274,54
558,24,25,169.58,397.66,16.734,40.891,54
558,24,26,169.81,398.68,16.524,41.793,54
558,24,27,169.83,398.31,16.498,43.888,54
558,24,28,169.37,398.75,16.595,49.384,54
558,24,29,169.2,400.46,16.126,54.378,54
558,24,30,170.08,398.72,16.368,49.806,54
558,24,31,170.57,398.03,16.804,52.454,54
558,24,32,170.26,399.45,16.572,63.645,54
558,24,33,168.78,400.81,16.404,67.199,54
558,24,34,169.52,399.8,16.581,53.135,54
558,24,35,168.4,400.8,16.377,52.343,54
558,24,36,169.14,399.58,16.688,49.705,54
558,24,37,169.14,399.72,16.67,55.949,54
558,24,38,168.51,398.85,16.597,58.35,54
558,24,39,166.18,399.98,16.501,54.405,54
558,24,40,167.07,400.74,16.46,52.101,54
558,24,41,167.66,400.1,16.579,57.269,54
558,24,42,167.23,400.31,16.511,57.405,54
558,24,43,166.94,400.46,16.465,54.555,54
558,24,44,166.25,400.86,16.444,55.518,54
558,24,45,166.12,401.1,16.254,47.737,54
558,24,46,165.37,401.82,16.264,45.99,54
558,24,47,164.99,401.67,16.209,46.852,54
558,24,48,165.95,401.47,16.186,45.677,54
558,24,49,164.54,401.89,16.137,43.866,54
558,24,50,164.15,401.27,16.137,42.482,54
558,24,51,162.23,403.19,16.184,35.05,54
558,24,52,164.4,402.29,15.77,32.242,54
558,24,53,163.89,402.69,15.986,47.429,54
558,24,54,160.96,404.72,16.342,48.111,54
558,24,55,163.31,403.25,16.362,47.589,54
558,24,56,163.03,403.3,16.17,51.465,54
558,24,57,163.68,403.22,16.305,49.943,54
558,24,58,165.73,403.58,15.859,41.636,54
558,24,59,165.01,403.44,15.951,40.747,54
558,24,60,168.25,402.72,16.199,45.339,54
558,24,61,165.93,404.64,15.964,46.417,54
558,24,62,163.37,403.2,16.415,45.317,54
558,24,63,165.04,403.74,16.047,42.457,54
558,24,64,166.66,404.87,16.001,39.56,54
558,24,65,165.61,404.61,16.268,43.796,54
558,24,66,163.56,402.58,16.297,32.396,54
558,24,67,161.71,402.62,16.822,33.636,54
558,24,68,163.07,403.0,16.454,37.075,54
558,24,69,161.88,403.09,16.719,38.36,54
558,24,70,161.26,401.69,16.757,25.923,54
558,24,71,160.65,400.29,16.795,14.159,54
558,24,72,160.03,398.88,16.833,9.2415,54
558,24,73,161.69,402.43,16.375,39.057,54
558,24,74,161.84,402.85,16.627,34.619,54
558,24,75,160.94,403.64,16.519,28.856,54
558,24,76,162.81,403.51,16.222,35.483,54
558,24,77,162.64,401.79,16.603,31.83,54
559,45,45,303.3,544.46,35.959,18.098,54
559,45,46,304.34,545.02,36.549,27.166,54
559,45,47,306.0,544.26,37.321,20.0,54
559,45,48,306.59,543.77,37.348,25.863,54
559,45,49,305.84,544.15,37.274,22.927,54
559,45,50,304.15,544.27,36.03,24.18,54
559,45,51,304.95,544.74,37.215,24.603,54
559,45,52,305.89,544.61,37.353,20.709,54
559,45,53,305.0,543.76,35.52,71.081,54
559,45,54,305.03,543.71,37.115,26.979,54
559,45,55,307.52,543.22,38.062,20.215,54
559,45,56,305.72,544.28,37.512,21.996,54
559,45,57,305.4,544.88,37.275,23.139,54
559,45,58,304.67,544.62,37.201,19.805,54
559,45,59,304.56,544.78,36.744,20.473,54
559,45,60,304.65,545.46,37.203,21.807,54
559,45,61,304.37,544.85,37.443,17.37,54
559,45,62,303.73,546.39,36.579,26.045,54
559,45,63,301.88,546.91,35.712,20.931,54
559,45,64,302.81,546.91,36.46,25.772,54
559,45,65,301.9,546.85,36.231,29.391,54
559,45,66,302.1,547.08,36.338,27.214,54
559,45,67,302.62,547.99,36.953,31.766,54
559,45,68,303.01,546.42,37.187,20.99,54
559,45,69,303.4,544.84,37.422,45.438,54
559,45,70,302.31,545.62,37.584,36.263,54
559,45,71,301.69,545.41,36.876,31.213,54
559,45,72,303.76,549.11,37.442,28.452,54
559,45,73,302.39,545.51,36.728,28.847,54
559,45,74,302.74,544.56,37.325,31.914,54
559,45,75,304.56,546.01,37.296,20.867,54
559,45,76,302.78,546.46,36.794,19.964,54
559,45,77,302.78,544.05,37.285,33.697,54
559,45,78,303.01,542.02,37.155,38.885,54
559,45,79,300.99,542.69,36.54,39.818,54
559,45,80,301.7,543.63,37.034,39.613,54
559,45,81,300.17,542.46,36.857,33.87,54
559,45,82,299.54,543.62,36.861,25.333,54
559,45,83,299.42,542.46,36.68,28.82,54
559,45,84,300.13,542.18,36.332,33.331,54
559,45,85,298.96,542.97,36.702,34.982,54
559,45,86,298.82,542.83,36.421,38.696,54
559,45,87,299.12,543.23,36.208,30.693,54
559,45,88,299.85,541.31,36.278,36.323,54
559,45,89,299.3,541.08,36.284,33.581,54
559,45,90,299.11,539.0,36.317,35.543,54
559,45,91,297.98,537.29,35.792,28.966,54
559,45,92,298.38,537.81,35.723,33.028,54
559,45,93,297.15,540.98,35.696,23.983,54
559,45,94,297.98,541.0,36.4,31.174,54
559,45,95,298.45,540.17,35.951,30.253,54
559,45,96,298.42,540.66,36.346,12.07,54
559,45,97,298.39,541.14,36.741,7.4955,54
559,45,98,298.37,541.63,37.136,17.42,54
560,45,45,339.02,183.39,50.564,13.565,54
560,45,46,337.65,184.54,49.678,9.0774,54
560,45,47,337.46,184.27,49.164,13.829,54
560,45,48,337.32,185.17,49.064,9.8335,54
560,45,49,337.83,185.98,49.099,4.4783,54
560,45,50,338.35,186.78,49.134,11.617,54
560,45,51,337.79,186.39,48.917,7.3887,54
560,45,52,337.22,185.99,48.7,10.217,54
560,45,53,337.38,186.75,49.034,-0.34206,54
560,45,54,336.77,189.36,48.777,5.0222,54
560,45,55,337.7,188.28,49.703,9.443,54
560,45,56,337.99,187.19,49.662,4.2533,54
560,45,57,338.18,187.42,48.813,6.6263,54
560,45,58,338.57,185.02,49.578,9.6764,54
560,45,59,342.86,185.69,50.655,6.6245,54
560,45,60,341.87,184.44,50.843,3.363,54
560,45,61,340.89,183.19,51.032,7.0498,54
560,45,62,343.86,184.22,50.576,12.179,54
560,45,63,341.6,187.41,50.348,5.9629,54
560,45,64,339.88,186.51,49.827,8.9714,54
560,45,65,340.37,185.24,50.037,11.3,54
560,45,66,341.63,185.22,50.453,9.2443,54
560,45,67,339.09,185.04,50.402,0.65623,54
560,45,68,336.56,184.87,50.35,10.93,54
560,45,69,338.51,184.99,49.759,9.4586,54
560,45,70,339.67,184.19,49.844,7.0976,54
560,45,71,340.53,185.99,50.2,8.9166,54
560,45,72,339.27,186.29,49.493,10.069,54
560,45,73,336.04,186.11,49.257,10.374,54
560,45,74,335.79,184.64,49.765,11.697,54
560,45,75,340.43,183.66,50.051,11.846,54
560,45,76,340.63,184.98,49.92,9.9878,54
560,45,77,338.05,184.58,49.428,9.6523,54
560,45,78,339.44,186.75,49.804,8.1001,54
560,45,79,339.73,184.69,49.637,20.811,54
560,45,80,339.37,185.44,49.363,12.297,54
560,45,81,338.5,185.38,49.584,13.289,54
560,45,82,336.56,185.67,49.626,14.394,54
560,45,83,337.47,186.99,49.747,9.5575,54
560,45,84,337.89,185.36,49.489,14.627,54
560,45,85,338.69,184.97,49.104,19.173,54
560,45,86,343.6,185.1,50.352,12.928,54
560,45,87,342.34,185.03,49.353,1.0628,54
560,45,88,341.07,184.97,48.354,0.96825,54
560,45,89,339.8,184.9,47.354,17.277,54
560,45,90,338.04,184.91,49.241,14.676,54
560,45,91,337.82,185.75,49.423,14.802,54
560,45,92,338.24,185.15,49.547,18.853,54
560,45,93,336.36,186.01,49.11,3.543,54
560,45,94,334.48,186.87,48.672,0.94233,54
560,45,95,332.6,187.74,48.234,10.182,54
560,45,96,334.0,186.78,48.588,7.5729,54
560,45,97,335.47,184.9,49.107,5.9408,54
560,45,98,336.91,183.49,49.544,14.322,54
561,57,57,235.18,125.55,32.052,48.244,54
561,57,58,235.81,127.48,31.93,55.997,54
561,57,59,234.68,126.27,32.024,57.647,54
561,57,60,235.32,126.88,32.06,50.545,54
561,57,61,234.89,127.26,32.172,51.356,54
561,57,62,236.18,126.63,32.209,36.947,54
561,57,63,237.48,126.01,32.245,53.215,54
561,57,64,236.18,126.59,32.081,19.49,54
561,57,65,233.47,128.26,31.955,59.829,54
561,57,66,233.58,127.75,31.753,67.393,54
561,57,67,229.09,128.59,31.154,69.039,54
561,57,68,230.77,128.32,31.454,62.891,54
561,57,69,232.46,128.05,31.754,24.447,54
561,57,70,234.14,127.78,32.054,69.889,54
561,57,71,234.32,130.33,32.214,44.659,54
561,57,72,233.99,129.5,32.114,24.348,54
561,57,73,233.66,128.68,32.014,42.678,54
561,57,74,234.26,128.76,32.236,48.225,54
561,57,75,234.14,128.48,32.207,43.18,54
561,57,76,234.01,128.2,32.179,48.662,54
561,57,77,233.89,127.92,32.151,58.751,54
561,57,78,231.69,128.11,31.726,47.829,54
561,57,79,233.24,125.38,32.008,48.291,54
561,57,80,235.44,125.66,32.563,36.665,54
