,t,ID CME,Track Length CME,x CME,y CME,z CME,FI CME,ID Dino Track,Track Length Dino Track,x Dino Track,y Dino Track,z Dino Track,FI Dino Track,Distance Dino Track,ID CME Detections,x CME Detections,y CME Detections,z CME Detections,FI CME Detections,Distance CME Detections,ID Dino Detections,x Dino Detections,y Dino Detections,z Dino Detections,FI Dino Detections,Distance Dino Detections,xmin,xmax,ymin,ymax,zmin,zmax
51887,85.0,1820.0,14.0,499.52,672.95,131.89600000000002,189.0,10188,8.0,498.69617,671.31635,132.45607,328.5,1.91,744.0,499.52,672.95,131.9,189.0,0.00,896.0,498.69617,671.31635,132.45607,328.5,1.91,14.0,499.69232,497.84,673.8625,128.73514,673.75
51888,86.0,1820.0,14.0,499.5,673.64,132.154,204.17,1978,43.0,499.33182,673.8625,128.73514,342.0,3.43,742.0,499.5,673.64,132.15,204.17,0.00,633.0,499.33182,673.8625,128.73514,342.0,3.43,14.0,499.69232,497.84,673.8625,128.73514,673.75
51889,87.0,1820.0,14.0,499.17,672.53,132.399,226.71,1978,43.0,499.39893,673.7935,129.74173,362.5,2.95,769.0,499.17,672.53,132.4,226.71,0.00,684.0,499.39893,673.7935,129.74173,362.5,2.95,14.0,499.69232,497.84,673.8625,128.73514,673.75
51890,88.0,1820.0,14.0,499.03,672.59,132.638,187.18,,,,,,,,776.0,499.03,672.59,132.64,187.18,0.00,,,,,,,14.0,499.69232,497.84,673.8625,128.73514,673.75
51891,89.0,1820.0,14.0,499.21,673.35,133.09199999999998,176.74,1978,43.0,499.4199,673.815,130.07175,324.0,3.06,791.0,499.21,673.35,133.09,176.74,0.00,722.0,499.4199,673.815,130.07175,324.0,3.06,14.0,499.69232,497.84,673.8625,128.73514,673.75
51892,90.0,1820.0,14.0,499.59,672.79,133.63,188.77,,,,,,,,766.0,499.59,672.79,133.63,188.77,0.00,,,,,,,14.0,499.69232,497.84,673.8625,128.73514,673.75
51893,91.0,1820.0,14.0,499.0,671.44,132.212,168.2,,,,,,,,753.0,499.0,671.44,132.21,168.2,0.00,,,,,,,14.0,499.69232,497.84,673.8625,128.73514,673.75
51894,92.0,1820.0,14.0,497.84,670.62,137.874,111.39,,,,,,,,,,,,,,,,,,,,14.0,499.69232,497.84,673.8625,128.73514,673.75
51895,93.0,1820.0,14.0,498.03,670.02,135.22899999999998,155.45,,,,,,,,773.0,498.03,670.02,135.23,155.45,0.00,,,,,,,14.0,499.69232,497.84,673.8625,128.73514,673.75
51896,81.0,1821.0,14.0,471.82,493.52,106.375,61.404,,,,,,,,641.0,471.82,493.52,106.37,61.404,0.00,,,,,,,14.0,472.14,470.21,498.88,105.71,498.88
51897,82.0,1821.0,14.0,472.14,493.56,105.709,71.802,,,,,,,,638.0,472.14,493.56,105.71,71.802,0.00,,,,,,,14.0,472.14,470.21,498.88,105.71,498.88
51898,83.0,1821.0,14.0,470.9,493.23,107.485,77.041,2015,26.0,469.92456,491.91055,107.91372,255.4,1.70,621.0,470.9,493.23,107.49,77.041,0.00,618.0,469.92456,491.91055,107.91372,255.4,1.70,14.0,472.14,470.21,498.88,105.71,498.88
51899,84.0,1821.0,14.0,470.34,494.18,107.22800000000001,86.45,2015,26.0,469.34918,492.6379,107.9473,269.8,1.97,626.0,470.34,494.18,107.23,86.45,0.00,568.0,469.34918,492.6379,107.9473,269.8,1.97,14.0,472.14,470.21,498.88,105.71,498.88
51900,85.0,1821.0,14.0,470.3,494.53,107.49600000000001,74.983,2015,26.0,469.5484,493.653,108.53813,283.5,1.56,628.0,470.3,494.53,107.5,74.983,0.00,599.0,469.5484,493.653,108.53813,283.5,1.56,14.0,472.14,470.21,498.88,105.71,498.88
51901,86.0,1821.0,14.0,470.21,494.19,107.88499999999999,74.805,,,,,,,,625.0,470.21,494.19,107.89,74.805,0.01,,,,,,,14.0,472.14,470.21,498.88,105.71,498.88
51902,87.0,1821.0,14.0,470.38,494.37,108.37,84.619,2015,26.0,469.4006,493.5938,108.5059,264.5,1.26,665.0,470.38,494.37,108.37,84.619,0.00,520.0,469.4006,493.5938,108.5059,264.5,1.26,14.0,472.14,470.21,498.88,105.71,498.88
51903,88.0,1821.0,14.0,470.5,495.2,109.095,101.72,2015,26.0,469.43063,494.16553,109.06477,282.2,1.49,661.0,470.5,495.2,109.09,101.72,0.00,453.0,469.43063,494.16553,109.06477,282.2,1.49,14.0,472.14,470.21,498.88,105.71,498.88
51904,89.0,1821.0,14.0,470.25,495.14,109.337,103.46,2015,26.0,469.1156,494.20404,109.13161,267.0,1.48,671.0,470.25,495.14,109.34,103.46,0.00,559.0,469.1156,494.20404,109.13161,267.0,1.48,14.0,472.14,470.21,498.88,105.71,498.88
51905,90.0,1821.0,14.0,470.64,495.09,107.977,101.2,2015,26.0,469.70282,494.08127,108.232315,268.8,1.40,643.0,470.64,495.09,107.98,101.2,0.00,499.0,469.70282,494.08127,108.232315,268.8,1.40,14.0,472.14,470.21,498.88,105.71,498.88
51906,91.0,1821.0,14.0,470.59,495.83,109.005,107.5,2015,26.0,469.55298,494.77188,108.62645,257.0,1.53,635.0,470.59,495.83,109.01,107.5,0.01,546.0,469.55298,494.77188,108.62645,257.0,1.53,14.0,472.14,470.21,498.88,105.71,498.88
51907,92.0,1821.0,14.0,470.66,496.9,109.181,110.7,2015,26.0,469.60858,495.74023,108.999306,260.0,1.58,638.0,470.66,496.9,109.18,110.7,0.00,545.0,469.60858,495.74023,108.999306,260.0,1.58,14.0,472.14,470.21,498.88,105.71,498.88
51908,93.0,1821.0,14.0,470.66,498.58,108.828,106.78,2015,26.0,469.72165,497.3261,108.62534,252.0,1.58,637.0,470.66,498.58,108.83,106.78,0.00,625.0,469.72165,497.3261,108.62534,252.0,1.58,14.0,472.14,470.21,498.88,105.71,498.88
51909,94.0,1821.0,14.0,470.73,498.88,107.48599999999999,89.037,2015,26.0,469.69553,497.53952,106.87952,257.8,1.80,620.0,470.73,498.88,107.49,89.037,0.00,509.0,469.69553,497.53952,106.87952,257.8,1.80,14.0,472.14,470.21,498.88,105.71,498.88
51910,81.0,1822.0,14.0,383.03,27.808,72.853,36.0,,,,,,,,436.0,383.03,27.808,72.853,36.0,0.00,,,,,,,14.0,386.53,27.787643,385.58,27.808,75.129
51911,82.0,1822.0,14.0,384.03,28.595,73.958,50.65,,,,,,,,442.0;450.0,384.03;386.13,28.595;28.526,73.958;74.874,50.65;46.798,0.00;2.29,,,,,,,14.0,386.53,27.787643,385.58,27.808,75.129
51912,83.0,1822.0,14.0,383.1,28.57,73.313,59.148,,,,,,,,426.0,383.1,28.57,73.313,59.148,0.00,,,,,,,14.0,386.53,27.787643,385.58,27.808,75.129
51913,84.0,1822.0,14.0,381.92,28.713,72.918,63.281,10255,5.0,378.99893,27.787643,72.05725,212.2,3.18,427.0,381.92,28.713,72.918,63.281,0.00,406.0,378.99893,27.787643,72.05725,212.2,3.18,14.0,386.53,27.787643,385.58,27.808,75.129
51914,85.0,1822.0,14.0,381.61,29.028,72.771,65.995,10255,5.0,379.1202,28.848364,72.31407,215.4,2.54,420.0,381.61,29.028,72.771,65.995,0.00,417.0,379.1202,28.848364,72.31407,215.4,2.54,14.0,386.53,27.787643,385.58,27.808,75.129
51915,86.0,1822.0,14.0,385.58,28.216,75.093,63.289,,,,,,,,448.0,386.53,27.971,75.129,62.781,0.98,,,,,,,14.0,386.53,27.787643,385.58,27.808,75.129
51916,87.0,1822.0,14.0,383.56,28.873,72.849,53.113,,,,,,,,447.0,383.56,28.873,72.849,53.113,0.00,,,,,,,14.0,386.53,27.787643,385.58,27.808,75.129
51917,88.0,1822.0,14.0,381.8,29.662,72.36,48.468,,,,,,,,444.0,381.8,29.662,72.36,48.468,0.00,,,,,,,14.0,386.53,27.787643,385.58,27.808,75.129
51918,89.0,1822.0,14.0,383.2,29.721,72.771,42.698,,,,,,,,442.0,383.2,29.721,72.771,42.698,0.00,,,,,,,14.0,386.53,27.787643,385.58,27.808,75.129
51919,90.0,1822.0,14.0,382.98,30.354,72.592,44.159,,,,,,,,428.0,382.98,30.354,72.592,44.159,0.00,,,,,,,14.0,386.53,27.787643,385.58,27.808,75.129
51920,91.0,1822.0,14.0,383.07,30.463,72.751,27.077,,,,,,,,,,,,,,,,,,,,14.0,386.53,27.787643,385.58,27.808,75.129
51921,92.0,1822.0,14.0,383.16,30.572,72.91,44.334,,,,,,,,425.0,383.16,30.572,72.91,44.334,0.00,,,,,,,14.0,386.53,27.787643,385.58,27.808,75.129
51922,93.0,1822.0,14.0,383.11,30.564,72.816,43.265,,,,,,,,433.0,383.11,30.564,72.816,43.265,0.00,,,,,,,14.0,386.53,27.787643,385.58,27.808,75.129
51923,94.0,1822.0,14.0,383.91,30.787,73.136,46.251,,,,,,,,414.0,383.91,30.787,73.136,46.251,0.00,,,,,,,14.0,386.53,27.787643,385.58,27.808,75.129
51924,81.0,1823.0,14.0,480.65,532.82,133.207,77.77,,,,,,,,786.0,480.65,532.82,133.21,77.77,0.00,,,,,,,14.0,480.65,477.2,540.59,128.28127,540.59
51925,82.0,1823.0,14.0,479.71,533.22,132.841,90.363,3637,24.0,477.44635,531.0793,132.51154,263.5,3.13,773.0,479.71,533.22,132.84,90.363,0.00,702.0,477.44635,531.0793,132.51154,263.5,3.13,14.0,480.65,477.2,540.59,128.28127,540.59
51926,83.0,1823.0,14.0,479.75,534.48,132.953,83.727,,,,,,,,,,,,,,,,,,,,14.0,480.65,477.2,540.59,128.28127,540.59
51927,84.0,1823.0,14.0,480.2,534.82,132.279,108.38,,,,,,,,,,,,,,,,,,,,14.0,480.65,477.2,540.59,128.28127,540.59
51928,85.0,1823.0,14.0,479.22,531.54,132.80700000000002,106.81,,,,,,,,755.0,479.22,531.54,132.81,106.81,0.00,,,,,,,14.0,480.65,477.2,540.59,128.28127,540.59
51929,86.0,1823.0,14.0,479.46,533.98,132.522,121.57,,,,,,,,739.0,479.46,533.98,132.52,121.57,0.00,,,,,,,14.0,480.65,477.2,540.59,128.28127,540.59
51930,87.0,1823.0,14.0,479.99,534.43,131.527,120.04,,,,,,,,767.0,479.99,534.43,131.53,120.04,0.00,,,,,,,14.0,480.65,477.2,540.59,128.28127,540.59
51931,88.0,1823.0,14.0,479.9,535.36,131.224,131.98,,,,,,,,768.0,479.9,535.36,131.22,131.98,0.00,,,,,,,14.0,480.65,477.2,540.59,128.28127,540.59
51932,89.0,1823.0,14.0,479.24,536.04,131.006,125.92,,,,,,,,780.0,479.24,536.04,131.01,125.92,0.00,,,,,,,14.0,480.65,477.2,540.59,128.28127,540.59
51933,90.0,1823.0,14.0,478.99,538.22,131.405,140.96,,,,,,,,750.0,478.99,538.22,131.4,140.96,0.00,,,,,,,14.0,480.65,477.2,540.59,128.28127,540.59
51934,91.0,1823.0,14.0,477.2,539.12,129.762,172.02,,,,,,,,736.0,477.2,539.12,129.76,172.02,0.00,,,,,,,14.0,480.65,477.2,540.59,128.28127,540.59
51935,92.0,1823.0,14.0,477.46,539.54,130.641,202.16,,,,,,,,754.0,477.46,539.54,130.64,202.16,0.00,,,,,,,14.0,480.65,477.2,540.59,128.28127,540.59
51936,93.0,1823.0,14.0,477.84,540.0,131.04,228.58,12083,12.0,476.86707,538.9667,128.28127,327.0,3.10,762.0,477.84,540.0,131.04,228.58,0.00,786.0,476.86707,538.9667,128.28127,327.0,3.10,14.0,480.65,477.2,540.59,128.28127,540.59
51937,94.0,1823.0,14.0,477.28,540.59,132.627,185.81,,,,,,,,734.0,477.28,540.59,132.63,185.81,0.00,,,,,,,14.0,480.65,477.2,540.59,128.28127,540.59
51938,82.0,1825.0,14.0,398.56,582.92,90.018,74.325,3929,41.0,397.34985,580.77893,91.39382,255.5,2.82,543.0,398.56,582.92,90.018,74.325,0.00,445.0,397.34985,580.77893,91.39382,255.5,2.82,14.0,400.93,395.36,582.92,90.018,582.92
51939,83.0,1825.0,14.0,397.48,582.34,90.091,81.108,3929,41.0,396.82788,580.4388,90.98885,248.1,2.20,523.0,397.48,582.34,90.091,81.108,0.00,513.0,396.82788,580.4388,90.98885,248.1,2.20,14.0,400.93,395.36,582.92,90.018,582.92
51940,84.0,1825.0,14.0,397.3,582.11,90.662,89.236,3929,41.0,396.37177,579.72437,91.2406,257.0,2.62,524.0,397.3,582.11,90.662,89.236,0.00,477.0,396.37177,579.72437,91.2406,257.0,2.62,14.0,400.93,395.36,582.92,90.018,582.92
51941,85.0,1825.0,14.0,399.04,581.81,90.678,71.473,3929,41.0,397.83948,579.9862,90.85745,256.2,2.19,522.0,399.04,581.81,90.678,71.473,0.00,498.0,397.83948,579.9862,90.85745,256.2,2.19,14.0,400.93,395.36,582.92,90.018,582.92
51942,86.0,1825.0,14.0,400.93,581.26,92.228,64.323,,,,,,,,525.0,400.93,581.26,92.228,64.323,0.00,,,,,,,14.0,400.93,395.36,582.92,90.018,582.92
51943,87.0,1825.0,14.0,397.87,581.96,90.895,60.512,6755,3.0,397.10098,579.85583,90.89031,251.2,2.24,555.0,397.87,581.96,90.895,60.512,0.00,433.0,397.10098,579.85583,90.89031,251.2,2.24,14.0,400.93,395.36,582.92,90.018,582.92
51944,88.0,1825.0,14.0,397.73,580.48,91.234,82.121,3929,41.0,395.9752,578.9264,91.6444,260.8,2.38,551.0,397.73,580.48,91.234,82.121,0.00,381.0,395.9752,578.9264,91.6444,260.8,2.38,14.0,400.93,395.36,582.92,90.018,582.92
51945,89.0,1825.0,14.0,397.74,579.95,91.453,95.761,3929,41.0,396.57098,578.4427,92.04734,259.5,2.00,547.0,397.74,579.95,91.453,95.761,0.00,465.0,396.57098,578.4427,92.04734,259.5,2.00,14.0,400.93,395.36,582.92,90.018,582.92
51946,90.0,1825.0,14.0,397.54,579.59,91.432,105.55,3929,41.0,396.0634,578.1436,91.65875,262.0,2.08,531.0,397.54,579.59,91.432,105.55,0.00,420.0,396.0634,578.1436,91.65875,262.0,2.08,14.0,400.93,395.36,582.92,90.018,582.92
51947,91.0,1825.0,14.0,397.68,579.75,91.338,98.171,3929,41.0,396.08408,577.96484,92.94511,251.8,2.88,529.0,397.68,579.75,91.338,98.171,0.00,472.0,396.08408,577.96484,92.94511,251.8,2.88,14.0,400.93,395.36,582.92,90.018,582.92
51948,92.0,1825.0,14.0,397.86,580.34,91.015,85.775,3929,41.0,395.9681,578.9397,91.61468,258.0,2.43,524.0,397.86,580.34,91.015,85.775,0.00,454.0,395.9681,578.9397,91.61468,258.0,2.43,14.0,400.93,395.36,582.92,90.018,582.92
51949,93.0,1825.0,14.0,396.91,581.02,91.18,102.56,3929,41.0,395.72012,579.0221,92.01527,257.2,2.47,530.0,396.91,581.02,91.18,102.56,0.00,520.0,395.72012,579.0221,92.01527,257.2,2.47,14.0,400.93,395.36,582.92,90.018,582.92
51950,94.0,1825.0,14.0,396.21,582.12,90.889,115.12,3929,41.0,395.5529,579.8804,91.315094,265.0,2.37,514.0,396.21,582.12,90.889,115.12,0.00,440.0,395.5529,579.8804,91.315094,265.0,2.37,14.0,400.93,395.36,582.92,90.018,582.92
51951,95.0,1825.0,14.0,395.36,582.32,91.571,102.48,3929,41.0,395.53177,579.46106,92.10315,267.0,2.91,520.0,395.36,582.32,91.571,102.48,0.00,380.0,395.53177,579.46106,92.10315,267.0,2.91,14.0,400.93,395.36,582.92,90.018,582.92
51952,84.0,1826.0,14.0,416.41,377.19,99.949,51.662,,,,,,,,582.0,416.41,377.19,99.949,51.662,0.00,,,,,,,14.0,417.48,376.54,417.48,97.151,381.55
51953,85.0,1826.0,14.0,416.77,376.98,98.371,46.403,,,,,,,,574.0,416.77,376.98,98.371,46.403,0.00,,,,,,,14.0,417.48,376.54,417.48,97.151,381.55
51954,86.0,1826.0,14.0,416.65,376.54,99.479,46.216,,,,,,,,574.0,416.65,376.54,99.479,46.216,0.00,,,,,,,14.0,417.48,376.54,417.48,97.151,381.55
51955,87.0,1826.0,14.0,416.55,376.73,97.985,47.572,,,,,,,,600.0,416.55,376.73,97.985,47.572,0.00,,,,,,,14.0,417.48,376.54,417.48,97.151,381.55
51956,88.0,1826.0,14.0,416.42,377.51,98.717,47.898,,,,,,,,600.0,416.42,377.51,98.717,47.898,0.00,,,,,,,14.0,417.48,376.54,417.48,97.151,381.55
51957,89.0,1826.0,14.0,416.91,377.07,98.809,44.16,,,,,,,,606.0,416.91,377.07,98.809,44.16,0.00,,,,,,,14.0,417.48,376.54,417.48,97.151,381.55
51958,90.0,1826.0,14.0,417.48,377.27,97.151,38.974,,,,,,,,579.0,417.48,377.27,97.151,38.974,0.00,,,,,,,14.0,417.48,376.54,417.48,97.151,381.55
51959,91.0,1826.0,14.0,416.05,381.55,97.292,42.319,,,,,,,,581.0,416.05,381.55,97.292,42.319,0.00,,,,,,,14.0,417.48,376.54,417.48,97.151,381.55
51960,92.0,1826.0,14.0,417.12,377.36,98.221,37.646,,,,,,,,584.0,417.12,377.36,98.221,37.646,0.00,,,,,,,14.0,417.48,376.54,417.48,97.151,381.55
51961,93.0,1826.0,14.0,416.7,380.84,98.157,39.29,,,,,,,,592.0,416.7,380.84,98.157,39.29,0.00,,,,,,,14.0,417.48,376.54,417.48,97.151,381.55
51962,94.0,1826.0,14.0,415.97,381.43,98.59,47.695,,,,,,,,562.0,415.97,381.43,98.59,47.695,0.00,,,,,,,14.0,417.48,376.54,417.48,97.151,381.55
51963,95.0,1826.0,14.0,415.72,380.31,98.844,42.731,,,,,,,,567.0,415.72,380.31,98.844,42.731,0.00,,,,,,,14.0,417.48,376.54,417.48,97.151,381.55
51964,96.0,1826.0,14.0,415.72,381.43,98.414,46.417,,,,,,,,564.0,415.72,381.43,98.414,46.417,0.00,,,,,,,14.0,417.48,376.54,417.48,97.151,381.55
51965,97.0,1826.0,14.0,416.4,381.1,97.365,44.923,,,,,,,,567.0,416.4,381.1,97.365,44.923,0.00,,,,,,,14.0,417.48,376.54,417.48,97.151,381.55
51966,84.0,1827.0,14.0,535.75,597.47,148.04500000000002,106.45,,,,,,,,823.0,535.75,597.47,148.04,106.45,0.01,,,,,,,14.0,535.75,529.61,604.66693,141.04399,604.01
51967,85.0,1827.0,14.0,535.68,597.43,146.191,149.39,,,,,,,,820.0,535.68,597.43,146.19,149.39,0.00,,,,,,,14.0,535.75,529.61,604.66693,141.04399,604.01
51968,86.0,1827.0,14.0,533.57,597.86,146.149,169.92,,,,,,,,818.0;819.0,532.98;533.57,597.21;597.86,145.38;146.15,152.63;169.92,1.17;0.00,,,,,,,14.0,535.75,529.61,604.66693,141.04399,604.01
51969,87.0,1827.0,14.0,532.75,597.48,145.568,198.52,,,,,,,,850.0;851.0,531.85;532.75,595.9;597.48,145.62;145.57,170.66;198.52,1.82;0.00,,,,,,,14.0,535.75,529.61,604.66693,141.04399,604.01
51970,88.0,1827.0,14.0,532.87,599.43,145.401,196.42,,,,,,,,838.0,532.87,599.43,145.4,196.42,0.00,,,,,,,14.0,535.75,529.61,604.66693,141.04399,604.01
51971,89.0,1827.0,14.0,532.24,599.6,145.965,215.58,11174,5.0,531.9607,600.57855,142.68506,370.8,3.43,861.0,532.24,599.6,145.96,215.58,0.00,880.0,531.9607,600.57855,142.68506,370.8,3.43,14.0,535.75,529.61,604.66693,141.04399,604.01
51972,90.0,1827.0,14.0,532.24,600.75,145.036,192.49,,,,,,,,843.0,532.24,600.75,145.04,192.49,0.00,,,,,,,14.0,535.75,529.61,604.66693,141.04399,604.01
51973,91.0,1827.0,14.0,532.83,602.34,145.54,183.99,,,,,,,,822.0,532.83,602.34,145.54,183.99,0.00,,,,,,,14.0,535.75,529.61,604.66693,141.04399,604.01
51974,92.0,1827.0,14.0,531.79,604.01,144.715,229.07,,,,,,,,834.0,531.79,604.01,144.72,229.07,0.00,,,,,,,14.0,535.75,529.61,604.66693,141.04399,604.01
51975,93.0,1827.0,14.0,530.58,602.07,144.45499999999998,152.86,12187,4.0,530.6929,604.66693,142.3921,358.0,3.32,844.0,530.58,602.07,144.45,152.86,0.00,1043.0,530.6929,604.66693,142.3921,358.0,3.32,14.0,535.75,529.61,604.66693,141.04399,604.01
51976,94.0,1827.0,14.0,529.61,601.54,142.362,191.44,6955,13.0,530.9318,598.58453,141.4246,356.0,3.37,804.0,529.61,601.54,142.36,191.44,0.00,867.0,530.9318,598.58453,141.4246,356.0,3.37,14.0,535.75,529.61,604.66693,141.04399,604.01
51977,95.0,1827.0,14.0,529.96,602.61,143.398,191.13,6955,13.0,530.49664,600.16223,141.73918,363.2,3.01,813.0,529.96,602.61,143.4,191.13,0.00,707.0,530.49664,600.16223,141.73918,363.2,3.01,14.0,535.75,529.61,604.66693,141.04399,604.01
51978,96.0,1827.0,14.0,530.32,602.5,143.552,213.01,6955,13.0,529.5213,601.2372,141.04399,372.2,2.92,799.0,530.32,602.5,143.55,213.01,0.00,657.0,529.5213,601.2372,141.04399,372.2,2.92,14.0,535.75,529.61,604.66693,141.04399,604.01
51979,97.0,1827.0,14.0,529.83,602.99,143.805,186.63,6955,13.0,529.0367,602.0449,141.19133,364.8,2.89,809.0,529.83,602.99,143.81,186.63,0.00,684.0,529.0367,602.0449,141.19133,364.8,2.89,14.0,535.75,529.61,604.66693,141.04399,604.01
51980,85.0,1828.0,14.0,317.31,121.39,29.389999999999986,51.044,,,,,,,,201.0,317.31,121.39,29.394,51.044,0.00,,,,,,,14.0,319.67,121.39,319.67,27.151,141.02
51981,86.0,1828.0,14.0,318.76,124.06,28.120000000000005,31.763,,,,,,,,182.0,318.76,124.06,28.123,31.763,0.00,,,,,,,14.0,319.67,121.39,319.67,27.151,141.02
51982,87.0,1828.0,14.0,316.79,126.14,27.150000000000006,33.112,,,,,,,,194.0,316.79,126.14,27.151,33.112,0.00,,,,,,,14.0,319.67,121.39,319.67,27.151,141.02
51983,88.0,1828.0,14.0,318.2,127.65,27.97999999999999,29.618,,,,,,,,201.0,318.2,127.65,27.981,29.618,0.00,,,,,,,14.0,319.67,121.39,319.67,27.151,141.02
51984,89.0,1828.0,14.0,318.97,128.71,28.860000000000014,28.666,,,,,,,,205.0,318.97,128.71,28.863,28.666,0.00,,,,,,,14.0,319.67,121.39,319.67,27.151,141.02
51985,90.0,1828.0,14.0,319.01,130.2,28.830000000000013,17.875,,,,,,,,,,,,,,,,,,,,14.0,319.67,121.39,319.67,27.151,141.02
51986,91.0,1828.0,14.0,319.04,131.69,28.789999999999992,16.067,,,,,,,,,,,,,,,,,,,,14.0,319.67,121.39,319.67,27.151,141.02
51987,92.0,1828.0,14.0,319.08,133.18,28.75999999999999,25.972,,,,,,,,191.0,319.08,133.18,28.76,25.972,0.00,,,,,,,14.0,319.67,121.39,319.67,27.151,141.02
51988,93.0,1828.0,14.0,319.38,134.91,29.419999999999987,13.952,,,,,,,,,,,,,,,,,,,,14.0,319.67,121.39,319.67,27.151,141.02
51989,94.0,1828.0,14.0,319.67,136.63,30.090000000000003,30.681,,,,,,,,185.0,319.67,136.63,30.089,30.681,0.00,,,,,,,14.0,319.67,121.39,319.67,27.151,141.02
51990,95.0,1828.0,14.0,319.16,137.6,30.370000000000005,33.964,,,,,,,,181.0,319.16,137.6,30.374,33.964,0.00,,,,,,,14.0,319.67,121.39,319.67,27.151,141.02
51991,96.0,1828.0,14.0,319.16,135.03,29.210000000000008,29.624,,,,,,,,176.0,319.16,135.03,29.207,29.624,0.00,,,,,,,14.0,319.67,121.39,319.67,27.151,141.02
51992,97.0,1828.0,14.0,319.1,138.03,30.349999999999994,21.057,,,,,,,,,,,,,,,,,,,,14.0,319.67,121.39,319.67,27.151,141.02
51993,98.0,1828.0,14.0,319.05,141.02,31.5,35.756,,,,,,,,218.0,319.05,141.02,31.496,35.756,0.00,,,,,,,14.0,319.67,121.39,319.67,27.151,141.02
51994,85.0,1829.0,14.0,370.67,375.13,38.08000000000001,46.801,,,,,,,,241.0,370.67,375.13,38.077,46.801,0.00,,,,,,,14.0,372.6,368.41,378.32,35.298,378.32
51995,86.0,1829.0,14.0,370.06,375.25,38.870000000000005,42.694,,,,,,,,247.0,370.06,375.25,38.872,42.694,0.00,,,,,,,14.0,372.6,368.41,378.32,35.298,378.32
51996,87.0,1829.0,14.0,370.11,377.05,38.16,36.771,,,,,,,,273.0,370.11,377.05,38.156,36.771,0.00,,,,,,,14.0,372.6,368.41,378.32,35.298,378.32
51997,88.0,1829.0,14.0,372.33,376.06,37.06999999999999,55.563,,,,,,,,255.0,372.33,376.06,37.074,55.563,0.00,,,,,,,14.0,372.6,368.41,378.32,35.298,378.32
51998,89.0,1829.0,14.0,370.17,376.43,35.75,44.29,,,,,,,,251.0,370.17,376.43,35.752,44.29,0.00,,,,,,,14.0,372.6,368.41,378.32,35.298,378.32
51999,90.0,1829.0,14.0,371.66,377.26,38.389999999999986,38.317,,,,,,,,259.0,372.6,377.08,38.126,51.673,0.99,,,,,,,14.0,372.6,368.41,378.32,35.298,378.32
52000,91.0,1829.0,14.0,368.63,376.66,35.30000000000001,49.109,,,,,,,,238.0,368.63,376.66,35.298,49.109,0.00,,,,,,,14.0,372.6,368.41,378.32,35.298,378.32
52001,92.0,1829.0,14.0,369.58,376.83,36.46000000000001,38.52,,,,,,,,244.0,369.58,376.83,36.46,38.52,0.00,,,,,,,14.0,372.6,368.41,378.32,35.298,378.32
52002,93.0,1829.0,14.0,368.41,377.03,36.03,38.348,,,,,,,,247.0,368.41,377.03,36.031,38.348,0.00,,,,,,,14.0,372.6,368.41,378.32,35.298,378.32
52003,94.0,1829.0,14.0,368.64,376.7,37.84,43.034,,,,,,,,249.0,368.64,376.7,37.841,43.034,0.00,,,,,,,14.0,372.6,368.41,378.32,35.298,378.32
52004,95.0,1829.0,14.0,368.64,377.03,38.150000000000006,40.161,,,,,,,,244.0,368.64,377.03,38.147,40.161,0.00,,,,,,,14.0,372.6,368.41,378.32,35.298,378.32
52005,96.0,1829.0,14.0,369.66,376.46,37.24000000000001,40.377,,,,,,,,240.0,369.66,376.46,37.24,40.377,0.00,,,,,,,14.0,372.6,368.41,378.32,35.298,378.32
52006,97.0,1829.0,14.0,368.54,378.32,37.71000000000001,38.428,,,,,,,,237.0,368.54,378.32,37.708,38.428,0.00,,,,,,,14.0,372.6,368.41,378.32,35.298,378.32
52007,98.0,1829.0,14.0,371.42,376.33,37.34,49.794,3452,4.0,370.92206,375.02655,36.452625,224.0,1.65,251.0,371.42,376.33,37.339,49.794,0.00,245.0,370.92206,375.02655,36.452625,224.0,1.65,14.0,372.6,368.41,378.32,35.298,378.32
52008,85.0,1830.0,14.0,414.97,41.384,91.015,37.723,,,,,,,,527.0,414.97,41.384,91.015,37.723,0.00,,,,,,,14.0,414.97,40.939,414.97,40.668,92.331
52009,86.0,1830.0,14.0,411.62,40.668,87.632,31.391,,,,,,,,,,,,,,,,,,,,14.0,414.97,40.939,414.97,40.668,92.331
52010,87.0,1830.0,14.0,413.25,42.089,90.232,42.164,,,,,,,,560.0,413.25,42.089,90.232,42.164,0.00,,,,,,,14.0,414.97,40.939,414.97,40.668,92.331
52011,88.0,1830.0,14.0,413.33,42.154,90.841,40.699,,,,,,,,561.0,413.33,42.154,90.841,40.699,0.00,,,,,,,14.0,414.97,40.939,414.97,40.668,92.331
52012,89.0,1830.0,14.0,413.16,42.432,91.17,50.975,,,,,,,,553.0,413.16,42.432,91.17,50.975,0.00,,,,,,,14.0,414.97,40.939,414.97,40.668,92.331
52013,90.0,1830.0,14.0,412.14,41.997,89.933,47.893,,,,,,,,534.0,412.14,41.997,89.933,47.893,0.00,,,,,,,14.0,414.97,40.939,414.97,40.668,92.331
52014,91.0,1830.0,14.0,412.33,42.195,90.63,34.365,,,,,,,,,,,,,,,,,,,,14.0,414.97,40.939,414.97,40.668,92.331
