ID (CME),ID (Dino),Track Length (CME),Track Length (Dino),Match,Identical Match
[5221.0],[3602.0],[3.0],[32.0],False,False
[5222.0],[1350.0 4963.0],[3.0],[41.0 70.0],False,False
[5223.0],[3090.0 3091.0 3158.0],[3.0],[10.0 33.0 36.0],True,False
[5224.0],[2550.0 3351.0 3352.0],[3.0],[42.0 43.0 50.0],False,False
[5225.0],[652.0 1027.0 3807.0],[3.0],[22.0 27.0 47.0],False,False
[5226.0],[1242.0 2255.0 3380.0],[3.0],[10.0 41.0 69.0],False,False
[5227.0],[136.0],[3.0],[54.0],False,False
[5228.0],[5385.0 6351.0],[3.0],[6.0 26.0],False,False
[5229.0],[1379.0 3045.0],[3.0],[13.0 36.0],False,False
[5230.0],[4146.0 5067.0],[3.0],[12.0 14.0],True,False
[5231.0],[4679.0],[3.0],[40.0],True,False
[5232.0],[561.0 782.0 2292.0],[3.0],[20.0 23.0 56.0],False,False
[5233.0],[3233.0 6320.0],[3.0],[10.0 38.0],False,False
[5234.0],[1530.0 6692.0],[3.0],[5.0 37.0],True,False
[5235.0],[139.0 1907.0],[3.0],[18.0 42.0],True,False
[5236.0],[1213.0 6094.0],[3.0],[16.0 41.0],False,False
[5237.0],[1826.0 2035.0 2255.0],[3.0],[21.0 41.0 44.0],False,False
[5238.0],[3598.0 3710.0 4121.0],[3.0],[12.0 23.0 65.0],True,False
[5239.0],[3802.0 7019.0 7496.0],[3.0],[11.0 17.0 29.0],False,False
[5240.0],[2035.0],[3.0],[44.0],False,False
[5241.0],[3122.0 4725.0],[3.0],[15.0 43.0],False,False
[5242.0],[6132.0 6684.0],[3.0],[24.0 31.0],False,False
[5243.0],[7264.0 7276.0 7546.0],[3.0],[8.0 9.0],True,False
[5244.0],[6854.0],[3.0],[9.0],True,False
[5245.0],[306.0 4957.0 7381.0],[3.0],[27.0 42.0 61.0],True,False
[5246.0],[2283.0 7179.0],[3.0],[3.0 36.0],False,False
[5247.0],[652.0 2436.0],[3.0],[22.0 42.0],False,False
[5248.0],[258.0 7695.0],[3.0],[24.0 39.0],True,False
[5249.0],[4762.0],[3.0],[38.0],True,False
[5250.0],[4708.0 7625.0],[3.0],[8.0 38.0],False,False
[5251.0],[884.0 7406.0 7564.0],[3.0],[14.0 15.0 26.0],False,False
[5252.0],[4952.0],[3.0],[51.0],False,False
[5253.0],[3386.0 6693.0],[3.0],[3.0 35.0],True,False
[5254.0],[4708.0],[3.0],[38.0],False,False
[5255.0],[1894.0],[3.0],[41.0],False,False
[5256.0],[5151.0 7772.0],[3.0],[4.0 6.0],False,False
[5257.0],[7165.0 8101.0],[3.0],[2.0 26.0],False,False
[5258.0],[6313.0 6623.0 7562.0],[3.0],[9.0 13.0],True,False
[5259.0],[155.0 361.0],[3.0],[15.0 36.0],False,False
[5260.0],[663.0 1674.0],[3.0],[50.0 56.0],False,False
[5261.0],[6122.0],[3.0],[19.0],False,False
[5262.0],[7817.0 8293.0],[3.0],[7.0 14.0],False,False
[5263.0],[7510.0],[3.0],[11.0],False,False
[5264.0],[6929.0 7195.0],[3.0],[17.0 19.0],False,False
[5265.0],[2733.0 5394.0 7576.0],[3.0],[13.0 25.0 33.0],False,False
[5266.0],[7531.0],[3.0],[17.0],True,False
[5267.0],[819.0 2777.0 8147.0],[3.0],[4.0 34.0 38.0],False,False
[5268.0],[356.0 805.0],[3.0],[43.0 54.0],True,False
[5269.0],[5338.0 7496.0],[3.0],[6.0 17.0],False,False
[5270.0],[1208.0 2148.0],[3.0],[39.0],False,False
[5271.0],[7544.0 7562.0],[3.0],[13.0 14.0],False,False
[5272.0],[3549.0 6883.0],[3.0],[6.0 16.0],True,False
[5273.0],[2642.0 6727.0],[3.0],[5.0 14.0],True,False
[5274.0],[8143.0],[3.0],[31.0],False,False
[5275.0],[5853.0 6237.0],[3.0],[24.0 27.0],True,False
[5276.0],[1100.0 1314.0],[3.0],[24.0 43.0],False,False
[5277.0],[276.0],[3.0],[57.0],False,False
[5278.0],[5455.0 7665.0],[3.0],[9.0 27.0],False,False
[5279.0],[7253.0 7475.0 8511.0],[3.0],[6.0 8.0 10.0],True,False
[5280.0],[7308.0 7797.0],[3.0],[6.0 15.0],False,False
[5281.0],[7786.0 7787.0],[3.0],[20.0 24.0],False,False
[5282.0],[3491.0 6824.0 8489.0],[3.0],[8.0 9.0 20.0],False,False
[5283.0],[3067.0 4509.0 6401.0],[3.0],[15.0 20.0 26.0],False,False
[5284.0],[7298.0 7817.0],[3.0],[14.0],False,False
[5285.0],[8057.0],[3.0],[9.0],False,False
[5286.0],[4304.0 4509.0 9227.0],[3.0],[2.0 25.0 26.0],False,False
[5287.0],[5621.0 8980.0],[3.0],[15.0 27.0],True,False
[5288.0],[1329.0 3690.0 4283.0],[3.0],[8.0 15.0 26.0],False,False
[5289.0],[1708.0 5652.0],[3.0],[33.0 51.0],True,False
[5290.0],[432.0 630.0],[3.0],[40.0 47.0],False,False
[5291.0],[2989.0],[3.0],[23.0],False,False
[5292.0],[7298.0 9150.0],[3.0],[3.0 14.0],False,False
[5293.0],[6204.0 6909.0],[3.0],[14.0 15.0],True,False
[5294.0],[6535.0 9238.0],[3.0],[13.0 14.0],False,False
[5295.0],[1347.0 3432.0],[3.0],[20.0 32.0],False,False
[5296.0],[940.0 2627.0 5736.0],[3.0],[12.0 15.0 30.0],False,False
[5297.0],[3562.0],[3.0],[32.0],False,False
[5298.0],[528.0],[3.0],[91.0],True,False
[5299.0],[7280.0],[3.0],[26.0],False,False
[5300.0],[293.0 473.0],[3.0],[33.0 91.0],False,False
[5301.0],[511.0],[3.0],[38.0],True,False
[5302.0],[7371.0 8991.0 9006.0],[3.0],[3.0 10.0],False,False
[5303.0],[4262.0 7510.0],[3.0],[11.0 15.0],False,False
[5304.0],[1146.0 6698.0],[3.0],[25.0 43.0],False,False
[5305.0],[232.0 3244.0],[3.0],[31.0 79.0],False,False
[5306.0],[4521.0 5088.0 8117.0],[3.0],[8.0 12.0 13.0],True,False
[5307.0],[2538.0 5296.0 9740.0],[3.0],[4.0 5.0 41.0],True,False
[5308.0],[3019.0 6132.0],[3.0],[22.0 31.0],False,False
[5309.0],[2886.0 4026.0 6348.0],[3.0],[16.0 20.0],False,False
[5310.0],[2271.0 8576.0],[3.0],[12.0 18.0],False,False
[5311.0],[1496.0 2431.0 3763.0],[3.0],[13.0 28.0 44.0],False,False
[5312.0],[862.0],[3.0],[44.0],False,False
[5313.0],[851.0 982.0],[3.0],[39.0 53.0],False,False
[5314.0],[1821.0 9869.0 10015.0],[3.0],[1.0 2.0 19.0],False,False
[5315.0],[7724.0 8555.0 9692.0],[3.0],[6.0 7.0 14.0],False,False
[5316.0],[1856.0 8879.0],[3.0],[6.0 15.0],False,False
[5317.0],[7777.0],[3.0],[37.0],False,False
[5318.0],[5171.0 9989.0],[3.0],[2.0 37.0],False,False
[5319.0],[2271.0 8576.0],[3.0],[12.0 18.0],False,False
[5320.0],[6600.0],[3.0],[16.0],True,False
[5321.0],[3092.0 4180.0 10334.0],[3.0],[1.0 5.0 15.0],False,False
[5322.0],[3605.0 5663.0],[3.0],[8.0 11.0],False,False
[5323.0],[4262.0 6094.0],[3.0],[15.0 16.0],False,False
[5324.0],[1331.0 1897.0],[3.0],[19.0 20.0],False,False
[5325.0],[2260.0 8070.0],[3.0],[2.0 49.0],False,False
[5326.0],[458.0 515.0],[3.0],[22.0 38.0],False,False
[5327.0],[8883.0],[3.0],[11.0],True,False
[5328.0],[2845.0 5169.0 5753.0],[3.0],[8.0 11.0 14.0],False,False
[5329.0],[6779.0 7013.0 10905.0],[3.0],[3.0 19.0 23.0],False,False
[5330.0],[6129.0 6616.0],[3.0],[15.0 16.0],False,False
[5331.0],[1308.0],[3.0],[58.0],True,False
[5332.0],[5537.0 10349.0],[3.0],[3.0 22.0],False,False
[5333.0],[6990.0 7867.0 10239.0],[3.0],[3.0 5.0 13.0],False,False
[5334.0],[1223.0 1288.0],[3.0],[33.0 46.0],False,False
[5335.0],[6132.0],[3.0],[31.0],False,False
[5336.0],[7837.0 8067.0 8396.0],[3.0],[4.0 12.0 16.0],True,False
[5337.0],[1288.0 10381.0],[3.0],[2.0 33.0],False,False
[5338.0],[102.0 1899.0 2023.0],[3.0],[21.0 28.0 31.0],False,False
[5339.0],[376.0],[3.0],[51.0],True,False
[5340.0],[710.0 3781.0],[3.0],[27.0 89.0],False,False
[5341.0],[2540.0 4279.0 4528.0],[3.0],[10.0 18.0 20.0],False,False
[5342.0],[2069.0 9553.0 11086.0],[3.0],[6.0 8.0 35.0],False,False
[5343.0],[2049.0 3575.0],[3.0],[16.0],True,False
[5344.0],[9131.0],[3.0],[9.0],False,False
[5345.0],[820.0 9713.0],[3.0],[6.0 95.0],False,False
[5346.0],[4142.0],[3.0],[35.0],False,False
[5347.0],[839.0],[3.0],[44.0],False,False
[5348.0],[5118.0 6608.0 11027.0],[3.0],[13.0 16.0 17.0],False,False
[5349.0],[5312.0],[3.0],[42.0],True,False
[5350.0],[4528.0 9011.0 11360.0],[3.0],[2.0 5.0 20.0],False,False
[5351.0],[2543.0 7661.0 11358.0],[3.0],[6.0 8.0 27.0],False,False
[5352.0],[407.0],[3.0],[27.0],False,False
[5353.0],[10144.0],[3.0],[11.0],False,False
[5354.0],[5973.0],[3.0],[25.0],False,False
[5355.0],[5056.0 10179.0],[3.0],[16.0 40.0],True,False
[5356.0],[7281.0],[3.0],[26.0],False,False
[5357.0],[4418.0 6415.0],[3.0],[40.0 56.0],True,False
[5358.0],[8988.0],[3.0],[37.0],False,False
[5359.0],[7350.0 9154.0],[3.0],[3.0 10.0],False,False
[5360.0],[2411.0 11365.0],[3.0],[3.0 22.0],False,False
[5361.0],[376.0],[3.0],[51.0],True,False
[5362.0],[8573.0 10642.0 11347.0],[3.0],[7.0 13.0],True,False
[5363.0],[7356.0],[3.0],[31.0],False,False
[5364.0],[942.0 959.0],[3.0],[37.0 47.0],False,False
[5365.0],[6823.0],[3.0],[27.0],True,False
[5366.0],[9586.0],[3.0],[8.0],False,False
[5367.0],[662.0 5305.0],[3.0],[24.0 50.0],False,False
[5368.0],[1037.0 1242.0 1270.0],[3.0],[30.0 34.0 69.0],False,False
[5369.0],[2265.0 9871.0],[3.0],[8.0 30.0],True,False
[5370.0],[4348.0],[3.0],[67.0],False,False
[5371.0],[2552.0],[3.0],[61.0],True,False
[5372.0],[949.0 2039.0],[3.0],[15.0 45.0],False,False
[5373.0],[1935.0 8020.0],[3.0],[24.0 25.0],False,False
[5374.0],[395.0 907.0],[3.0],[20.0 57.0],True,False
[5375.0],[4428.0 8576.0],[3.0],[18.0 29.0],False,False
[5376.0],[1823.0],[3.0],[36.0],False,False
[5377.0],[3351.0 11658.0],[3.0],[7.0 50.0],True,False
[5378.0],[2906.0],[3.0],[20.0],False,False
[5379.0],[4764.0],[3.0],[21.0],True,False
[5380.0],[1242.0 2255.0 8065.0],[3.0],[6.0 41.0 69.0],False,False
[5381.0],[3580.0 9624.0],[3.0],[11.0 35.0],False,False
[5382.0],[1334.0 6146.0 11811.0],[3.0],[4.0 15.0 16.0],True,False
[5383.0],[1455.0],[3.0],[38.0],True,False
[5384.0],[139.0 407.0],[3.0],[18.0 27.0],False,False
[5385.0],[579.0 4575.0],[3.0],[32.0 51.0],False,False
[5386.0],[5556.0 8020.0],[3.0],[16.0 24.0],False,False
[5387.0],[10159.0],[3.0],[28.0],False,False
[5388.0],[3592.0],[3.0],[5.0],False,False
[5389.0],[1298.0 11143.0],[3.0],[10.0 17.0],False,False
[5390.0],[8585.0 11711.0],[3.0],[2.0 13.0],True,False
[5391.0],[376.0 11147.0 11747.0],[3.0],[2.0 6.0 51.0],False,False
[5392.0],[3352.0 9472.0],[3.0],[18.0 43.0],False,False
[5393.0],[631.0 9473.0],[3.0],[19.0 85.0],False,False
[5394.0],[4493.0 4551.0 9006.0],[3.0],[10.0 11.0 18.0],False,False
[5395.0],[11251.0 11435.0],[3.0],[4.0 7.0],False,False
[5396.0],[1166.0 11502.0],[3.0],[4.0 56.0],False,False
[5397.0],[7835.0 10120.0],[3.0],[6.0 15.0],False,False
[5398.0],[5561.0 6248.0 10245.0],[3.0],[15.0 18.0 45.0],False,False
[5399.0],[726.0 5556.0],[3.0],[16.0 37.0],False,False
[5400.0],[7298.0 11495.0],[3.0],[5.0 14.0],False,False
[5401.0],[1018.0 9975.0 11572.0],[3.0],[7.0 60.0],False,False
[5402.0],[9597.0],[3.0],[18.0],False,False
[5403.0],[6198.0 9476.0],[3.0],[29.0 31.0],True,False
[5404.0],[1600.0 4750.0],[3.0],[24.0 29.0],True,False
[5405.0],[1772.0],[3.0],[33.0],False,False
[5406.0],[2110.0 8067.0],[3.0],[4.0 30.0],False,False
[5407.0],[9198.0],[3.0],[21.0],False,False
[5408.0],[139.0 495.0 9478.0],[3.0],[12.0 18.0 32.0],False,False
[5409.0],[5601.0 6619.0],[3.0],[11.0 13.0],False,False
[5410.0],[5171.0 8144.0],[3.0],[24.0 37.0],False,False
[5411.0],[2925.0],[3.0],[36.0],False,False
[5412.0],[8664.0 8872.0],[3.0],[3.0 5.0],False,False
[5413.0],[288.0 7192.0 7495.0],[3.0],[31.0 57.0],False,False
[5414.0],[7855.0],[3.0],[7.0],True,False
[5415.0],[9472.0],[3.0],[18.0],False,False
[5416.0],[4890.0],[3.0],[53.0],True,False
[5417.0],[3996.0 10591.0],[3.0],[6.0 14.0],False,False
[5418.0],[1125.0],[3.0],[41.0],False,False
[5419.0],[2465.0 8293.0],[3.0],[7.0 30.0],False,False
[5420.0],[1104.0],[3.0],[37.0],False,False
[5421.0],[602.0],[3.0],[70.0],True,False
[5422.0],[2283.0],[3.0],[36.0],False,False
[5423.0],[1823.0 8699.0],[3.0],[14.0 36.0],False,False
[5424.0],[10942.0],[3.0],[15.0],True,False
[5425.0],[9476.0 9877.0],[3.0],[19.0 31.0],False,False
[5426.0],[794.0 2925.0],[3.0],[36.0 65.0],False,False
[5427.0],[1270.0 2283.0 3953.0],[3.0],[8.0 34.0 36.0],False,False
[5428.0],[10674.0],[3.0],[5.0],True,False
[5429.0],[1256.0 10703.0],[3.0],[9.0 54.0],True,False
[5430.0],[795.0],[3.0],[81.0],False,False
[5431.0],[838.0],[3.0],[99.0],False,False
[5432.0],[8139.0],[3.0],[14.0],False,False
[5433.0],[1325.0 10673.0],[3.0],[5.0 72.0],False,False
[5434.0],[951.0 9000.0],[3.0],[22.0],False,False
[5435.0],[364.0 7495.0],[3.0],[31.0 68.0],False,False
[5436.0],[726.0 1766.0 1767.0],[3.0],[37.0 41.0 51.0],False,False
[5437.0],[677.0],[3.0],[83.0],False,False
[5438.0],[2645.0 6482.0],[3.0],[21.0 23.0],False,False
[5439.0],[7280.0 8443.0],[3.0],[26.0 31.0],False,False
[5440.0],[10674.0 12120.0 12148.0],[3.0],[4.0 5.0 8.0],False,False
[5441.0],[3273.0],[3.0],[19.0],False,False
[5442.0],[1135.0 5279.0],[3.0],[18.0 28.0],False,False
[5443.0],[92.0 9984.0],[3.0],[20.0 29.0],False,False
[5444.0],[9476.0],[3.0],[31.0],True,False
[5445.0],[1325.0 2810.0],[3.0],[16.0 72.0],False,False
[5446.0],[1464.0 6685.0],[3.0],[10.0 28.0],True,False
[5447.0],[1496.0 6290.0],[3.0],[13.0 44.0],False,False
[5448.0],[6318.0 8281.0],[3.0],[21.0 35.0],False,False
[5449.0],[3054.0 7511.0],[3.0],[22.0 24.0],False,False
[5450.0],[2638.0],[3.0],[62.0],False,False
[5451.0],[6516.0 11213.0 12169.0],[3.0],[6.0 13.0],False,False
[5452.0],[1942.0 6049.0],[3.0],[16.0 93.0],False,False
[5453.0],[12121.0],[3.0],[5.0],True,False
[5454.0],[697.0],[3.0],[41.0],False,False
[5455.0],[4057.0 8139.0],[3.0],[14.0 16.0],False,False
[5456.0],[1250.0 8716.0],[3.0],[22.0 37.0],False,False
[5457.0],[12163.0],[3.0],[5.0],False,False
[5458.0],[9198.0 11600.0],[3.0],[5.0 21.0],False,False
[5459.0],[8683.0],[3.0],[30.0],False,False
[5460.0],[7823.0],[3.0],[23.0],False,False
[5461.0],[533.0],[3.0],[79.0],False,False
[5462.0],[12171.0],[3.0],[4.0],True,False
[5463.0],[920.0],[3.0],[47.0],False,False
[5464.0],[4428.0],[3.0],[29.0],False,False
[5465.0],[2367.0 8568.0],[3.0],[8.0 24.0],False,False
[5466.0],[1440.0 7844.0],[3.0],[4.0 98.0],False,False
[5467.0],[2862.0 5279.0],[3.0],[18.0 21.0],False,False
[5468.0],[533.0 564.0],[3.0],[53.0 79.0],False,False
[5469.0],[9472.0 12043.0],[3.0],[10.0 18.0],False,False
[5470.0],[1066.0 4689.0 5910.0],[3.0],[5.0 21.0 28.0],True,False
[5471.0],[1391.0],[3.0],[64.0],False,False
[5472.0],[890.0 12214.0],[3.0],[4.0 35.0],False,False
[5473.0],[1224.0 1410.0],[3.0],[28.0 57.0],True,False
[5474.0],[9738.0],[3.0],[7.0],True,False
[5475.0],[3413.0 4286.0 4692.0],[3.0],[4.0 15.0 26.0],False,False
[5476.0],[1289.0 7280.0 9513.0],[3.0],[11.0 26.0 54.0],False,False
[5477.0],[592.0 3920.0],[3.0],[15.0 44.0],True,False
[5478.0],[9784.0 11387.0],[3.0],[6.0 8.0],False,False
[5479.0],[645.0 11146.0],[3.0],[8.0 62.0],False,False
[5480.0],[545.0 3448.0 3574.0],[3.0],[59.0 64.0 76.0],False,False
[5481.0],[3381.0 4548.0 9872.0],[3.0],[10.0 30.0 43.0],False,False
[5482.0],[3582.0 10958.0],[3.0],[7.0 18.0],False,False
[5483.0],[4132.0 5080.0],[3.0],[4.0 46.0],False,False
[5484.0],[4686.0 12290.0 12349.0],[3.0],[2.0 4.0 18.0],False,False
[5485.0],[8275.0 12354.0],[3.0],[4.0 5.0],False,False
[5486.0],[1242.0 3381.0],[3.0],[43.0 69.0],False,False
[5487.0],[970.0 2593.0],[3.0],[21.0 36.0],True,False
[5488.0],[1182.0 8126.0],[3.0],[23.0 50.0],False,False
[5489.0],[11486.0],[3.0],[20.0],True,False
[5490.0],[3015.0 9372.0],[3.0],[11.0 25.0],False,False
[5491.0],[4271.0],[3.0],[13.0],False,False
[5492.0],[4766.0],[3.0],[37.0],False,False
[5493.0],[376.0 7496.0],[3.0],[17.0 51.0],False,False
[5494.0],[6197.0 9474.0],[3.0],[7.0 17.0],True,False
[5495.0],[5540.0 8687.0 8688.0],[3.0],[9.0 19.0],False,False
[5496.0],[6826.0 9281.0 10872.0],[3.0],[3.0 11.0 12.0],False,False
[5497.0],[1495.0],[3.0],[42.0],False,False
[5498.0],[6001.0 7946.0 12044.0],[3.0],[8.0 13.0 22.0],False,False
[5499.0],[7414.0 9105.0 12191.0],[3.0],[5.0 6.0 10.0],False,False
[5500.0],[486.0],[3.0],[51.0],False,False
[5501.0],[278.0 2907.0],[3.0],[40.0 73.0],False,False
[5502.0],[425.0],[3.0],[99.0],False,False
[5503.0],[274.0 376.0 579.0],[3.0],[35.0 51.0],True,False
[5504.0],[12043.0 12334.0],[3.0],[5.0 10.0],False,False
[5505.0],[8126.0 8688.0 10380.0],[3.0],[9.0 17.0 23.0],True,False
[5506.0],[7283.0 8599.0],[3.0],[21.0 23.0],True,False
[5507.0],[1464.0 4262.0],[3.0],[15.0 28.0],False,False
[5508.0],[1328.0 8110.0],[3.0],[11.0 36.0],False,False
[5509.0],[832.0 10667.0],[3.0],[5.0 10.0],True,False
[5510.0],[2239.0 7777.0 11760.0],[3.0],[12.0 37.0 87.0],False,False
[5511.0],[491.0 2609.0],[3.0],[15.0 54.0],False,False
[5512.0],[359.0 3568.0],[3.0],[31.0 73.0],True,False
[5513.0],[10787.0],[3.0],[21.0],True,False
[5514.0],[7280.0],[3.0],[26.0],False,False
[5515.0],[10343.0],[3.0],[14.0],False,False
[5516.0],[525.0 675.0 1767.0],[3.0],[20.0 51.0 89.0],False,False
[5517.0],[7092.0 7780.0],[3.0],[38.0 44.0],False,False
[5518.0],[806.0 12172.0],[3.0],[8.0 29.0],False,False
[5519.0],[513.0],[3.0],[61.0],True,False
[5520.0],[786.0 829.0],[3.0],[38.0 80.0],False,False
[5521.0],[3312.0 12352.0],[3.0],[4.0 68.0],False,False
[5522.0],[9474.0 12089.0],[3.0],[3.0 17.0],False,False
[5523.0],[1908.0 3892.0],[3.0],[48.0 62.0],False,False
[5524.0],[666.0 3629.0 4002.0],[3.0],[29.0 33.0 47.0],False,False
[5525.0],[9812.0],[3.0],[6.0],True,False
[5526.0],[4262.0 12433.0],[3.0],[2.0 15.0],False,False
[5527.0],[625.0 5233.0],[3.0],[43.0 50.0],False,False
[5528.0],[8998.0 10011.0 10501.0],[3.0],[2.0 5.0 13.0],False,False
[5529.0],[5520.0 12382.0],[3.0],[4.0 16.0],False,False
[5530.0],[890.0 10011.0],[3.0],[13.0 35.0],False,False
[5531.0],[619.0 7504.0],[3.0],[18.0 63.0],False,False
[5532.0],[4953.0 10667.0],[3.0],[10.0 24.0],False,False
[5533.0],[890.0 6419.0 9242.0],[3.0],[10.0 24.0 35.0],False,False
[5534.0],[9223.0 11138.0],[3.0],[8.0 14.0],True,False
[5535.0],[4569.0 7187.0],[3.0],[45.0 48.0],False,False
[5536.0],[3671.0 7492.0],[3.0],[15.0 20.0],False,False
[5537.0],[7365.0 10393.0],[3.0],[4.0 12.0],False,False
[5538.0],[8413.0 11117.0],[3.0],[6.0 7.0],False,False
[5539.0],[11486.0],[3.0],[20.0],True,False
[5540.0],[2224.0 8688.0],[3.0],[9.0 32.0],False,False
[5541.0],[3413.0 8649.0],[3.0],[15.0 17.0],False,False
[5542.0],[2638.0 3273.0],[3.0],[19.0 62.0],True,False
[5543.0],[12354.0],[3.0],[5.0],True,False
[5544.0],[4244.0 10343.0],[3.0],[14.0 62.0],False,False
[5545.0],[3928.0 8284.0],[3.0],[9.0 52.0],False,False
[5546.0],[7356.0],[3.0],[31.0],False,False
[5547.0],[8458.0 8476.0 8963.0],[3.0],[6.0 12.0 14.0],False,False
[5548.0],[6364.0 11855.0],[3.0],[17.0 21.0],False,False
[5549.0],[1796.0 3015.0 10103.0],[3.0],[12.0 25.0 32.0],False,False
[5550.0],[7283.0 8413.0 12415.0],[3.0],[1.0 7.0 21.0],False,False
[5551.0],[1362.0 11027.0],[3.0],[17.0 20.0],False,False
[5552.0],[155.0 1913.0],[2.0],[34.0 36.0],True,False
[5553.0],[182.0],[2.0],[52.0],False,False
[5554.0],[323.0 1927.0],[2.0],[16.0 29.0],False,False
[5555.0],[231.0],[2.0],[19.0],False,False
[5556.0],[238.0],[2.0],[11.0],False,False
[5557.0],[261.0],[2.0],[24.0],True,False
[5558.0],[282.0],[2.0],[66.0],False,False
[5559.0],[284.0],[2.0],[28.0],False,False
[5560.0],[384.0],[2.0],[53.0],True,False
[5561.0],[479.0],[2.0],[45.0],False,False
[5562.0],[518.0],[2.0],[10.0],True,False
[5563.0],[505.0],[2.0],[51.0],False,False
[5564.0],[564.0],[2.0],[53.0],True,False
[5565.0],[608.0],[2.0],[60.0],True,False
[5566.0],[654.0],[2.0],[29.0],False,False
[5567.0],[690.0],[2.0],[16.0],True,False
[5568.0],[684.0],[2.0],[59.0],True,False
[5569.0],[716.0 759.0],[2.0],[14.0 68.0],False,False
[5570.0],[723.0],[2.0],[49.0],True,False
[5571.0],[742.0 1732.0],[2.0],[10.0 44.0],True,False
[5572.0],[758.0],[2.0],[51.0],True,False
[5573.0],[787.0 1909.0],[2.0],[49.0 55.0],True,False
[5574.0],[788.0],[2.0],[28.0],True,False
[5575.0],[782.0],[2.0],[56.0],True,False
[5576.0],[818.0 845.0],[2.0],[49.0 60.0],True,False
[5577.0],[873.0],[2.0],[55.0],True,False
[5578.0],[844.0 1677.0],[2.0],[5.0 7.0],False,False
[5579.0],[1126.0],[2.0],[26.0],False,False
[5580.0],[943.0],[2.0],[33.0],True,False
[5581.0],[932.0],[2.0],[13.0],True,False
[5582.0],[947.0 956.0],[2.0],[8.0 28.0],False,False
[5583.0],[944.0],[2.0],[39.0],True,False
[5584.0],[978.0],[2.0],[4.0],False,False
[5585.0],[993.0 1081.0],[2.0],[16.0 17.0],False,False
[5586.0],[1027.0],[2.0],[47.0],True,False
[5587.0],[942.0 1897.0],[2.0],[19.0 47.0],False,False
[5588.0],[1033.0],[2.0],[17.0],True,False
[5589.0],[1038.0],[2.0],[5.0],False,False
[5590.0],[1006.0],[2.0],[21.0],True,False
[5591.0],[1078.0],[2.0],[15.0],False,False
[5592.0],[1078.0],[2.0],[15.0],True,False
[5593.0],[1062.0],[2.0],[41.0],True,False
[5594.0],[1183.0],[2.0],[48.0],False,False
[5595.0],[1092.0 1129.0],[2.0],[20.0 40.0],True,False
[5596.0],[1099.0],[2.0],[19.0],False,False
[5597.0],[1136.0],[2.0],[10.0],True,False
[5598.0],[1158.0],[2.0],[31.0],True,False
[5599.0],[1275.0],[2.0],[13.0],False,False
[5600.0],[1312.0],[2.0],[18.0],True,False
[5601.0],[1374.0],[2.0],[47.0],False,False
[5602.0],[200.0 1927.0],[2.0],[25.0 29.0],False,False
[5603.0],[487.0],[2.0],[48.0],False,False
[5604.0],[447.0],[2.0],[22.0],False,False
[5605.0],[485.0],[2.0],[51.0],False,False
[5606.0],[1937.0],[2.0],[15.0],True,False
[5607.0],[667.0],[2.0],[65.0],True,False
[5608.0],[732.0],[2.0],[38.0],False,False
[5609.0],[720.0],[2.0],[17.0],False,False
[5610.0],[987.0],[2.0],[9.0],True,False
[5611.0],[953.0],[2.0],[43.0],False,False
[5612.0],[1057.0],[2.0],[10.0],False,False
[5613.0],[1115.0 1177.0],[2.0],[23.0],False,False
[5614.0],[1290.0],[2.0],[6.0],False,False
[5615.0],[1382.0],[2.0],[23.0],False,False
[5616.0],[289.0],[2.0],[26.0],False,False
[5617.0],[192.0 193.0],[2.0],[23.0 27.0],False,False
[5618.0],[360.0],[2.0],[19.0],False,False
[5619.0],[1700.0],[2.0],[60.0],True,False
[5620.0],[435.0 2109.0],[2.0],[6.0 36.0],False,False
[5621.0],[605.0 2123.0],[2.0],[8.0 10.0],False,False
[5622.0],[932.0],[2.0],[13.0],False,False
[5623.0],[932.0],[2.0],[13.0],True,False
[5624.0],[1038.0],[2.0],[5.0],False,False
[5625.0],[1114.0],[2.0],[19.0],True,False
[5626.0],[1229.0 1267.0],[2.0],[4.0 42.0],False,False
[5627.0],[1255.0],[2.0],[30.0],False,False
[5628.0],[1551.0 2118.0],[2.0],[24.0 49.0],True,False
[5629.0],[1933.0],[2.0],[26.0],False,False
[5630.0],[458.0],[2.0],[22.0],False,False
[5631.0],[661.0],[2.0],[70.0],True,False
[5632.0],[779.0],[2.0],[36.0],False,False
[5633.0],[1897.0],[2.0],[19.0],True,False
[5634.0],[1974.0 1987.0],[2.0],[17.0 32.0],False,False
[5635.0],[1263.0],[2.0],[48.0],True,False
[5636.0],[1349.0 1447.0],[2.0],[19.0 23.0],True,False
[5637.0],[1904.0],[2.0],[31.0],False,False
[5638.0],[570.0],[2.0],[24.0],True,False
[5639.0],[918.0 2282.0],[2.0],[21.0 22.0],False,False
[5640.0],[1678.0 2281.0],[2.0],[17.0 30.0],False,False
[5641.0],[1033.0],[2.0],[17.0],False,False
[5642.0],[1897.0],[2.0],[19.0],False,False
[5643.0],[1250.0 1375.0],[2.0],[37.0 42.0],False,False
[5644.0],[2116.0],[2.0],[51.0],False,False
[5645.0],[1437.0 2418.0],[2.0],[23.0 39.0],False,False
[5646.0],[1445.0],[2.0],[13.0],False,False
[5647.0],[233.0],[2.0],[90.0],False,False
[5648.0],[722.0],[2.0],[60.0],False,False
[5649.0],[1847.0 2059.0],[2.0],[19.0 40.0],False,False
