ID (CME),ID (Dino),Track Length (CME),Track Length (Dino),Match,Identical Match
[1204.0],[3418.0 9272.0 16062.0 22903.0],[28.0],[10.0 17.0 20.0 51.0],False,False
[1205.0],[7679.0 14535.0 17295.0 17303.0 17304.0 21116.0 22282.0],[28.0],[2.0 6.0 8.0 9.0 13.0 16.0 26.0],False,False
[1206.0],[15700.0 18772.0 21776.0],[28.0],[12.0 20.0 33.0],True,False
[1207.0],[12085.0 13058.0 13506.0 15086.0 23050.0 24244.0],[28.0],[4.0 7.0 11.0 12.0 20.0 28.0],False,False
[1208.0],[5298.0 14493.0 16547.0 18834.0],[28.0],[18.0 38.0 42.0],False,False
[1209.0],[6894.0 14857.0 15356.0 16053.0],[28.0],[14.0 27.0 34.0 40.0],False,False
[1210.0],[11563.0 17712.0 18841.0 19613.0 26694.0],[28.0],[4.0 11.0 16.0 22.0],False,False
[1211.0],[1748.0 3840.0 11960.0 18823.0 19283.0 25135.0 26374.0],[28.0],[1.0 12.0 23.0 34.0 75.0 80.0],False,False
[1212.0],[6888.0 17619.0 19230.0 22223.0],[28.0],[25.0 28.0 30.0 39.0],False,False
[1213.0],[17246.0 17632.0 19568.0],[28.0],[7.0 33.0 34.0],False,False
[1214.0],[16907.0],[28.0],[32.0],True,False
[1215.0],"[2986.0 6911.0 14888.0 16509.0 19260.0 21428.0 22925.0 24441.0 24802.0
 25717.0]",[28.0],[1.0 2.0 5.0 11.0 14.0 16.0 34.0 72.0 73.0],False,False
[1216.0],[13572.0 23088.0],[28.0],[13.0 31.0],True,False
[1217.0],[17386.0 19045.0 21995.0 27983.0],[28.0],[5.0 10.0 14.0 37.0],False,False
[1218.0],[18456.0 20166.0],[28.0],[31.0 37.0],False,False
[1219.0],[9612.0 21801.0 26354.0 28272.0 28274.0],[28.0],[1.0 6.0 7.0 59.0],False,False
[1220.0],[20987.0 21813.0],[28.0],[22.0 30.0],False,False
[1221.0],[14162.0 21390.0 25700.0],[28.0],[14.0 17.0 24.0],True,False
[1222.0],[14190.0 17693.0 20216.0 21438.0],[28.0],[3.0 8.0 20.0 46.0],False,False
[1223.0],[13356.0 23687.0],[28.0],[18.0 51.0],False,False
[1224.0],[19112.0 22040.0 22364.0 23096.0 24197.0 27732.0],[28.0],[2.0 3.0 8.0 10.0 17.0 19.0],True,False
[1225.0],[10811.0 12076.0 22665.0 22712.0 24914.0 26518.0 28156.0 28835.0],[28.0],[2.0 3.0 4.0 15.0 18.0 24.0 53.0],False,False
[1226.0],[12383.0 19662.0 21493.0 22993.0 24132.0 26708.0 27947.0],[28.0],[1.0 3.0 8.0 12.0 32.0 51.0],False,False
[1227.0],[6055.0 22609.0 26422.0],[28.0],[13.0 15.0 53.0],True,False
[1228.0],[16032.0],[28.0],[43.0],False,False
[1229.0],[240.0],[27.0],[38.0],True,False
[1230.0],[269.0 285.0],[27.0],[25.0 32.0],False,False
[1231.0],[359.0 387.0 1685.0 1937.0 3997.0 7089.0],[27.0],[5.0 6.0 7.0 13.0 16.0 28.0],False,False
[1232.0],[438.0],[27.0],[27.0],True,True
[1233.0],[499.0],[27.0],[27.0],True,True
[1234.0],[544.0 7411.0],[27.0],[13.0 75.0],True,False
[1235.0],[750.0 764.0],[27.0],[23.0 34.0],True,False
[1236.0],"[783.0 813.0 934.0 2783.0 3021.0 3269.0 3647.0 3846.0 3864.0 4025.0 4266.0
 5557.0 5806.0 6033.0]",[27.0],[1.0 2.0 3.0 5.0 6.0 9.0],False,False
[1237.0],[187.0],[27.0],[30.0],True,False
[1238.0],[302.0 308.0 3414.0],[27.0],[14.0 29.0 94.0],True,False
[1239.0],[523.0 1982.0 2166.0 2748.0 3017.0 3623.0 4240.0 4253.0 4254.0],[27.0],[1.0 4.0 5.0 7.0 16.0 29.0 68.0],False,False
[1240.0],[637.0 681.0 6916.0],[27.0],[5.0 52.0 61.0],False,False
[1241.0],[983.0 1756.0 1764.0 1772.0 2791.0 3280.0 3654.0 5323.0 5327.0],[27.0],[1.0 3.0 5.0 8.0 9.0 11.0 23.0],False,False
[1242.0],[837.0 1762.0 3032.0 3034.0 3472.0 4074.0 5321.0 6293.0 6296.0 7161.0],[27.0],[1.0 4.0 5.0 6.0 7.0 8.0 12.0],False,False
[1243.0],[876.0 1970.0 3644.0 4015.0 5578.0 6720.0],[27.0],[4.0 5.0 9.0 18.0 23.0 43.0],False,False
[1244.0],[689.0 702.0 729.0 1962.0 2178.0 2553.0 3004.0 4011.0 4256.0 7125.0],[27.0],[2.0 3.0 4.0 5.0 7.0 11.0 12.0 19.0 21.0],False,False
[1245.0],[533.0 2169.0],[27.0],[15.0 26.0],False,False
[1246.0],[986.0 2212.0 2835.0 4553.0],[27.0],[5.0 10.0 18.0 42.0],False,False
[1247.0],[218.0],[27.0],[32.0],True,False
[1248.0],[183.0 276.0 2957.0 3407.0 3821.0],[27.0],[7.0 12.0 28.0 61.0 69.0],False,False
[1249.0],[165.0 2302.0 3809.0 4752.0 6485.0 8422.0],[27.0],[4.0 10.0 11.0 16.0 25.0],False,False
[1250.0],[1435.0 3333.0 3723.0 3747.0 3924.0 5397.0 5896.0 6808.0 7273.0 8711.0],[27.0],[1.0 2.0 5.0 8.0 10.0 11.0 14.0 30.0],False,False
[1251.0],[363.0 383.0],[27.0],[25.0 31.0],True,False
[1252.0],[2747.0 3017.0 3623.0 4253.0 4254.0 8156.0],[27.0],[4.0 5.0 7.0 9.0 29.0 52.0],False,False
[1253.0],[3653.0],[27.0],[34.0],True,False
[1254.0],[857.0 1742.0 4492.0 4811.0 5290.0 5824.0 7636.0],[27.0],[1.0 9.0 10.0 21.0 54.0],False,False
[1255.0],[600.0 1958.0 3239.0],[27.0],[15.0 18.0 38.0],False,False
[1256.0],[154.0 4448.0 6687.0],[27.0],[18.0 37.0 51.0],False,False
[1257.0],[963.0 3870.0 6728.0 8194.0 9661.0],[27.0],[2.0 7.0 18.0 29.0 34.0],False,False
[1258.0],[573.0 5278.0 5788.0 7615.0 8868.0 10082.0 10920.0],[27.0],[2.0 8.0 11.0 13.0 14.0 28.0],False,False
[1259.0],[6001.0 6246.0 7401.0],[27.0],[16.0 23.0 43.0],False,False
[1260.0],[3828.0 11530.0 11936.0],[27.0],[5.0 36.0 55.0],False,False
[1261.0],[6908.0 9859.0],[27.0],[12.0 18.0],True,False
[1262.0],[2974.0 7408.0 8442.0 8855.0],[27.0],[7.0 17.0 28.0 52.0],False,False
[1264.0],[8574.0 8576.0 14995.0],[27.0],[3.0 19.0 24.0],False,False
[1265.0],[1155.0 9363.0 10517.0 12768.0],[27.0],[1.0 9.0 23.0 37.0],False,False
[1266.0],[331.0 347.0 13283.0 13992.0],[27.0],[27.0 43.0 48.0 52.0],False,False
[1267.0],[7924.0 8179.0 10425.0 14008.0 14957.0 16568.0],[27.0],[4.0 5.0 13.0 15.0 17.0],False,False
[1268.0],[6229.0 10700.0],[27.0],[23.0 28.0],False,False
[1269.0],[8122.0 8838.0 11908.0 13253.0 14410.0 18428.0],[27.0],[8.0 10.0 11.0 13.0 20.0],False,False
[1270.0],[7083.0 7403.0 10709.0 14852.0],[27.0],[15.0 19.0 20.0 30.0],False,False
[1271.0],"[6751.0 9650.0 10740.0 11580.0 12319.0 13414.0 14497.0 14965.0 16584.0
 16966.0]",[27.0],[1.0 2.0 4.0 13.0 18.0],False,False
[1272.0],[9283.0 11264.0 11962.0 13341.0 14188.0 14474.0 19585.0],[27.0],[2.0 7.0 9.0 11.0 19.0 27.0],False,False
[1273.0],[7886.0 12582.0 12584.0 14442.0 16480.0 18749.0],[27.0],[7.0 11.0 17.0],False,False
[1274.0],[8433.0 14437.0],[27.0],[17.0 28.0],True,False
[1275.0],[7968.0 10178.0 11675.0 12017.0 14558.0 17814.0 18198.0 19385.0 21487.0],[27.0],[2.0 3.0 7.0 9.0 10.0 14.0 15.0 16.0 18.0],False,False
[1276.0],[7967.0 11341.0 12740.0],[27.0],[25.0 31.0 56.0],False,False
[1278.0],[10970.0],[27.0],[37.0],False,False
[1280.0],[9829.0 13257.0 16028.0],[27.0],[18.0 21.0 30.0],False,False
[1281.0],[12614.0 14885.0],[27.0],[15.0 26.0],False,False
[1282.0],[14884.0 20177.0],[27.0],[14.0 15.0],True,False
[1283.0],"[14830.0 15334.0 16040.0 16877.0 17215.0 18060.0 18062.0 21397.0 24008.0
 24764.0]",[27.0],[1.0 3.0 4.0 6.0 7.0 9.0 10.0 18.0],False,False
[1284.0],[9861.0 13327.0 16917.0 20658.0 22953.0 23341.0],[27.0],[4.0 6.0 7.0 10.0 61.0],False,False
[1285.0],[14523.0 15409.0 24109.0],[27.0],[9.0 27.0 46.0],False,False
[1286.0],[302.0 15691.0 16878.0 17612.0 19549.0],[27.0],[1.0 12.0 20.0 33.0 94.0],False,False
[1287.0],[9037.0 14834.0 20125.0],[27.0],[29.0 39.0 65.0],False,False
[1288.0],[17649.0 18095.0],[27.0],[28.0 30.0],False,False
[1289.0],[2670.0 12893.0 17074.0 19378.0 20821.0 21254.0],[27.0],[5.0 12.0 14.0 38.0 89.0],False,False
[1291.0],[13008.0 21855.0],[27.0],[24.0 26.0],False,False
[1292.0],[742.0 18844.0 22567.0],[27.0],[24.0 34.0 86.0],False,False
[1293.0],[22231.0 24031.0],[27.0],[20.0 21.0],False,False
[1294.0],[19546.0],[27.0],[35.0],True,False
[1295.0],[11911.0 20136.0 22886.0 23623.0 24769.0],[27.0],[1.0 20.0 22.0 35.0],False,False
[1296.0],[19234.0],[27.0],[34.0],True,False
[1297.0],[18794.0 22915.0],[27.0],[26.0 32.0],False,False
[1298.0],[16577.0],[27.0],[42.0],True,False
[1299.0],[21923.0],[27.0],[29.0],True,False
[1300.0],[17080.0],[27.0],[42.0],True,False
[1301.0],[22257.0],[27.0],[28.0],True,False
[1302.0],[16577.0 22960.0 25489.0 29343.0],[27.0],[2.0 8.0 18.0 42.0],False,False
[1303.0],[3432.0 4481.0 8167.0 16083.0 16916.0 28294.0],[27.0],[1.0 16.0 41.0 59.0 88.0],False,False
[1304.0],[21388.0 22884.0 24009.0],[27.0],[1.0 3.0 25.0],False,False
[1305.0],[8432.0 22526.0],[27.0],[26.0 48.0],True,False
[1306.0],[15878.0 18676.0 20827.0 22398.0 23851.0 26057.0 28448.0],[27.0],[2.0 7.0 10.0 14.0 15.0 17.0 44.0],False,False
[1307.0],[17623.0 20604.0 24015.0 25441.0 25935.0],[27.0],[12.0 16.0 30.0],False,False
[1308.0],[9861.0 16510.0 22929.0 25122.0 25719.0 28593.0 28925.0 28926.0 29568.0],[27.0],[1.0 2.0 5.0 10.0 15.0 18.0 61.0],False,False
[1309.0],[11291.0 18519.0 24125.0 25194.0 25742.0 26421.0 27655.0 27666.0],[27.0],[1.0 2.0 6.0 7.0 20.0 33.0 57.0],False,False
[1310.0],[486.0],[26.0],[26.0],True,True
[1311.0],[744.0 1739.0],[26.0],[2.0 25.0],False,False
[1312.0],[732.0],[26.0],[26.0],True,True
[1313.0],[1105.0 1764.0 1772.0 3280.0 5323.0],[26.0],[2.0 5.0 8.0 11.0 23.0],False,False
[1314.0],[1358.0 2641.0 3127.0 3730.0],[26.0],[1.0 5.0 6.0 21.0],False,False
[1315.0],[1077.0 1082.0 2031.0 2205.0 6951.0],[26.0],[2.0 3.0 7.0 11.0 22.0],False,False
[1316.0],[424.0 474.0 5256.0],[26.0],[8.0 23.0 47.0],False,False
[1317.0],[740.0],[26.0],[26.0],True,True
[1319.0],[841.0 855.0 1753.0 3848.0 5329.0 6524.0],[26.0],[4.0 6.0 8.0 10.0 20.0],False,False
[1320.0],[340.0 349.0 350.0 2157.0 3413.0 3997.0 6237.0],[26.0],[3.0 5.0 6.0 9.0 13.0 17.0 18.0],False,False
[1321.0],[769.0 826.0 5813.0],[26.0],[3.0 21.0 22.0],True,False
[1322.0],[249.0 1660.0 2145.0 2304.0 4443.0 5254.0],[26.0],[1.0 3.0 4.0 8.0 12.0 13.0],False,False
[1323.0],[731.0 785.0 1981.0 3264.0 5072.0],[26.0],[9.0 12.0 13.0 37.0 55.0],False,False
[1324.0],[687.0 5552.0],[26.0],[3.0 29.0],False,False
[1325.0],[1667.0 2955.0],[26.0],[7.0 61.0],False,False
[1327.0],[1885.0 2413.0 3738.0 4144.0 5206.0 6593.0 8029.0],[26.0],[2.0 9.0 13.0 14.0 22.0 49.0],False,False
[1328.0],[1844.0 2241.0 4130.0 4608.0 7341.0 8286.0],[26.0],[3.0 10.0 12.0 14.0 21.0],False,False
[1329.0],[354.0 4451.0 7599.0],[26.0],[4.0 23.0 31.0],False,False
[1330.0],[89.0 3598.0 5495.0 6225.0 9829.0],[26.0],[9.0 13.0 18.0 23.0 28.0],False,False
[1331.0],[301.0 2149.0 5508.0 6892.0 10078.0],[26.0],[2.0 8.0 14.0 26.0 35.0],False,False
[1332.0],[4252.0],[26.0],[38.0],True,False
[1333.0],[2564.0 3474.0 4819.0 6517.0 7174.0 7437.0 8888.0 8889.0 10138.0],[26.0],[2.0 4.0 6.0 11.0 13.0 24.0],False,False
[1334.0],[5096.0],[26.0],[27.0],True,False
[1335.0],[511.0 732.0 5292.0 7116.0],[26.0],[6.0 24.0 26.0 28.0],False,False
[1336.0],[169.0 7076.0],[26.0],[22.0 60.0],False,False
[1337.0],[3866.0 5321.0 6538.0 6751.0 7161.0 7675.0 8564.0 9354.0 9650.0 12319.0],[26.0],[1.0 4.0 7.0 8.0 9.0 13.0 14.0 18.0],False,False
[1338.0],[7139.0 7140.0 7429.0 8525.0 9326.0 11099.0],[26.0],[3.0 6.0 10.0 14.0 20.0 72.0],False,False
[1339.0],[5788.0 11951.0],[26.0],[10.0 28.0],True,False
[1340.0],[706.0 6712.0 7643.0 9061.0 9315.0 10409.0 12295.0 13357.0 15413.0 15424.0],[26.0],[1.0 2.0 4.0 7.0 32.0 97.0],False,False
[1341.0],[6047.0 6709.0 9647.0 11590.0],[26.0],[3.0 10.0 13.0 61.0],False,False
[1342.0],[6947.0 9659.0 10754.0 14237.0 15789.0],[26.0],[1.0 6.0 22.0 27.0],False,False
[1343.0],[4502.0 7125.0 7644.0 8876.0 10394.0 11560.0 14930.0 14933.0 16528.0],[26.0],[1.0 3.0 12.0 14.0 17.0 21.0 32.0],False,False
[1344.0],[9925.0 10976.0 11127.0 11153.0 13099.0 13819.0 14596.0 15047.0 15472.0],[26.0],[1.0 2.0 3.0 5.0 8.0 10.0 11.0],False,False
[1345.0],[5101.0 9354.0 11146.0 11993.0 13484.0 16194.0],[26.0],[5.0 8.0 12.0 13.0 20.0 41.0],True,False
[1346.0],[10082.0 12614.0 13282.0 14864.0 14874.0 17638.0],[26.0],[1.0 8.0 9.0 14.0 15.0 34.0],False,False
[1347.0],[6292.0 6920.0 10941.0 12292.0 12656.0 13030.0 14496.0 14501.0 17698.0],[26.0],[2.0 5.0 9.0 10.0 17.0 18.0 19.0 20.0 22.0],False,False
[1348.0],[946.0 11597.0 14493.0 14949.0],[26.0],[7.0 17.0 38.0 67.0],False,False
[1349.0],[9108.0],[26.0],[38.0],False,False
[1350.0],[5507.0 12246.0 17234.0 19557.0],[26.0],[3.0 12.0 29.0 41.0],True,False
[1351.0],[795.0 13022.0 21059.0],[26.0],[11.0 22.0 46.0],False,False
[1352.0],[12611.0],[26.0],[26.0],True,True
[1353.0],[11856.0],[26.0],[54.0],True,False
[1354.0],[6020.0 12616.0 12983.0],[26.0],[15.0 22.0 57.0],False,False
[1355.0],[10702.0 11072.0 14162.0],[26.0],[9.0 24.0 36.0],False,False
[1356.0],[8478.0 16093.0],[26.0],[22.0 24.0],True,False
[1357.0],[14047.0 17069.0 17403.0 19459.0],[26.0],[6.0 10.0 11.0],False,False
[1358.0],[13270.0 14847.0 20130.0],[26.0],[9.0 12.0 23.0],False,False
[1359.0],[14178.0 15369.0 21427.0],[26.0],[3.0 24.0 27.0],False,False
[1360.0],[2346.0 10400.0 11268.0 14914.0 18478.0 20193.0],[26.0],[15.0 18.0 44.0 65.0],False,False
[1361.0],"[13263.0 14422.0 16471.0 17595.0 17609.0 17615.0 18750.0 20955.0 23629.0
 24400.0]",[26.0],[1.0 3.0 4.0 7.0 8.0 9.0 15.0 20.0 22.0 48.0],False,False
[1362.0],[11269.0 11572.0 15410.0 16143.0 19284.0 23686.0],[26.0],[10.0 12.0 13.0 20.0 29.0],True,False
[1363.0],[10811.0 12076.0 19391.0 22712.0 23450.0],[26.0],[2.0 6.0 24.0 53.0],True,False
[1364.0],[16134.0 16537.0],[26.0],[2.0 25.0],False,False
[1365.0],[11529.0 14446.0 20151.0],[26.0],[12.0 27.0 44.0],False,False
[1367.0],[14247.0 16625.0 22311.0 23017.0 25208.0],[26.0],[3.0 6.0 15.0 21.0 33.0],False,False
[1369.0],[16682.0 17003.0 23079.0 24545.0 25228.0 25238.0],[26.0],[1.0 3.0 7.0 16.0 21.0],False,False
[1370.0],[393.0 10375.0 13281.0 14858.0 24034.0],[26.0],[19.0 23.0 29.0 50.0 59.0],False,False
[1371.0],[6888.0 17228.0 17619.0 22223.0],[26.0],[10.0 25.0 28.0 39.0],False,False
[1372.0],[13506.0 18602.0 25586.0],[26.0],[12.0 28.0 37.0],True,False
[1373.0],[14612.0 15099.0 18301.0 19938.0 20400.0 20751.0 23149.0 25247.0],[26.0],[1.0 2.0 6.0 8.0 9.0 11.0 34.0],False,False
[1374.0],[17318.0 23376.0 24468.0],[26.0],[10.0 13.0 17.0],False,False
[1375.0],[16118.0 16932.0 20666.0 23354.0 24836.0 26948.0],[26.0],[3.0 4.0 12.0 13.0 14.0],False,False
[1376.0],[14164.0 19548.0 26137.0 26658.0],[26.0],[6.0 8.0 16.0 20.0],False,False
[1377.0],[9861.0 17274.0 25719.0],[26.0],[10.0 23.0 61.0],False,False
[1378.0],"[15462.0 16591.0 19666.0 20335.0 22656.0 22718.0 23859.0 25516.0 26972.0
 27403.0]",[26.0],[1.0 2.0 5.0 8.0 10.0 18.0 29.0],False,False
[1379.0],[2155.0 20969.0 26886.0],[26.0],[13.0 21.0 73.0],False,False
[1380.0],[11722.0 14230.0 17772.0 20066.0 25532.0],[26.0],[7.0 15.0 23.0 27.0 43.0],True,False
[1381.0],[14912.0 18482.0 26369.0],[26.0],[11.0 33.0 38.0],False,False
[1382.0],[503.0 591.0 14181.0 25120.0],[26.0],[10.0 29.0 85.0 99.0],False,False
[1383.0],[13356.0 21038.0 22256.0 23687.0],[26.0],[18.0 22.0 29.0 51.0],False,False
