ID (CME),Missing Time Points,ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Distance,Multi ID (Dino),Multi Distance (Dino)
30.0,88,39641.0,466.62,167.84,126.644,471.49982,166.03998,131.52063,88.0,1.0,80.0,69.657,3002.0,99.0,9.0,7.129813138484064,,
30.0,89,39641.0,463.06,168.81,128.514,473.72955,167.34732,133.59775,89.0,1.0,80.0,58.215,1024.0,99.0,9.0,11.908956463410224,,
30.0,90,43434.0,463.77,168.96,128.703,473.7889,173.48424,133.20476,90.0,1.0,89.0,53.117,1486.0,99.0,9.0,11.879097098904465,,
30.0,91,29882.0,464.9,168.56,127.422,481.95953,159.19797,138.90616,91.0,1.0,64.0,48.258,39700.0,99.0,30.0,22.595599138934112,,
30.0,92,43434.0,464.81,169.16,126.797,473.68985,167.0246,132.6702,92.0,1.0,89.0,36.501,11940.0,99.0,9.0,10.858459716852089,,
30.0,93,43434.0,464.89,169.01,126.635,473.53323,167.04463,133.7999,93.0,1.0,89.0,45.205,17950.0,99.0,9.0,11.397539036116545,,
30.0,94,43434.0,466.5,168.98,126.493,472.8683,167.00972,133.24774,94.0,1.0,89.0,53.888,22690.0,99.0,9.0,9.49019286611182,,
30.0,95,43434.0,466.15,169.73,126.671,473.36038,167.10597,133.79884,95.0,1.0,89.0,54.456,21140.0,99.0,9.0,10.472880036117132,,
30.0,96,43434.0,463.84,169.39,125.761,472.9519,166.94127,135.2444,96.0,1.0,89.0,22.615,13980.0,99.0,9.0,13.377513811725295,,
30.0,97,29882.0,461.53,169.05,124.851,482.29205,159.42368,139.59972,97.0,1.0,64.0,39.44,12890.0,99.0,30.0,27.22597103104501,,
30.0,98,43434.0,462.43,169.08,126.054,473.2372,167.38963,135.9054,98.0,1.0,89.0,40.432,3808.0,99.0,9.0,14.720835728208469,,
30.0,99,43434.0,465.49,169.57,126.43,473.38727,167.43932,135.89468,99.0,1.0,89.0,42.827,5164.0,99.0,9.0,12.50946994151629,,
31.0,16,1712.0,342.42,640.35,61.75,339.52734,633.7225,59.959732,16.0,1.0,2.0,48.795,63600.0,99.0,35.0,7.449583722425362,,
31.0,30,1712.0,345.02,640.53,61.2,340.29327,637.0819,60.922367,30.0,1.0,2.0,26.671,5950.0,99.0,35.0,5.857341562994978,,
31.0,31,1712.0,345.71,637.52,61.27,340.1742,636.8827,60.64501,31.0,1.0,2.0,23.893,1969.0,99.0,35.0,5.607302865915119,,
31.0,32,1712.0,346.41,634.51,61.34,339.12097,636.9994,59.86874,32.0,1.0,2.0,73.91,196.8,99.0,35.0,7.841662877763912,,
31.0,33,1712.0,346.63,634.55,61.47,339.1287,636.7025,58.157368,33.0,1.0,2.0,37.511,3896.0,99.0,35.0,8.477988482383328,,
31.0,34,13313.0,346.86,634.59,61.6,347.78204,634.5957,64.999756,34.0,1.0,34.0,34.343,50.97,99.0,56.0,3.522574500438002,,
31.0,36,1712.0,346.53,634.52,61.05,339.48132,635.71014,59.90373,36.0,1.0,2.0,58.854,4652.0,99.0,35.0,7.23976918657632,,
31.0,71,6627.0,343.77,632.71,58.46,343.18668,624.39606,58.389153,71.0,1.0,17.0,24.154,38800.0,99.0,77.0,8.334679348565786,,
31.0,72,6627.0,343.98,632.44,59.2,342.65918,623.89874,58.467125,72.0,1.0,17.0,59.585,43650.0,99.0,77.0,8.673799261317178,,
31.0,93,6627.0,343.97,635.43,58.870000000000005,343.06586,628.0284,58.969566,93.0,1.0,17.0,32.259,33920.0,99.0,77.0,7.457282687947053,,
31.0,94,6627.0,343.28,634.65,58.870000000000005,342.8258,627.775,59.761826,94.0,1.0,17.0,52.046,34000.0,99.0,77.0,6.947465455421563,,
31.0,95,6627.0,342.58,633.87,58.86,342.28397,627.7745,58.857,95.0,1.0,17.0,79.462,26240.0,99.0,77.0,6.102684901819868,,
31.0,96,6627.0,342.36,633.59,58.56999999999999,342.8948,627.3151,59.090343,96.0,1.0,17.0,55.925,23490.0,99.0,77.0,6.319108947284339,,
31.0,97,6627.0,342.14,633.32,58.28,341.50238,626.5318,57.916534,97.0,1.0,17.0,92.968,37980.0,99.0,77.0,6.827761422132218,,
31.0,98,6627.0,342.73,633.03,58.36,342.24115,627.64624,58.708492,98.0,1.0,17.0,78.931,32460.0,99.0,77.0,5.417129565938344,,
31.0,99,6627.0,343.5,633.63,59.47,342.83954,627.44366,59.294044,99.0,1.0,17.0,101.71,33730.0,99.0,77.0,6.223983492999935,,
36.0,3,390.0,312.75,252.25,31.580000000000013,321.23248,253.18361,38.166424,3.0,1.0,1.0,101.34,inf,99.0,13.0,10.779845810134576,,
36.0,4,390.0,313.38,251.9,31.789999999999992,321.58398,253.84978,37.768772,4.0,1.0,1.0,82.497,inf,99.0,13.0,10.336955282711836,,
36.0,5,320.0,314.02,251.55,31.99000000000001,310.48383,250.27528,31.591413,5.0,1.0,1.0,125.81,761.0,99.0,97.0,3.7799842518016926,,
36.0,6,320.0,314.67,251.55,32.24000000000001,310.8317,250.14635,30.704386,6.0,1.0,1.0,119.62,3086.0,99.0,97.0,4.365877983807616,,
38.0,21,241.0,292.36,144.09,17.0,291.50894,142.4671,20.446924,21.0,1.0,1.0,231.79,40420.0,98.0,69.0,3.903766462709581,,
38.0,25,241.0,293.89,144.46,17.110000000000014,292.0552,143.05011,20.710123,25.0,1.0,1.0,221.08,24820.0,98.0,69.0,4.279622234173111,,
38.0,95,42525.0,299.62,154.88,22.47,292.25967,148.62958,20.074978,95.0,1.0,87.0,47.618,2710.0,98.0,11.0,9.948785768413323,,
38.0,96,42525.0,296.97,152.23,21.55000000000001,292.76624,148.3537,20.17823,96.0,1.0,87.0,56.08,3374.0,98.0,11.0,5.880395629589927,,
38.0,97,42159.0,297.27,153.21,21.55000000000001,306.40366,144.55798,18.462685,97.0,1.0,86.0,45.91,5810.0,98.0,14.0,12.954254474311742,,
39.0,7,477.0,347.88,158.93,53.46,347.3379,166.92343,54.526737,7.0,1.0,1.0,79.352,3068.0,98.0,9.0,8.082494874855712,,
39.0,9,477.0,347.62,159.2,53.19,347.8651,166.33783,54.092014,9.0,1.0,1.0,77.203,356.5,98.0,9.0,7.198772143573938,,
39.0,20,6991.0,347.94,158.22,53.43000000000001,345.6163,167.0398,54.533447,20.0,1.0,18.0,25.292,5836.0,98.0,82.0,9.18727647411403,,
39.0,22,6991.0,348.3,158.18,53.34,346.05905,166.3059,54.2565,22.0,1.0,18.0,63.318,5656.0,98.0,82.0,8.478919740303008,,
39.0,24,6991.0,347.95,158.4,53.92,345.959,166.6742,54.967213,24.0,1.0,18.0,70.951,8820.0,98.0,82.0,8.574562479063818,,
40.0,2,652.0,367.94,322.65,69.966,374.90356,335.9042,79.54717,2.0,2.0,1.0,47.719,31490.0,98.0,10.0,17.775370715754455,,
40.0,3,652.0,367.13,322.54,69.983,375.724,336.2498,79.1362,3.0,2.0,1.0,66.647,45380.0,98.0,10.0,18.59022652578497,,
40.0,4,652.0,367.15,322.38,70.559,375.82852,336.423,79.7041,4.0,2.0,1.0,60.44,51170.0,98.0,10.0,18.872080235109244,,
40.0,5,652.0,367.41,321.69,70.591,376.39688,335.5744,79.3455,5.0,2.0,1.0,76.641,52350.0,98.0,10.0,18.71314633471348,,
40.0,8,3177.0,367.08,322.66,70.032,372.74753,317.793,76.790344,8.0,2.0,7.0,53.994,1065.0,98.0,39.0,10.073916761778223,,
40.0,9,3177.0,367.56,322.8,69.6,372.9871,317.9626,76.15155,9.0,2.0,7.0,56.189,1690.0,98.0,39.0,9.786555092191534,,
40.0,95,29706.0,366.46,323.37,69.308,381.31833,341.6949,79.43826,95.0,2.0,64.0,51.68,7948.0,98.0,36.0,25.6747755212485,,
40.0,97,29706.0,366.88,323.64,69.605,379.5482,341.12448,78.82646,97.0,2.0,64.0,53.988,2772.0,98.0,36.0,23.478195344659703,,
42.0,70,27731.0,376.89,261.66,73.909,380.40253,244.80362,75.629654,70.0,1.0,61.0,69.209,5256.0,96.0,12.0,17.304220984864276,,
42.0,71,16716.0,375.22,261.69,72.883,362.38232,261.69028,64.46779,71.0,1.0,42.0,89.458,12610.0,96.0,40.0,15.349976781901038,,
42.0,72,16716.0,375.96,261.56,72.699,362.6464,261.86493,64.72323,72.0,1.0,42.0,79.4,10890.0,96.0,40.0,15.522816572961192,,
42.0,73,16716.0,375.58,261.35,72.554,363.67853,262.38342,65.00194,73.0,1.0,42.0,102.73,9750.0,96.0,40.0,14.13317215988325,,
42.0,74,16716.0,375.85,261.24,73.07,363.85028,262.39053,65.579,74.0,1.0,42.0,103.21,10400.0,96.0,40.0,14.192676997638628,,
42.0,75,16716.0,375.06,260.72,71.817,363.59384,262.06363,64.72098,75.0,1.0,42.0,83.603,8800.0,96.0,40.0,13.551076214194202,,
42.0,76,16716.0,375.62,260.44,72.031,364.651,262.27444,65.008,76.0,1.0,42.0,100.74,10870.0,96.0,40.0,13.153199615059451,,
42.0,77,16716.0,375.01,260.75,71.747,363.7176,262.30405,65.906395,77.0,1.0,42.0,85.86,7610.0,96.0,40.0,12.808045749782623,,
42.0,78,16716.0,375.63,260.77,72.276,364.1055,262.3474,64.92014,78.0,1.0,42.0,88.63,8690.0,96.0,40.0,13.762665706526468,,
42.0,79,38864.0,376.33,261.43,73.033,373.49884,258.94998,69.9466,79.0,1.0,79.0,99.377,7130.0,96.0,19.0,4.867425511089016,,
42.0,92,38864.0,376.46,261.79,72.42,371.8167,258.41077,69.46186,92.0,1.0,79.0,77.082,223.5,96.0,19.0,6.4598779046124095,,
42.0,93,38864.0,376.24,261.18,71.906,371.73074,257.23517,69.55065,93.0,1.0,79.0,63.253,961.0,96.0,19.0,6.437606938839933,,
42.0,94,38864.0,376.64,261.97,71.98,370.48935,256.9995,70.74178,94.0,1.0,79.0,49.002,238.9,96.0,19.0,8.00434597208916,,
42.0,95,38864.0,376.91,262.26,71.321,370.82663,256.51694,70.09,95.0,1.0,79.0,44.832,722.5,96.0,19.0,8.456091870391438,,
42.0,96,38864.0,377.53,262.23,70.899,371.08813,256.1569,70.39246,96.0,1.0,79.0,36.915,810.0,96.0,19.0,8.867740156234849,,
43.0,75,35832.0,400.69,142.45,86.039,403.0265,148.62553,89.198105,75.0,1.0,74.0,44.571,290.2,96.0,9.0,7.319586561543288,,
43.0,76,35832.0,402.7,142.01,86.317,404.02972,148.54507,88.49346,76.0,1.0,74.0,43.615,2044.0,96.0,9.0,7.015145993840776,,
43.0,83,22571.0,402.9,143.66,87.197,392.58377,135.21495,82.04196,83.0,1.0,53.0,44.349,11940.0,96.0,44.0,14.293981541788815,,
43.0,84,22571.0,401.89,143.95,86.211,392.46915,135.7599,82.58139,84.0,1.0,53.0,38.607,8744.0,96.0,44.0,13.000162363778369,,
43.0,85,22571.0,402.73,143.8,86.828,392.28995,135.8171,82.700386,85.0,1.0,53.0,31.877,9680.0,96.0,44.0,13.775287065810897,,
43.0,86,22571.0,403.57,143.65,87.444,392.51294,135.60796,82.74103,86.0,1.0,53.0,35.337,8860.0,96.0,44.0,14.458592947659184,,
43.0,87,22571.0,404.4,143.5,88.061,393.01065,135.97542,82.73555,87.0,1.0,53.0,56.525,11496.0,96.0,44.0,14.652542963642842,,
43.0,88,22571.0,402.51,144.22,87.942,392.30444,136.1741,82.89824,88.0,1.0,53.0,72.756,9720.0,96.0,44.0,13.94021078252404,,
43.0,89,22571.0,402.81,144.29,87.666,392.4083,135.72519,82.56618,89.0,1.0,53.0,67.698,13790.0,96.0,44.0,14.406925322861223,,
43.0,90,22571.0,402.83,144.04,88.411,392.2656,135.67374,82.55548,90.0,1.0,53.0,74.499,17810.0,96.0,44.0,14.69312656373718,,
43.0,91,22571.0,400.94,144.45,87.129,392.21527,135.99443,81.886604,91.0,1.0,53.0,70.898,13080.0,96.0,44.0,13.23254674726737,,
43.0,95,44515.0,401.66,145.6,88.092,398.105,145.12172,86.96092,95.0,1.0,92.0,68.981,5490.0,96.0,8.0,3.761132638554512,,
46.0,5,1742.0,384.07,249.51,77.148,391.89337,260.49966,87.47906,5.0,5.0,2.0,82.336,4230.0,95.0,11.0,16.991425655197407,,
46.0,6,1742.0,384.53,248.96,77.432,392.09805,259.80023,87.83501,6.0,5.0,2.0,79.129,507.2,95.0,11.0,16.822858981620815,,
46.0,9,3178.0,383.46,249.56,77.083,389.77106,236.47255,81.936554,9.0,5.0,7.0,75.731,440.8,95.0,12.0,15.318871115621272,,
46.0,20,3179.0,382.86,248.55,77.502,381.65634,247.24663,80.58478,20.0,5.0,7.0,78.038,618.5,95.0,23.0,3.556838945032517,,
46.0,31,5813.0,380.89,249.16,74.683,374.43326,237.54985,73.68501,31.0,5.0,15.0,71.192,5036.0,95.0,13.0,13.322201713312994,,
46.0,33,633.0,380.91,249.2,73.784,376.00235,261.90863,75.12824,33.0,5.0,1.0,57.881,11200.0,95.0,69.0,13.689458943910134,,
46.0,38,633.0,378.96,249.45,74.124,375.0691,261.41916,74.47397,38.0,5.0,1.0,68.947,2138.0,95.0,69.0,12.590566822685131,,
46.0,80,38864.0,376.95,245.91,72.892,374.90472,260.0977,71.510315,80.0,5.0,79.0,92.033,15710.0,95.0,19.0,14.400800498848122,,
46.0,96,42992.0,376.49,248.6,71.672,379.462,241.668,73.49798,96.0,5.0,88.0,55.871,829.0,95.0,9.0,7.760129571108959,,
46.0,97,541.0,376.31,248.99,71.127,356.73618,242.72751,61.90298,97.0,5.0,1.0,49.547,386.8,95.0,99.0,22.526334707468514,,
46.0,99,541.0,377.1,247.84,71.27,357.76627,243.04767,61.66193,99.0,5.0,1.0,50.904,2392.0,95.0,99.0,22.11502999470496,,
48.0,6,809.0,404.29,472.91,97.196,400.89206,481.99774,96.25948,6.0,6.0,1.0,51.979,31300.0,94.0,45.0,9.747311642786435,,
48.0,42,809.0,402.22,475.47,97.359,399.18454,484.014,94.762436,42.0,6.0,1.0,69.736,15330.0,94.0,45.0,9.431654044635843,,
48.0,43,809.0,400.85,476.6,96.557,399.01904,484.49847,94.62092,43.0,6.0,1.0,47.657,19040.0,94.0,45.0,8.335865199779782,,
48.0,44,809.0,400.38,477.36,96.573,398.84915,483.94138,94.58756,44.0,6.0,1.0,71.763,13060.0,94.0,45.0,7.042729330344843,,
48.0,46,809.0,401.24,477.08,96.064,399.28992,484.00052,94.08622,46.0,6.0,1.0,56.415,17460.0,94.0,45.0,7.457078704506221,,
51.0,47,736.0,392.82,453.6,89.407,390.73477,451.17365,87.36411,47.0,1.0,1.0,57.202,908.0,93.0,71.0,3.7958869882413424,,
51.0,48,737.0,393.55,455.35,89.974,393.7382,460.83377,90.41827,48.0,1.0,1.0,93.582,inf,93.0,55.0,5.504954903157693,,
51.0,49,736.0,394.27,457.09,90.541,391.3831,454.468,89.138,49.0,1.0,1.0,171.56,9170.0,93.0,71.0,4.144572910445608,,
51.0,74,35226.0,393.4,451.98,90.579,404.28763,449.16763,97.2275,74.0,1.0,73.0,45.701,13220.0,93.0,27.0,13.063401711797752,,
51.0,75,35226.0,393.27,452.5,89.853,404.74927,448.95514,96.982666,75.0,1.0,73.0,48.785,5676.0,93.0,27.0,13.970390453529106,,
51.0,77,35226.0,393.89,453.45,90.269,404.76456,449.0673,97.44578,77.0,1.0,73.0,34.906,8590.0,93.0,27.0,13.746646341999222,,
51.0,78,35226.0,393.14,451.92,90.354,404.54395,448.9361,97.44596,78.0,1.0,73.0,42.512,9280.0,93.0,27.0,13.756803097162518,,
51.0,80,35226.0,392.77,451.57,90.245,404.07965,448.3752,97.40176,80.0,1.0,73.0,40.45,10824.0,93.0,27.0,13.759874412947982,,
51.0,93,41671.0,390.42,452.84,86.734,391.4065,462.3154,87.93765,93.0,1.0,85.0,30.155,760.5,93.0,12.0,9.602351833405224,,
52.0,7,3331.0,481.06,628.14,141.055,478.6179,626.9887,144.86566,7.0,7.0,7.0,112.78,1767.0,93.0,93.0,4.670168491136029,,
52.0,8,3331.0,480.4,628.17,142.554,477.77014,626.85645,144.60603,8.0,7.0,7.0,145.06,5724.0,93.0,93.0,3.5850250128834045,,
52.0,48,3331.0,478.66,629.15,142.011,476.9965,627.2524,144.48334,48.0,7.0,7.0,175.26,21090.0,93.0,93.0,3.53278687237145,,
53.0,56,21820.0,318.12,289.38,36.16999999999999,314.66388,283.06592,34.812714,56.0,7.0,52.0,48.092,12600.0,93.0,27.0,7.32492982810046,,
53.0,58,19830.0,317.3,288.41,34.91,317.47766,288.77316,39.13715,58.0,7.0,48.0,45.565,484.5,93.0,31.0,4.246439141645623,,
53.0,59,19830.0,316.98,287.86,34.06999999999999,317.99933,289.51822,38.479755,59.0,7.0,48.0,88.388,81.0,93.0,31.0,4.82023509564885,,
53.0,66,21820.0,318.63,288.71,34.69,315.10175,280.9701,33.848713,66.0,7.0,52.0,80.113,13670.0,93.0,27.0,8.547652536741813,,
53.0,67,21820.0,317.95,287.93,34.389999999999986,315.02652,280.55756,32.725727,67.0,7.0,52.0,41.189,24830.0,93.0,27.0,8.103666545615548,,
53.0,68,21820.0,317.26,287.15,34.099999999999994,314.76257,281.09506,33.076824,68.0,7.0,52.0,51.875,17890.0,93.0,27.0,6.62920388398757,,
53.0,82,19830.0,317.6,288.61,35.41,315.24893,283.687,34.61539,82.0,7.0,48.0,94.188,10620.0,93.0,31.0,5.513153743276188,,
53.0,83,19830.0,317.42,288.56,35.30000000000001,314.9721,284.22055,33.92526,83.0,7.0,48.0,65.758,14140.0,93.0,31.0,5.168457292084365,,
53.0,84,19830.0,317.24,288.52,35.19999999999999,313.9684,285.2007,33.22411,84.0,7.0,48.0,67.695,2660.0,93.0,31.0,5.062139897523592,,
53.0,85,41283.0,317.06,288.47,35.09,314.35315,284.53296,33.543713,85.0,7.0,84.0,107.46,11150.0,93.0,11.0,5.021784978518005,,
53.0,96,41283.0,317.83,289.04,35.870000000000005,315.2453,286.32864,34.649403,96.0,7.0,84.0,114.72,15350.0,93.0,11.0,3.939797479060196,,
53.0,97,41283.0,316.34,288.9,34.849999999999994,313.99368,283.19553,36.410023,97.0,7.0,84.0,94.896,2564.0,93.0,11.0,6.36237905848343,,
53.0,98,41626.0,316.37,287.12,34.55000000000001,315.67676,274.09113,34.47929,98.0,7.0,85.0,113.52,4990.0,93.0,15.0,13.047491524373548,,
53.0,99,43277.0,315.83,286.99,34.30000000000001,308.24078,296.496,29.79002,99.0,7.0,89.0,99.569,10730.0,93.0,11.0,12.973057303843213,,
54.0,66,575.0,353.83,569.17,63.67,352.56412,566.6061,66.544,66.0,1.0,1.0,72.849,839.0,92.0,91.0,4.054122763854084,,
54.0,67,575.0,354.13,569.58,62.55,352.04422,567.00006,65.93886,67.0,1.0,1.0,57.922,543.5,92.0,91.0,4.74246146126676,,
54.0,92,44156.0,353.69,568.48,60.5,356.46683,579.4155,68.51073,92.0,1.0,91.0,38.224,6324.0,92.0,9.0,13.83718686120118,,
56.0,7,502.0,361.66,156.65,61.6,352.7052,146.62642,57.6189,7.0,7.0,1.0,81.443,inf,92.0,34.0,14.018193759054723,,
56.0,8,3520.0,362.01,156.87,61.89,364.91248,151.56502,50.457382,8.0,7.0,8.0,77.029,979.0,92.0,28.0,12.933366046189372,,
56.0,9,3520.0,362.05,156.64,62.17,363.8415,151.76143,50.772614,9.0,7.0,8.0,87.964,272.5,92.0,28.0,12.526385158053222,,
56.0,95,4220.0,361.18,163.92,60.97,357.7242,162.56367,60.556374,95.0,7.0,10.0,50.439,115.7,92.0,88.0,3.735407765796933,,
56.0,96,4220.0,362.55,163.79,62.040000000000006,358.0222,162.22609,60.453316,96.0,7.0,10.0,62.957,1127.0,92.0,88.0,5.046221699841984,,
56.0,98,43709.0,363.54,164.57,63.23,362.75348,155.0551,50.392326,98.0,7.0,90.0,48.927,537.0,92.0,9.0,15.99868149100656,,
57.0,8,1742.0,399.59,247.78,84.14,391.67947,259.82468,87.1993,8.0,8.0,2.0,74.891,6150.0,92.0,11.0,14.731263274862068,,
57.0,9,1742.0,400.86,247.41,85.428,391.25888,259.77155,87.123245,9.0,8.0,2.0,54.061,7652.0,92.0,11.0,15.743674261967108,,
57.0,10,1742.0,400.23,247.5,87.035,391.81326,260.09567,87.37508,10.0,8.0,2.0,18.892,5812.0,92.0,11.0,15.15282380887799,,
57.0,11,3577.0,399.59,247.58,88.641,407.46393,256.42154,96.182335,11.0,8.0,8.0,70.348,6172.0,92.0,11.0,14.037212572256822,,
57.0,50,17813.0,399.11,244.98,85.137,407.12347,255.78157,94.66246,50.0,8.0,44.0,60.331,507.5,92.0,23.0,16.481019510861568,,
57.0,51,17813.0,398.67,245.66,85.322,406.72464,254.97705,94.23777,51.0,8.0,44.0,68.123,3738.0,92.0,23.0,15.204459902443096,,
57.0,61,4855.0,400.12,246.17,83.323,397.72665,245.38622,86.20806,61.0,8.0,12.0,56.505,734.5,92.0,80.0,3.82962224174918,,
57.0,94,42992.0,398.72,247.59,85.155,380.24417,242.03407,74.165306,94.0,8.0,88.0,53.954,232.5,92.0,9.0,22.203558871663727,,
57.0,95,42992.0,399.12,247.5,86.184,379.7305,242.13315,74.481995,95.0,8.0,88.0,47.316,357.5,92.0,9.0,23.27429290424362,,
57.0,96,42992.0,398.79,247.3,86.251,379.462,241.668,73.49798,96.0,8.0,88.0,54.578,829.0,92.0,9.0,23.831293022419104,,
57.0,97,29000.0,398.77,247.85,85.521,386.58264,268.86273,81.57582,97.0,8.0,63.0,56.91,1746.0,92.0,34.0,24.60957153334652,,
57.0,98,29000.0,399.06,247.62,85.345,386.95447,267.93622,81.25732,98.0,8.0,63.0,52.71,4536.0,92.0,34.0,24.000037071881767,,
57.0,99,29000.0,399.06,248.06,85.294,387.18787,268.16693,82.2471,99.0,8.0,63.0,57.786,1675.0,92.0,34.0,23.5482420654239,,
58.0,1,1239.0,477.43,277.61,135.67000000000002,487.6171,268.70322,144.8307,1.0,1.0,1.0,596.42,17140.0,91.0,52.0,16.340935128333385,,
58.0,2,1239.0,477.85,277.24,135.679,487.31482,268.42075,144.48271,2.0,1.0,1.0,587.51,23800.0,91.0,52.0,15.648236257131334,,
58.0,3,1239.0,477.23,277.17,135.136,487.03848,268.6652,143.92624,3.0,1.0,1.0,564.72,36060.0,91.0,52.0,15.678208513985249,,
58.0,4,1016.0,477.71,277.21,135.109,466.9091,283.23135,126.08228,4.0,1.0,1.0,361.77,20640.0,91.0,35.0,15.31005455871728,,
58.0,13,2676.0,477.62,277.34,135.106,474.16367,274.5686,131.17929,13.0,1.0,5.0,371.03,inf,91.0,9.0,5.919960004341212,,
58.0,14,5572.0,477.84,276.87,135.03,475.54254,274.56653,131.92354,14.0,1.0,14.0,395.39,inf,91.0,18.0,4.498265246080984,,
58.0,15,5572.0,477.88,276.33,135.475,475.13766,274.4431,132.62498,15.0,1.0,14.0,350.83,inf,91.0,18.0,4.382172325000462,,
58.0,22,5572.0,478.1,277.36,135.447,476.16797,275.13818,132.56393,22.0,1.0,14.0,289.58,inf,91.0,18.0,4.120839314775592,,
59.0,29,1682.0,300.17,509.5,27.610000000000014,291.64435,508.50244,23.642069,29.0,1.0,2.0,104.39,28080.0,91.0,44.0,9.456548540395795,,
59.0,30,1682.0,299.77,508.54,26.94,292.00882,507.99896,23.57178,30.0,1.0,2.0,75.675,33630.0,91.0,44.0,8.477826681549907,,
59.0,32,1682.0,300.23,509.82,27.879999999999995,291.92178,507.791,23.228777,32.0,1.0,2.0,118.68,54820.0,91.0,44.0,9.735360083948052,,
59.0,87,24996.0,299.12,512.09,25.94999999999999,295.7018,510.44785,27.387579,87.0,1.0,57.0,61.258,7588.0,91.0,36.0,4.055537109155971,,
62.0,65,11101.0,373.42,585.17,74.757,373.57272,592.39264,77.54622,65.0,1.0,29.0,44.385,55300.0,90.0,69.0,7.744004143619824,,
64.0,10,634.0,376.14,371.1,77.772,374.8768,366.07385,77.99907,10.0,10.0,1.0,111.96,55840.0,90.0,22.0,5.187428924563714,,
64.0,11,634.0,375.84,371.15,77.577,374.52744,366.09027,77.66838,11.0,10.0,1.0,117.5,56960.0,90.0,22.0,5.228004564927227,,
64.0,12,634.0,376.32,372.17,78.752,375.233,365.89203,78.39565,12.0,10.0,1.0,118.55,59400.0,90.0,22.0,6.381336979301474,,
64.0,13,634.0,376.6,371.21,78.707,375.3318,364.9808,78.3839,13.0,10.0,1.0,127.54,61700.0,90.0,22.0,6.365191080399707,,
64.0,14,634.0,376.01,372.28,78.955,374.90906,365.33447,78.16862,14.0,10.0,1.0,129.75,52700.0,90.0,22.0,7.076075845332597,,
64.0,15,634.0,376.19,370.79,77.736,374.7778,365.54047,77.59546,15.0,10.0,1.0,136.93,inf,90.0,22.0,5.437979914683382,,
64.0,16,634.0,376.05,369.7,76.958,374.82013,365.6103,77.37144,16.0,10.0,1.0,153.28,inf,90.0,22.0,4.290589579591593,,
64.0,17,634.0,375.97,371.77,77.606,375.21008,365.7837,77.86717,17.0,10.0,1.0,140.23,inf,90.0,22.0,6.039989723939909,,
65.0,23,520.0,348.19,518.98,61.55,341.3151,516.30273,56.34056,23.0,1.0,1.0,413.47,29900.0,88.0,23.0,9.031627194282349,,
65.0,24,544.0,348.12,518.95,62.13,351.2306,508.44757,63.79299,24.0,1.0,1.0,423.28,inf,88.0,75.0,11.078917095321238,,
65.0,26,9546.0,348.73,519.5,62.24,340.65787,515.87933,56.024952,26.0,1.0,25.0,384.23,26420.0,88.0,34.0,10.811815556515212,,
65.0,27,544.0,348.51,519.2,61.56999999999999,353.4544,505.29163,63.45753,27.0,1.0,1.0,322.82,57760.0,88.0,75.0,14.881284115216726,,
65.0,88,22509.0,350.92,522.75,60.64,350.98447,509.3982,61.293465,88.0,1.0,53.0,40.552,19970.0,88.0,35.0,13.36793686875898,,
68.0,1,1422.0,637.69,332.57,138.107,644.0913,352.99817,160.47977,1.0,1.0,1.0,85.74,9864.0,86.0,21.0,30.96494160678817,,
68.0,2,1422.0,638.09,332.11,138.185,643.72626,352.0704,160.75418,2.0,1.0,1.0,72.835,3636.0,86.0,21.0,30.652126856386317,,
68.0,3,1422.0,638.12,330.71,136.574,643.3509,352.1274,160.113,3.0,1.0,1.0,69.573,6910.0,86.0,21.0,32.251385374430065,,
68.0,4,1422.0,638.58,330.33,136.507,643.3341,351.1795,159.33035,4.0,1.0,1.0,82.37,12040.0,86.0,21.0,31.276323669550766,,
68.0,5,1422.0,637.51,330.08,135.499,643.60016,350.8159,157.88998,5.0,1.0,1.0,78.509,12376.0,86.0,21.0,31.11950486424874,,
68.0,7,1422.0,636.75,330.92,137.008,643.4144,349.74863,158.4065,7.0,1.0,1.0,86.372,18820.0,86.0,21.0,29.2716131650939,,
68.0,8,3663.0,637.0,330.23,135.594,609.2441,338.83813,131.12819,8.0,1.0,8.0,64.787,1453.0,86.0,18.0,29.401247352161764,,
68.0,9,3663.0,637.32,329.66,135.278,609.10266,337.9612,131.27048,9.0,1.0,8.0,63.869,2466.0,86.0,18.0,29.684817915325038,,
68.0,12,3027.0,637.25,328.69,134.589,659.02,334.08414,154.66602,12.0,1.0,6.0,70.964,12410.0,86.0,21.0,30.10176703152158,,
68.0,31,1192.0,633.41,323.92,132.434,604.4085,345.85495,134.92421,31.0,1.0,1.0,22.426,1993.0,86.0,39.0,36.4476361318069,,
68.0,32,12642.0,631.98,322.36,130.936,613.3766,289.89542,109.77753,32.0,1.0,32.0,42.437,417.2,86.0,9.0,42.98507065106791,,
68.0,33,13039.0,633.57,323.2,133.002,607.5488,345.17816,136.40973,33.0,1.0,33.0,45.978,1272.0,86.0,23.0,34.23090694355762,,
68.0,34,13039.0,632.4,321.96,131.07999999999998,607.8841,344.96417,135.7853,34.0,1.0,33.0,50.172,4572.0,86.0,23.0,33.946443676604794,,
