ID (CME),Missing Time Points,ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Feature 0,Feature 1,Feature 2,Distance,Multi ID (Dino),Multi Distance (Dino)
834.0,27,1757.0,416.3,340.43,101.55,413.96582,347.82755,102.65949,27.0,23.0,3.0,47.326,54.53,34.0,24.0,-0.545,-4.54,-1.448,7.836013676289721,,
834.0,28,1757.0,416.25,339.57,102.086,413.3199,347.0616,101.76712,28.0,23.0,3.0,53.099,65.1,34.0,24.0,-1.088,-3.281,-0.4834,8.05054290246316,,
834.0,29,1757.0,416.06,340.25,100.95,413.77502,347.07632,101.596085,29.0,23.0,3.0,55.84,62.44,34.0,24.0,1.498,-6.582,-0.8677,7.227530987136977,,
834.0,30,1757.0,415.63,339.21,101.482,414.15878,346.23895,101.64425,30.0,23.0,3.0,63.639,47.6,34.0,24.0,-0.595,-6.992,-0.9473,7.183101798902768,,
834.0,31,2220.0,415.34,337.19,101.565,414.79596,316.0159,99.84214,31.0,23.0,7.0,70.786,52.56,34.0,64.0,-0.7485,-1.859,0.1003,21.251040843008145,,
834.0,32,2220.0,415.23,336.49,101.745,414.66885,316.12698,99.96969,32.0,23.0,7.0,55.384,52.84,34.0,64.0,-0.1447,-4.176,-0.8184,20.44796318558404,,
834.0,33,2220.0,415.37,335.97,101.733,414.57062,316.44235,99.92031,33.0,23.0,7.0,52.786,51.56,34.0,64.0,1.781,-5.227,-0.617,19.627887505867815,,
834.0,34,2220.0,415.07,335.88,100.868,414.32587,315.92514,100.23326,34.0,23.0,7.0,49.344,57.0,34.0,64.0,0.489,-4.76,-0.3948,19.9788153288452,,
834.0,35,2220.0,414.55,336.1,101.392,414.07422,316.74707,99.972725,35.0,23.0,7.0,47.321,50.47,34.0,64.0,0.02367,-3.715,-0.827,19.410734342598317,,
834.0,36,5783.0,414.15,335.82,101.743,419.99704,325.9977,106.488205,36.0,23.0,36.0,51.193,12.93,34.0,6.0,8.5,-11.74,0.8477,12.376688755221457,,
834.0,37,5920.0,413.74,336.0,99.789,403.06738,336.6373,95.58309,37.0,23.0,37.0,30.472,43.5,34.0,5.0,1.652,-9.83,-0.1953,11.489153488508189,,
834.0,38,5920.0,413.55,336.13,98.93,402.5556,336.7508,95.83006,38.0,23.0,37.0,21.485,46.75,34.0,5.0,4.95,-12.56,-0.3015,11.439923601300828,,
834.0,39,5920.0,413.97,336.81,100.715,401.57422,335.99942,95.24106,39.0,23.0,37.0,17.277,21.72,34.0,5.0,6.266,-12.53,0.867,13.574845150807432,,
834.0,40,5920.0,414.3,336.63,100.984,402.36652,334.99866,95.67743,40.0,23.0,37.0,33.087,34.34,34.0,5.0,9.74,-20.28,-0.887,13.161645044252666,,
834.0,41,5920.0,413.48,335.76,100.5,401.51675,334.999,93.49826,41.0,23.0,37.0,40.141,30.08,34.0,5.0,5.332,-13.195,-1.759,13.882465004101409,,
834.0,42,5918.0,414.06,336.45,100.753,400.90192,343.88574,93.87805,42.0,23.0,37.0,41.493,43.4,34.0,27.0,-0.876,-10.74,-3.205,16.60392231180632,,
834.0,43,4972.0,413.57,335.76,101.965,419.0619,325.26862,103.55828,43.0,23.0,30.0,63.695,31.84,34.0,21.0,8.37,-16.06,0.03275,11.948579876822167,,
834.0,44,5918.0,413.29,334.95,100.962,398.67154,342.80453,92.73948,44.0,23.0,37.0,51.962,63.34,34.0,27.0,-1.102,-25.42,-10.2,18.52033610501983,,
834.0,45,4972.0,413.04,334.65,100.718,418.99777,323.9983,103.520706,45.0,23.0,30.0,67.832,33.84,34.0,21.0,3.158,-9.62,-0.779,12.522335931659711,,
834.0,55,4972.0,411.47,330.9,97.972,418.70926,321.57953,102.78906,55.0,23.0,30.0,50.371,35.44,34.0,21.0,0.4663,-12.625,-1.319,12.746847194977246,,
834.0,56,4972.0,411.5,331.29,97.85,418.6713,321.3738,102.7632,56.0,23.0,30.0,53.114,32.6,34.0,21.0,-1.878,-9.766,-0.896,13.187042897101676,,
835.0,27,3580.0,415.06,614.01,103.72,403.6047,623.6681,98.110374,27.0,27.0,18.0,45.243,82.6,34.0,41.0,-5.332,9.91,7.47,15.999084272541236,,
835.0,28,3580.0,414.22,613.89,104.458,403.04813,623.227,98.23177,28.0,27.0,18.0,53.045,84.6,34.0,41.0,-5.44,8.586,7.05,15.835283019567417,,
835.0,29,3580.0,414.02,614.86,104.209,403.18948,624.1446,98.269806,29.0,27.0,18.0,66.663,82.75,34.0,41.0,-6.027,10.58,7.918,15.452442719519611,,
836.0,27,1896.0,534.08,54.294,158.316,526.85516,57.798977,165.58331,27.0,27.0,4.0,36.376,43.84,34.0,25.0,0.8843,-21.8,3.883,10.830372635889791,,
836.0,28,1896.0,533.19,54.646,159.1169,527.0051,57.75521,165.95007,28.0,27.0,4.0,43.493,39.16,34.0,25.0,1.646,-25.25,5.49,9.726889897752589,,
836.0,29,1896.0,533.12,54.437,159.2727,526.3147,57.667915,166.81711,29.0,27.0,4.0,37.657,45.34,34.0,25.0,14.12,-40.8,11.99,10.66156846225382,,
836.0,30,4451.0,533.61,51.953,159.4338,524.48315,71.53798,160.02174,30.0,27.0,25.0,4.5095,30.25,34.0,4.0,-1.776,-15.13,-0.257,21.615191555165545,,
836.0,31,5170.0,534.1,49.468,159.5948,528.8918,29.033861,161.89624,31.0,27.0,31.0,15.874,24.27,34.0,13.0,-4.008,-6.742,0.1936,21.21263797798193,,
836.0,32,5170.0,534.59,46.984,159.7559,528.0052,26.490927,158.50085,32.0,27.0,31.0,42.852,20.16,34.0,13.0,-4.75,-8.516,-1.82,21.561557980021533,,
836.0,33,4357.0,534.88,44.417,158.866,510.58838,37.680614,158.40857,33.0,27.0,24.0,30.595,49.16,34.0,29.0,3.074,-19.83,-0.1675,25.212515558156767,,
836.0,34,2651.0,532.22,44.842,160.3727,524.0451,34.044224,157.55573,34.0,27.0,11.0,54.016,22.28,34.0,29.0,-3.416,-8.71,-1.018,13.833158588589797,,
836.0,35,3613.0,533.49,45.03,159.0276,525.18646,36.088085,153.43594,35.0,27.0,18.0,48.457,14.64,34.0,13.0,-4.844,-7.17,-0.8535,13.42286414869886,,
836.0,36,1446.0,535.75,44.627,157.798,530.11786,20.335747,163.61945,36.0,27.0,1.0,30.227,28.19,34.0,66.0,2.805,-15.6,-0.707,25.60615655251896,,
836.0,38,5681.0,535.58,44.284,159.4555,535.4092,30.78063,163.76994,38.0,27.0,35.0,27.646,31.44,34.0,11.0,-1.993,-11.375,-1.486,14.176902571101344,,
836.0,39,5681.0,533.93,43.92,161.0268,536.00757,30.955954,163.58224,39.0,27.0,35.0,26.008,9.88,34.0,11.0,-0.4211,-12.48,-1.891,13.375838642440938,,
836.0,40,5681.0,534.11,42.858,158.933,535.01715,29.757235,163.2445,40.0,27.0,35.0,45.524,26.33,34.0,11.0,-2.598,-11.67,-0.495,13.821794274178908,,
836.0,41,5967.0,533.61,41.431,159.2127,527.8441,43.03209,160.90993,41.0,27.0,37.0,42.791,19.88,34.0,23.0,0.7524,-15.36,0.5703,6.220103027362153,,
836.0,42,5967.0,532.42,42.336,160.0065,524.9947,36.999626,160.99837,42.0,27.0,37.0,41.869,23.34,34.0,23.0,0.7827,-13.31,-1.517,9.197596080214431,,
836.0,44,5967.0,533.04,41.396,159.1593,519.99506,29.999716,152.99855,44.0,27.0,37.0,25.215,33.9,34.0,23.0,10.05,-11.45,0.5815,18.384792334284224,,
836.0,45,6682.0,532.6,40.692,158.957,525.9957,40.99967,158.99872,45.0,27.0,43.0,47.402,34.0,34.0,4.0,-4.582,-8.99,-2.48,6.611594352143783,,
836.0,46,4795.0,531.51,40.041,158.529,530.96954,35.439476,162.48373,46.0,27.0,28.0,19.842,18.33,34.0,24.0,-3.012,-8.64,-0.852,6.091470225411597,,
836.0,47,4795.0,530.41,39.391,158.1,524.01776,33.102383,156.82877,47.0,27.0,28.0,54.688,24.23,34.0,24.0,-1.298,-10.57,-1.526,9.056680501331,,
836.0,48,4795.0,531.61,40.224,158.236,522.8539,32.468918,158.01454,48.0,27.0,28.0,26.104,15.84,34.0,24.0,-3.365,-11.62,-1.585,11.698702003569668,,
836.0,50,7557.0,534.45,40.905,158.174,530.05554,30.698088,163.81932,50.0,27.0,49.0,48.197,19.7,34.0,5.0,-22.1,-9.68,-1.007,12.464428152536517,,
836.0,54,7365.0,533.03,41.512,158.475,532.4713,41.3134,162.20099,54.0,27.0,48.0,54.889,21.4,34.0,10.0,-4.168,-9.32,1.428,3.772875445876777,,
836.0,56,8005.0,532.89,39.368,157.609,537.99506,39.999634,156.99857,56.0,27.0,52.0,45.83,-0.5635,34.0,17.0,-4.31,-8.01,0.8193,5.180079526267508,,
837.0,29,4356.0,671.28,284.35,143.916,675.68286,249.00171,150.45474,29.0,29.0,24.0,58.149,23.08,34.0,21.0,51.5,10.18,-1.65,36.21659706393329,,
837.0,30,4356.0,670.79,280.7,143.184,674.26135,248.89508,150.54381,30.0,29.0,24.0,10.266,27.75,34.0,21.0,53.5,3.217,-2.479,32.82940770505918,,
837.0,31,5193.0,670.31,277.05,142.453,678.6208,253.33388,156.99374,31.0,29.0,31.0,34.696,29.44,34.0,5.0,53.38,3.146,-3.021,29.033719435201583,,
837.0,32,5193.0,670.58,278.35,142.866,679.38556,253.30447,159.50676,32.0,29.0,31.0,10.05,24.06,34.0,5.0,51.0,4.13,-0.8125,31.3325925079956,,
837.0,33,5193.0,670.84,279.65,143.28,679.174,252.7925,160.25186,33.0,29.0,31.0,14.281,28.64,34.0,5.0,49.47,11.46,-1.846,32.84546991762484,,
837.0,34,5193.0,671.11,280.95,143.693,680.2556,252.36308,159.09953,34.0,29.0,31.0,31.4,23.28,34.0,5.0,51.4,5.773,-2.107,33.73744449550525,,
837.0,35,5677.0,671.67,279.97,146.024,676.74866,301.0216,158.35846,35.0,29.0,35.0,29.095,32.03,34.0,6.0,-9.07,-19.42,-4.227,24.921909105186916,,
837.0,36,5677.0,670.7,282.22,143.85399999999998,677.4925,300.31342,158.85518,36.0,29.0,35.0,31.762,35.6,34.0,6.0,-5.203,-17.78,-4.984,24.46518556926961,,
837.0,37,5677.0,670.8,282.06,142.723,676.55414,301.16086,156.42406,37.0,29.0,35.0,13.666,35.97,34.0,6.0,-10.32,-17.44,-4.24,24.20066166456612,,
837.0,38,5677.0,670.29,285.04,144.8,676.47437,301.1386,157.15788,38.0,29.0,35.0,10.689,36.78,34.0,6.0,-6.91,-18.72,-3.55,21.216233227208352,,
837.0,39,5677.0,670.08,286.46,145.274,676.7931,301.26108,156.52713,39.0,29.0,35.0,35.498,44.25,34.0,6.0,-5.49,-19.61,-3.271,19.767918847802356,,
837.0,40,5980.0,670.13,286.83,143.558,681.94165,301.44467,164.56169,40.0,29.0,37.0,31.563,42.88,34.0,19.0,-0.07275,-29.47,1.194,28.18259478024512,,
837.0,41,5677.0,671.26,287.22,144.121,677.0304,301.99945,155.70766,41.0,29.0,35.0,30.75,32.88,34.0,6.0,-7.41,-18.31,-2.97,19.646382578431577,,
837.0,42,5980.0,670.86,286.92,142.368,682.04803,302.255,163.64334,42.0,29.0,37.0,39.266,35.06,34.0,19.0,0.2089,-24.98,-0.2727,28.51270475413548,,
837.0,43,5980.0,672.05,287.11,142.564,681.89166,302.81308,163.29489,43.0,29.0,37.0,45.208,41.28,34.0,19.0,-3.234,-23.33,-1.02,27.806740068445663,,
837.0,44,5980.0,671.37,286.94,141.542,681.52734,302.99905,162.49294,44.0,29.0,37.0,49.455,32.06,34.0,19.0,15.36,-19.16,-0.5977,28.28438667642804,,
837.0,45,2244.0,672.1,287.03,143.56,679.29834,248.77046,158.54225,45.0,29.0,7.0,52.444,32.47,34.0,59.0,48.47,11.6,-3.824,41.71422197320354,,
837.0,46,2244.0,673.14,285.87,142.401,679.438,247.96867,157.87521,46.0,29.0,7.0,45.897,29.17,34.0,59.0,47.62,15.58,-4.2,41.42012548137681,,
837.0,47,5980.0,672.44,286.52,142.303,680.9986,303.65195,161.88098,47.0,29.0,37.0,63.777,18.05,34.0,19.0,3.217,-25.75,0.12115,27.387052518350707,,
837.0,48,7404.0,672.57,286.47,141.276,672.90967,251.6768,149.666,48.0,29.0,48.0,45.9,23.67,34.0,11.0,46.8,4.19,-2.53,35.792097479037224,,
837.0,49,7404.0,672.68,286.39,141.419,674.405,251.99957,145.20306,49.0,29.0,48.0,51.322,30.03,34.0,11.0,45.75,5.062,-2.244,34.64096434380109,,
837.0,50,4356.0,671.91,286.44,142.018,685.9929,258.99734,166.99829,50.0,29.0,24.0,50.291,55.53,34.0,21.0,-50.66,25.56,19.23,39.691844864779206,,
837.0,51,5980.0,672.43,284.57,143.644,681.21466,304.91168,162.9875,51.0,29.0,37.0,38.109,31.94,34.0,19.0,15.37,-18.55,0.3826,29.41301053595161,,
837.0,52,5980.0,672.61,285.47,143.687,680.6995,304.79013,161.89185,52.0,29.0,37.0,25.626,30.06,34.0,19.0,6.426,-21.12,-0.9307,27.751108031741666,,
837.0,53,5980.0,672.1,286.38,143.157,680.6049,305.03378,162.0096,53.0,29.0,37.0,28.705,30.73,34.0,19.0,-13.67,-14.16,-1.192,27.851702983092427,,
837.0,54,5980.0,671.65,285.72,143.137,680.1803,305.72876,162.6068,54.0,29.0,37.0,22.084,39.78,34.0,19.0,-14.24,-12.92,-1.855,29.19228677009733,,
837.0,55,5980.0,671.16,285.91,142.82,679.8766,305.58868,162.2477,55.0,29.0,37.0,26.083,30.19,34.0,19.0,-11.57,-15.336,-1.731,28.994225104189308,,
837.0,56,5980.0,671.54,285.65,145.503,679.67535,305.20154,162.01695,56.0,29.0,37.0,19.458,33.88,34.0,19.0,-15.36,-10.46,-2.213,26.85436986035239,,
837.0,57,5980.0,669.9,285.57,141.647,680.0178,304.8299,162.26212,57.0,29.0,37.0,27.242,33.28,34.0,19.0,-15.89,-11.92,-1.813,29.97159984826304,,
837.0,58,5980.0,669.86,286.33,141.34199999999998,679.5782,304.85086,162.32938,58.0,29.0,37.0,20.525,19.0,34.0,19.0,-16.1,-11.34,-2.205,29.62998119547162,,
837.0,59,5980.0,669.26,286.83,141.27100000000002,679.8207,305.17276,162.78648,59.0,29.0,37.0,25.889,22.27,34.0,19.0,-16.84,-9.17,-2.564,30.181138290959137,,
837.0,60,9910.0,668.33,287.28,141.89600000000002,682.48157,284.264,162.11606,60.0,29.0,60.0,27.12,20.61,34.0,4.0,-15.61,-11.35,-1.408,24.86390990710229,,
837.0,61,9910.0,667.04,287.96,139.716,682.31384,284.71344,162.25015,61.0,29.0,60.0,29.351,18.06,34.0,4.0,-16.72,-11.125,-4.625,27.415657139702144,,
837.0,62,9910.0,668.02,289.37,143.412,681.99756,285.3763,162.29602,62.0,29.0,60.0,34.474,30.73,34.0,4.0,-12.0,-19.16,-0.564,23.831240727331014,,
838.0,30,3655.0,482.39,339.62,143.468,504.45004,359.23358,152.99327,30.0,30.0,18.0,37.686,57.03,34.0,35.0,-1.113,-5.08,0.2937,31.01723156232518,,
838.0,31,3655.0,481.97,339.55,143.2,503.62695,358.862,152.69328,31.0,30.0,18.0,39.167,43.9,34.0,35.0,2.338,-10.34,0.4243,30.5302995802678,,
838.0,32,5297.0,482.04,339.15,142.39600000000002,469.7857,325.6541,132.05376,32.0,30.0,32.0,35.23,13.29,34.0,53.0,5.617,-18.16,0.7905,20.95874789956687,,
838.0,33,5297.0,481.0,339.24,141.974,470.12946,325.5359,131.99847,33.0,30.0,32.0,33.5,28.28,34.0,53.0,9.62,-18.12,1.343,20.13658847676288,,
838.0,34,5297.0,482.43,339.74,141.789,469.93533,325.4216,132.14433,34.0,30.0,32.0,33.719,30.5,34.0,53.0,5.41,-16.17,0.8486,21.310866157380826,,
838.0,35,5297.0,481.32,339.42,141.329,469.99448,325.0723,131.78421,35.0,30.0,32.0,42.762,34.97,34.0,53.0,4.23,-14.85,-0.04474,20.6210308836513,,
838.0,36,5297.0,481.54,339.75,141.834,469.19598,325.33582,132.62292,36.0,30.0,32.0,42.795,28.8,34.0,53.0,13.516,-18.0,0.4827,21.094724686499223,,
838.0,37,5297.0,481.62,339.85,141.866,469.04468,326.05698,132.60948,37.0,30.0,32.0,38.657,32.84,34.0,53.0,6.777,-22.45,1.61,20.834328314903736,,
838.0,38,5297.0,481.19,339.2,141.963,469.1822,325.46103,132.80518,38.0,30.0,32.0,35.373,37.06,34.0,53.0,9.37,-19.31,1.192,20.41597963981398,,
838.0,39,5297.0,478.56,338.19,141.37,469.35498,325.0059,133.05905,39.0,30.0,32.0,36.546,31.03,34.0,53.0,7.535,-14.56,0.6504,18.10040816978721,,
838.0,40,5297.0,478.45,338.44,141.704,468.99304,324.50232,132.59383,40.0,30.0,32.0,39.018,27.7,34.0,53.0,8.445,-17.36,1.189,19.149104774189837,,
838.0,41,5297.0,478.99,338.25,141.669,469.54495,324.59796,132.24586,41.0,30.0,32.0,34.038,33.75,34.0,53.0,4.977,-11.87,0.1471,19.08881172634119,,
838.0,42,5297.0,478.67,338.47,141.573,468.98102,323.45563,132.11832,42.0,30.0,32.0,51.758,28.98,34.0,53.0,8.49,-12.8,0.687,20.216295749708983,,
838.0,43,5297.0,479.02,338.61,140.873,468.8058,323.0816,131.41953,43.0,30.0,32.0,61.175,36.3,34.0,53.0,4.777,-9.44,0.552,20.852558194161716,,
838.0,44,5297.0,478.51,338.46,141.225,468.16458,321.62033,130.87375,44.0,30.0,32.0,57.025,47.47,34.0,53.0,14.73,-4.465,1.234,22.31032445411313,,
838.0,45,5297.0,479.14,338.61,140.889,467.8208,321.50116,130.39781,45.0,30.0,32.0,65.662,46.6,34.0,53.0,4.234,-12.67,-0.07837,23.041305570685424,,
838.0,50,7551.0,479.33,339.12,140.689,491.24536,344.5127,142.51025,50.0,30.0,49.0,56.528,22.48,34.0,7.0,-26.44,0.795,2.04,13.20507360002588,,
838.0,51,5297.0,479.53,339.28,140.821,469.1713,319.71494,130.38062,51.0,30.0,32.0,51.134,28.45,34.0,53.0,15.77,-4.984,-0.305,24.476433012961643,,
838.0,52,5297.0,479.23,338.97,140.767,469.52676,319.31784,130.68135,52.0,30.0,32.0,50.056,26.05,34.0,53.0,11.32,-9.3,-0.1663,24.126346492697586,,
838.0,53,7551.0,479.15,339.37,139.885,491.05075,344.54242,142.62492,53.0,30.0,49.0,46.41,21.75,34.0,7.0,0.2422,-18.03,-0.3125,13.262312800763686,,
838.0,54,5297.0,479.29,339.08,139.902,468.0315,317.55286,129.82759,54.0,30.0,32.0,42.937,36.34,34.0,53.0,-0.6006,-14.02,-0.538,26.29953071211917,,
838.0,55,7551.0,479.67,339.05,139.461,490.8357,344.3482,142.1644,55.0,30.0,49.0,38.72,31.56,34.0,7.0,2.99,-20.75,0.6177,12.651171933461306,,
838.0,56,5297.0,480.06,339.54,139.307,468.60858,321.69763,130.99953,56.0,30.0,32.0,33.267,16.39,34.0,53.0,-1.444,-12.266,-1.405,22.7705784958178,,
838.0,57,5297.0,479.42,338.9,139.807,469.1971,320.28088,130.79973,57.0,30.0,32.0,27.448,1.575,34.0,53.0,-2.912,-10.836,-1.63,23.07184922881776,,
838.0,58,7551.0,480.78,340.52,140.596,491.44412,344.84583,143.27127,58.0,30.0,49.0,23.539,22.45,34.0,7.0,-2.812,-17.42,-0.4888,11.814962130121298,,
838.0,59,7551.0,482.4,341.27,141.347,491.87067,345.34586,144.11432,59.0,30.0,49.0,20.212,30.92,34.0,7.0,-4.082,-16.25,-0.2708,10.675405611540056,,
838.0,60,7551.0,483.28,341.28,141.788,491.73688,344.77762,143.09483,60.0,30.0,49.0,14.421,21.23,34.0,7.0,-1.796,-18.36,0.8926,9.244456157487065,,
838.0,61,10117.0,484.15,341.28,142.22899999999998,482.50137,320.67123,141.33263,61.0,30.0,61.0,24.121,21.19,34.0,5.0,-4.645,-15.22,-0.5503,20.69402959712534,,
838.0,62,5297.0,483.44,342.2,142.0,469.73404,321.42667,131.24164,62.0,30.0,32.0,25.914,29.55,34.0,53.0,-2.002,-13.875,-0.286,27.113223502566047,,
838.0,63,10561.0,484.93,341.84,141.453,503.7963,358.53665,153.97922,63.0,30.0,63.0,22.818,24.28,34.0,25.0,-5.285,-13.92,-0.99,28.135770549265214,,
839.0,31,884.0,413.1,435.4,100.843,419.96136,437.9755,108.19771,31.0,31.0,1.0,60.43,115.5,34.0,96.0,-9.93,13.766,2.041,10.38283297003761,,
839.0,32,884.0,413.68,435.31,102.052,419.66754,436.7221,108.72572,32.0,31.0,1.0,75.833,117.56,34.0,96.0,-10.8,15.13,1.62,9.076519173119149,,
839.0,33,884.0,414.17,435.46,103.033,419.8541,437.78442,108.43739,33.0,31.0,1.0,87.785,129.9,34.0,96.0,-11.086,13.77,1.062,8.180424953417766,,
839.0,34,884.0,415.03,434.88,104.336,419.50702,437.1864,107.928116,34.0,31.0,1.0,97.657,118.7,34.0,96.0,-9.08,14.28,1.745,6.185991141107168,,
839.0,35,884.0,413.89,435.95,102.812,419.32077,438.44278,108.329285,35.0,31.0,1.0,96.582,120.9,34.0,96.0,-7.508,15.26,1.979,8.13312047694642,,
839.0,36,884.0,414.32,435.14,103.989,419.43677,437.01022,108.320984,36.0,31.0,1.0,98.767,146.1,34.0,96.0,-14.055,13.98,0.978,6.960254554077481,,
840.0,33,4427.0,370.96,504.78,74.892,368.19446,511.57623,75.19666,33.0,33.0,25.0,46.518,92.7,34.0,13.0,8.78,6.22,-0.5156,7.343689224095777,,
840.0,34,4427.0,370.8,503.48,73.928,368.5447,511.30026,75.56642,34.0,33.0,25.0,37.816,82.6,34.0,13.0,10.53,2.676,-0.005615,8.302244555179012,,
840.0,35,4427.0,370.32,502.11,75.063,368.72836,512.3805,75.165276,35.0,33.0,25.0,46.125,74.25,34.0,13.0,9.39,4.848,-0.981,10.393601325804994,,
840.0,58,5777.0,365.33,497.09,70.592,360.86356,486.93668,68.76826,58.0,33.0,36.0,51.014,34.53,34.0,40.0,6.676,-9.45,-0.3572,11.241219724015664,,
840.0,59,5777.0,364.24,495.47,70.007,361.46985,487.28375,69.03367,59.0,33.0,36.0,13.756,40.5,34.0,40.0,5.875,-9.18,0.8228,8.696884003705033,,
840.0,60,5777.0,363.15,493.85,69.421,361.83185,487.87564,68.93586,60.0,33.0,36.0,46.324,38.5,34.0,40.0,7.418,-10.74,0.5005,6.137251636661199,,
840.0,61,5777.0,362.06,492.24,68.84,360.57788,486.755,67.81132,61.0,33.0,36.0,56.101,46.56,34.0,40.0,5.445,-6.78,-0.4412,5.77408756746901,,
840.0,62,5777.0,362.52,490.59,68.08,360.4901,485.41782,67.29577,62.0,33.0,36.0,56.068,44.97,34.0,40.0,6.305,-7.332,-1.101,5.611323966346949,,
840.0,63,5777.0,362.26,490.82,68.33,360.58044,486.21185,67.91807,63.0,33.0,36.0,50.698,48.12,34.0,40.0,4.69,-5.24,-0.1749,4.9219563733336384,,
840.0,64,5777.0,361.68,490.38,68.71,360.14514,485.9637,68.18604,64.0,33.0,36.0,60.461,57.56,34.0,40.0,5.316,-4.68,-0.849,4.704682241257079,,
840.0,65,5777.0,361.56,490.33,68.25,360.25476,485.9994,67.45058,65.0,33.0,36.0,43.39,49.66,34.0,40.0,3.615,-7.22,-1.113,4.593127491590027,,
840.0,66,5777.0,361.44,490.27,67.79,359.93,485.52606,67.48311,66.0,33.0,36.0,50.72,52.3,34.0,40.0,4.66,-6.207,-0.785,4.987910203251465,,
842.0,38,4421.0,341.69,275.47,28.05000000000001,345.5152,263.04202,26.190294,38.0,38.0,25.0,29.299,33.06,34.0,28.0,-4.957,-6.445,-4.797,13.135651804415234,,
842.0,39,4421.0,342.23,275.76,27.930000000000007,344.8437,264.36972,26.194614,39.0,38.0,25.0,29.94,28.23,34.0,28.0,-2.148,-9.52,-3.922,11.814460238935862,,
842.0,40,4421.0,342.85,277.39,28.72,354.47763,265.9992,26.52544,40.0,38.0,25.0,35.856,19.44,34.0,28.0,0.0741,-13.32,-4.652,16.42462168972239,,
842.0,41,4421.0,342.74,277.03,27.379999999999995,354.7447,266.6262,26.335102,41.0,38.0,25.0,35.6,32.34,34.0,28.0,-1.323,-11.6,-4.508,15.919914835212031,,
842.0,42,4421.0,342.28,277.04,27.629999999999995,354.58774,266.98038,26.584682,42.0,38.0,25.0,44.769,34.22,34.0,28.0,-1.92,-9.86,-4.82,15.930132082726889,,
842.0,43,4421.0,342.89,277.74,27.110000000000014,354.67505,268.08984,26.2123,43.0,38.0,25.0,42.169,36.9,34.0,28.0,-4.984,-6.86,-6.215,15.258402826577257,,
842.0,44,4421.0,342.75,278.11,27.349999999999994,354.66885,269.1307,25.934343,44.0,38.0,25.0,45.067,32.75,34.0,28.0,9.34,-10.52,-5.01,14.989693077383205,,
842.0,45,6467.0,343.12,278.92,27.40000000000001,331.85434,294.89377,19.191847,45.0,38.0,42.0,40.4,15.16,34.0,21.0,6.812,-7.3,-3.945,21.20024053919931,,
842.0,46,4421.0,342.95,278.5,27.080000000000013,342.9092,265.44217,26.363573,46.0,38.0,25.0,45.343,27.86,34.0,28.0,-2.836,-9.5,-5.918,13.0775325117252,,
842.0,47,6467.0,343.1,278.67,26.74000000000001,333.1603,295.597,19.285309,47.0,38.0,42.0,55.897,18.77,34.0,21.0,9.16,-6.656,-4.605,20.997461346445675,,
843.0,49,5266.0,408.05,534.13,30.340000000000003,395.24118,545.035,23.335392,49.0,49.0,32.0,51.046,40.22,34.0,33.0,8.164,-0.5757,-1.578,18.222223465484777,,
843.0,50,5266.0,409.43,535.92,30.19999999999999,395.69092,546.41846,24.042397,50.0,49.0,32.0,45.649,39.88,34.0,33.0,-6.914,7.84,-1.788,18.35472844592394,,
843.0,51,7748.0,408.55,537.08,28.169999999999987,407.5971,535.83984,25.00866,51.0,49.0,51.0,70.717,29.36,34.0,30.0,9.67,-8.6,-1.893,3.527050585290786,,
843.0,61,7748.0,406.67,545.55,28.069999999999997,405.64505,544.87683,23.352219,61.0,49.0,51.0,60.888,23.3,34.0,30.0,-8.11,-7.664,-1.05,4.874539764466054,,
843.0,62,9058.0,407.16,547.77,28.289999999999992,417.92096,552.25073,31.027718,62.0,49.0,57.0,46.042,33.0,34.0,13.0,-6.887,-12.18,-0.02606,11.973733807882278,,
843.0,63,7748.0,407.51,548.27,28.27000000000001,406.3767,547.61035,24.04795,63.0,49.0,51.0,59.8,22.8,34.0,30.0,-7.863,-8.03,0.1658,4.420996857610275,,
843.0,64,7748.0,406.47,547.0,29.03,405.5349,546.06824,25.554054,64.0,49.0,51.0,52.612,21.67,34.0,30.0,-7.48,-11.69,0.2957,3.718170155132248,,
843.0,69,7748.0,406.76,552.05,28.06,404.96097,551.2135,23.787016,69.0,49.0,51.0,66.352,25.66,34.0,30.0,-8.12,-7.027,-0.0873,4.711118068479718,,
843.0,82,13125.0,402.22,564.79,29.099999999999994,408.01743,581.34436,34.793194,82.0,49.0,75.0,36.155,37.9,34.0,8.0,-17.69,-21.98,-2.867,18.4409730637008,,
845.0,55,8828.0,532.39,531.33,142.77,531.878,528.1657,138.53426,55.0,55.0,55.0,80.459,28.47,34.0,19.0,1.288,2.008,1.741,5.311914140646503,,
845.0,56,8828.0,533.42,534.6,144.584,533.71844,532.10315,139.52986,56.0,55.0,55.0,72.3,21.73,34.0,19.0,-0.1073,5.543,-0.3528,5.645144594755735,,
845.0,63,8828.0,536.96,558.26,148.833,535.24945,556.7349,145.62956,63.0,55.0,55.0,323.97,89.06,34.0,19.0,-3.936,20.77,0.1641,3.9387738125081375,,
845.0,66,8828.0,535.96,562.95,148.907,533.43964,562.7557,146.10678,66.0,55.0,55.0,390.05,101.2,34.0,19.0,-5.273,21.44,-0.1804,3.772426151430939,,
