ID (GT),ID (Dino),Track Length (GT),Track Length (Dino),Match,Identical Match
[2469],[7384],[10.0],[19.0],True,False
[2470],[2741],[7.0],[47.0],True,False
[2471],[9043 9391 9642],[23.0],[7.0 12.0 16.0],True,False
[2472],[6460],[14.0],[22.0],True,False
[2473],[5106 8287 8891],[18.0],[13.0 16.0 45.0],False,False
[2474],[7630 8849],[22.0],[9.0 28.0],True,False
[2475],[3252],[22.0],[61.0],True,False
[2476],[7471 8787 10613],[22.0],[7.0 19.0 28.0],False,False
[2477],[6136],[21.0],[36.0],True,False
[2478],[9101 9832],[19.0],[13.0 20.0],False,False
[2479],[8061 10191 10800],[22.0],[4.0 7.0 30.0],False,False
[2480],[6565 7188 7782 9528],[22.0],[5.0 16.0 26.0 34.0],False,False
[2481],[9105 9119 10045 10227],[22.0],[5.0 8.0 12.0 14.0],True,False
[2482],[4803 7730 9419],[15.0],[17.0 18.0 45.0],False,False
[2483],[6636 7571 8366 8620 9135 9788],[20.0],[6.0 15.0 17.0 22.0 25.0],False,False
[2484],[278 8580 8672 8770 9499 9623 9656 10928],[22.0],[4.0 5.0 9.0 10.0 11.0 18.0 22.0 55.0],True,False
[2485],[6226 8579 9090],[14.0],[10.0 17.0 22.0],True,False
[2486],[2403 4559],[5.0],[28.0 47.0],True,False
[2487],[6243],[4.0],[33.0],True,False
[2488],[7840],[14.0],[29.0],True,False
[2489],[7445],[4.0],[19.0],True,False
[2490],[5188 7546 7887 7889 9521],[14.0],[7.0 17.0 19.0 21.0 24.0],True,False
[2491],[7303 7756 8394 8926 9086 9303 9306],[22.0],[6.0 7.0 9.0 11.0 12.0 18.0 20.0],True,False
[2492],[9094 10119],[22.0],[7.0 20.0],False,False
[2493],[7060 7271 7701 7842 8503 9097],[8.0],[9.0 10.0 12.0 13.0 15.0 18.0],True,False
[2494],[5971 8570],[22.0],[25.0 33.0],True,False
[2495],[7177 8575 9186 9494],[9.0],[4.0 9.0 11.0 18.0],True,False
[2496],[9109],[6.0],[8.0],True,False
[2497],[9113],[4.0],[4.0],True,True
[2498],[7089],[7.0],[19.0],True,False
[2499],[9401],[6.0],[10.0],True,False
[2500],[3225 7357 8470 9823],[7.0],[8.0 9.0 24.0 32.0],True,False
[2501],[8682 9055],[6.0],[4.0 7.0],True,False
[2502],[9225],[13.0],[15.0],True,False
[2503],[8022 8141 8821],[21.0],[9.0 20.0 24.0],False,False
[2504],[9171],[5.0],[15.0],True,False
[2505],[7031],[10.0],[31.0],True,False
[2506],[7980 9047 9215],[17.0],[5.0 9.0 18.0],True,False
[2507],[3520 5452 6005 9286],[10.0],[12.0 34.0 42.0 49.0],False,False
[2508],[8484],[4.0],[9.0],True,False
[2509],[8644],[12.0],[19.0],True,False
[2510],[8884 9686],[21.0],[11.0 16.0],True,False
[2511],[7385 8312 8669],[19.0],[10.0 14.0 30.0],True,False
[2512],[8822],[8.0],[18.0],True,False
[2513],[4039 7028 9416],[6.0],[5.0 12.0 37.0],True,False
[2514],[6663],[20.0],[28.0],True,False
[2515],[3520 5986 9006 9273 9403 9538 9759],[13.0],[4.0 11.0 17.0 37.0 49.0],True,False
[2516],[8374 8608],[17.0],[13.0 24.0],True,False
[2517],[4747],[4.0],[38.0],True,False
[2518],[6141],[20.0],[34.0],True,False
[2519],[5506 6607 8253],[5.0],[11.0 33.0 41.0],True,False
[2520],[4791 7212 8964 9345 10138 10556],[20.0],[6.0 7.0 10.0 17.0 19.0 42.0],False,False
[2521],[7842 8503 9097 9544],[9.0],[9.0 12.0 13.0 15.0],True,False
[2522],[4635],[16.0],[52.0],True,False
[2523],[7943 8875],[6.0],[7.0 14.0],True,False
[2524],[8731 9264 9457],[11.0],[11.0 14.0 18.0],True,False
[2525],[4018 4131 4839 9186 10249 10250],[20.0],[4.0 9.0 10.0 33.0 35.0 37.0],True,False
[2526],[7832],[5.0],[27.0],True,False
[2527],[7578 7705 9703 9847],[17.0],[6.0 9.0 14.0 23.0],False,False
[2528],[9296],[13.0],[20.0],True,False
[2529],[8794 9790],[20.0],[9.0 13.0],True,False
[2530],[9012],[6.0],[11.0],True,False
[2531],[8621],[11.0],[18.0],True,False
[2532],[3309],[8.0],[51.0],True,False
[2533],[10196],[6.0],[8.0],True,False
[2534],[4105 5999 8563 8868],[20.0],[7.0 23.0 41.0 48.0],True,False
[2535],[6755 7104],[20.0],[26.0 31.0],True,False
[2536],[4533],[5.0],[32.0],True,False
[2537],[5094],[7.0],[44.0],True,False
[2538],[9035 9176],[18.0],[18.0 19.0],True,False
[2539],[1182],[16.0],[78.0],True,False
[2540],[2552 4929 7939],[6.0],[29.0 41.0 45.0],True,False
[2541],[5103 8306 8862 9452 9453 9762],[8.0],[7.0 9.0 10.0 12.0 53.0],False,False
[2542],[2941],[8.0],[54.0],True,False
[2543],[8190 9495 9648],[6.0],[6.0 9.0 14.0],True,False
[2544],[7192],[17.0],[26.0],True,False
[2545],[9180 9344 9888 10117 10562],[19.0],[4.0 6.0 11.0 12.0 15.0],False,False
[2546],[6899 8063 8786 9175 10680],[16.0],[4.0 5.0 17.0 21.0 22.0],True,False
[2547],[7016 8512 9171],[4.0],[11.0 15.0 25.0],True,False
[2548],[1077 7783 8848],[12.0],[13.0 18.0 63.0],True,False
[2549],[7796],[5.0],[22.0],True,False
[2550],[9390],[9.0],[15.0],True,False
[2551],[5691],[15.0],[33.0],True,False
[2552],[4855 6466],[19.0],[17.0 41.0],True,False
[2553],[10743],[5.0],[5.0],True,True
[2554],[7319 7524 7883 8857 9427 9895 10451],[12.0],[5.0 9.0 10.0 17.0 22.0],True,False
[2555],[2039 4900 5088 7981 9354 9908 10728 10864],[19.0],[4.0 11.0 17.0 37.0 38.0 75.0],False,False
[2556],[6579],[4.0],[18.0],True,False
[2557],[8220],[18.0],[26.0],True,False
[2558],[8861],[5.0],[15.0],True,False
[2559],[9439],[5.0],[7.0],True,False
[2560],[4039 8607],[4.0],[6.0 37.0],True,False
[2561],[9483],[18.0],[18.0],True,True
[2562],[3520 6698 8028 9403 9759],[13.0],[10.0 11.0 28.0 49.0],False,False
[2563],[7396 9018],[4.0],[6.0 17.0],True,False
[2564],[3921 7839 8620 8621 9524 10221],[16.0],[5.0 11.0 15.0 17.0 18.0 44.0],False,False
[2565],[8411],[18.0],[22.0],True,False
[2566],[7662 9124 10215 10455],[18.0],[6.0 7.0 8.0 21.0],False,False
[2567],[8922],[7.0],[14.0],True,False
[2568],[4138 6449 7078 9913 10157],[12.0],[6.0 7.0 24.0 28.0 29.0],False,False
[2569],[7294 7898 8376],[18.0],[16.0 19.0 20.0],True,False
[2570],[9672],[4.0],[9.0],True,False
[2571],[6691 9218],[5.0],[16.0],True,False
[2572],[9344 9634 9888 10117 10562],[12.0],[4.0 6.0 7.0 12.0 15.0],False,False
[2573],[6476],[5.0],[30.0],False,False
[2574],[9833 9979 10197],[4.0],[4.0 6.0 7.0],True,False
[2575],[8601 8732 8933],[14.0],[14.0 16.0 19.0],True,False
[2576],[9168],[5.0],[12.0],True,False
[2577],[9689 9928 10280],[9.0],[4.0 8.0 11.0],True,False
[2578],[6222 6430 7212 8281 8964 10553],[18.0],[4.0 17.0 19.0 28.0],False,False
[2579],[1743 4631 8108 8782 10195 10682],[18.0],[4.0 6.0 8.0 19.0 45.0 75.0],True,False
[2580],[8933 9264 9588],[18.0],[12.0 14.0 18.0],True,False
[2581],[3501 7728 9085 10105],[18.0],[9.0 12.0 18.0 35.0],True,False
[2582],[8820 9503],[14.0],[13.0 14.0],True,False
[2583],[8505 9097 10042],[18.0],[12.0 13.0 23.0],False,False
[2584],[7897 8508],[18.0],[16.0 21.0],False,False
[2585],[8178 9035],[10.0],[19.0 29.0],True,False
[2586],[5753 5853 7589 7796],[13.0],[14.0 20.0 22.0 31.0],True,False
[2587],[6516 7666 9046],[4.0],[8.0 12.0 22.0],True,False
[2588],[8919],[8.0],[11.0],True,False
[2589],[8587],[10.0],[19.0],True,False
[2590],[9312],[14.0],[16.0],True,False
[2591],[6375 8411 8561 8736],[5.0],[7.0 9.0 22.0 25.0],False,False
[2592],[4886 6565 9110 10023],[17.0],[9.0 12.0 26.0 34.0],True,False
[2593],[2403 8342 8345],[17.0],[12.0 17.0 47.0],True,False
[2594],[8002 9512 9567],[8.0],[5.0 6.0 16.0],False,False
[2595],[7060 7471 9695 10613],[17.0],[7.0 8.0 18.0 28.0],True,False
[2596],[8384],[4.0],[17.0],True,False
[2597],[7684 8821],[17.0],[16.0 20.0],True,False
[2598],[7580 8492 8971],[14.0],[15.0 16.0 33.0],True,False
[2599],[5383],[6.0],[30.0],False,False
[2600],[6392 9479 9527],[17.0],[8.0 11.0 37.0],True,False
[2601],[7009],[6.0],[32.0],True,False
[2602],[7944 9579],[16.0],[14.0 18.0],True,False
[2603],[8106 8317 9463 9782],[4.0],[4.0 5.0 17.0 18.0],False,False
[2604],[9737],[8.0],[12.0],True,False
[2605],[7524 7883 9427],[16.0],[5.0 9.0 22.0],True,False
[2606],[3881 9258],[16.0],[18.0 48.0],False,False
[2607],[7664 8148],[4.0],[15.0 26.0],True,False
[2608],[9008],[12.0],[17.0],True,False
[2609],[5452 6698 9286],[14.0],[12.0 28.0 42.0],False,False
[2610],[38 8112 10242],[16.0],[9.0 17.0 52.0],True,False
[2611],[7811],[16.0],[23.0],True,False
[2612],[9648],[5.0],[9.0],True,False
[2613],[9617],[16.0],[17.0],True,False
[2614],[9034],[15.0],[20.0],True,False
[2615],[9129],[6.0],[13.0],True,False
[2616],[9230 9652],[10.0],[7.0 13.0],True,False
[2617],[9582],[12.0],[13.0],True,False
[2618],[7241 9363],[7.0],[6.0 22.0],True,False
[2619],[9563],[15.0],[17.0],True,False
[2620],[9765],[15.0],[15.0],True,True
[2621],[8123 8910],[8.0],[9.0 13.0],True,False
[2622],[6236 7208 9633],[6.0],[12.0 28.0 29.0],False,False
[2623],[8730],[10.0],[13.0],True,False
[2624],[8317 9463 9782],[13.0],[4.0 5.0 18.0],False,False
[2625],[7563],[6.0],[21.0],True,False
[2626],[9813],[9.0],[9.0],True,True
[2627],[9197 10261],[15.0],[10.0 18.0],True,False
[2628],[9789],[4.0],[7.0],True,False
[2629],[9451 9755 9977],[15.0],[6.0 12.0 13.0],True,False
[2630],[5093 8327 8719 9828],[11.0],[11.0 24.0 26.0 38.0],False,False
[2631],[8189 8812],[4.0],[9.0 21.0],True,False
[2632],[6081 6670 8690 9040 9810],[15.0],[4.0 6.0 20.0 25.0 39.0],True,False
[2633],[9750],[4.0],[5.0],True,False
[2634],[10893],[4.0],[4.0],True,True
[2635],[6246 6476],[15.0],[30.0 35.0],True,False
[2636],[2942 9218],[11.0],[16.0 58.0],True,False
[2637],[9809],[15.0],[15.0],True,True
[2638],[9382 10143 10144],[15.0],[6.0 10.0 12.0],True,False
[2639],[7404],[11.0],[24.0],True,False
[2640],[3589],[10.0],[44.0],True,False
[2641],[751 7546 9066],[14.0],[17.0 21.0 66.0],True,False
[2642],[7793 9576],[9.0],[9.0 31.0],False,False
[2643],[9717],[9.0],[10.0],True,False
[2644],[9882],[9.0],[11.0],True,False
[2645],[8099 9753 9849 10038 10172 10253],[14.0],[4.0 6.0 9.0 15.0],True,False
[2646],[6350],[12.0],[39.0],True,False
[2647],[8250],[9.0],[18.0],True,False
[2648],[5657 9017],[9.0],[15.0 43.0],True,False
[2649],[9657],[14.0],[16.0],True,False
[2650],[7303 8510 9069],[12.0],[14.0 16.0 20.0],True,False
[2651],[7588 9935],[7.0],[6.0 19.0],True,False
[2652],[10681],[4.0],[4.0],True,True
[2653],[9628],[7.0],[14.0],True,False
[2654],[8348],[4.0],[14.0],True,False
[2655],[10654],[5.0],[6.0],True,False
[2656],[9219 9397 10312],[14.0],[4.0 15.0 17.0],True,False
[2657],[6536],[13.0],[38.0],True,False
[2658],[8290],[5.0],[18.0],True,False
[2659],[7208],[8.0],[29.0],True,False
[2660],[2506 6786],[13.0],[26.0 59.0],True,False
[2661],[7333 9132],[7.0],[4.0 25.0],True,False
[2662],[7497 10261],[13.0],[10.0 21.0],True,False
[2663],[9529 9584 9805 10095 10161],[13.0],[5.0 7.0 8.0 11.0 12.0],False,False
[2664],[9650],[6.0],[13.0],True,False
[2665],[8231],[4.0],[14.0],True,False
[2666],[8865 10014 10016 10447],[5.0],[5.0 6.0 7.0 11.0],True,False
[2667],[8622 9443 9860],[13.0],[6.0 11.0 14.0],True,False
[2668],[1599 9347],[12.0],[13.0 75.0],True,False
[2669],[4803 7080 9419],[13.0],[18.0 29.0 45.0],True,False
[2670],[8241],[13.0],[23.0],True,False
[2671],[7070 9414],[5.0],[7.0 22.0],True,False
[2672],[7016],[13.0],[25.0],True,False
[2673],[619 4097 6553 8272 10088 10660],[13.0],[6.0 7.0 18.0 28.0 30.0 47.0],True,False
[2674],[575 5700 8304 8879 9467 9562 9913 10227],[13.0],[5.0 6.0 9.0 10.0 37.0 54.0],True,False
[2675],[8364 9677],[13.0],[4.0 27.0],True,False
[2676],[9905],[13.0],[14.0],True,False
[2677],[9716],[10.0],[15.0],True,False
[2678],[9663 9922],[5.0],[4.0 8.0],True,False
[2679],[5846],[13.0],[50.0],True,False
[2680],[8152],[5.0],[15.0],True,False
[2681],[8701 9492],[13.0],[8.0 15.0],True,False
[2682],[5683 6400 9339 10183],[13.0],[5.0 9.0 22.0 33.0],False,False
[2683],[6803],[7.0],[40.0],True,False
[2684],[9344 9732 9888 10205],[8.0],[5.0 7.0 12.0 15.0],False,False
[2685],[6222 8964 9341],[12.0],[8.0 19.0 28.0],True,False
[2686],[9772 10877],[12.0],[4.0 14.0],True,False
[2687],[8450 10382],[12.0],[6.0 21.0],False,False
[2688],[8486 8572],[12.0],[17.0 28.0],False,False
[2689],[4938 8243],[12.0],[16.0 50.0],False,False
[2690],[9448],[8.0],[10.0],True,False
[2691],[9066 9521],[12.0],[7.0 21.0],True,False
[2692],[7501 9005 10223 10274],[10.0],[4.0 8.0 11.0 20.0],True,False
[2693],[9017],[8.0],[15.0],True,False
[2694],[5977],[4.0],[48.0],True,False
[2695],[6748 7588],[7.0],[19.0 40.0],True,False
[2696],[5314 10621],[12.0],[7.0 48.0],True,False
[2697],[8690 9488 9714 9807],[5.0],[5.0 9.0 11.0 20.0],False,False
[2698],[4383],[8.0],[57.0],True,False
[2699],[8266],[8.0],[19.0],True,False
[2700],[5425 9583 9960],[9.0],[7.0 12.0 31.0],True,False
[2701],[8016 10556],[10.0],[6.0 27.0],True,False
[2702],[3087 9376 9915 9930],[12.0],[6.0 8.0 11.0 46.0],True,False
[2703],[10025],[12.0],[13.0],True,False
[2704],[5606 5999],[12.0],[35.0 41.0],True,False
[2705],[5314 8850 9943 10621],[12.0],[7.0 9.0 48.0],True,False
[2706],[5693],[4.0],[29.0],True,False
[2707],[9083],[11.0],[15.0],True,False
[2708],[6561 8897 9020 9926 10077 10504],[11.0],[4.0 6.0 7.0 8.0 22.0 33.0],False,False
[2709],[7920],[10.0],[25.0],True,False
[2710],[10117 10205],[6.0],[6.0 7.0],True,False
[2711],[5488 8861 10327],[11.0],[4.0 15.0 38.0],False,False
[2712],[10076 10202],[7.0],[8.0],True,False
[2713],[9377],[11.0],[15.0],True,False
[2714],[7421 7800 7923 9273],[4.0],[11.0 13.0 30.0 31.0],False,False
[2715],[6349 9134 10086],[11.0],[6.0 14.0 22.0],True,False
[2716],[38 6115 6432],[11.0],[27.0 34.0 52.0],False,False
[2717],[9984],[11.0],[12.0],True,False
[2718],[4803 5037 7080 9419 9816],[11.0],[7.0 18.0 29.0 45.0 51.0],False,False
[2719],[3473 9591],[8.0],[13.0 63.0],False,False
[2720],[9709],[11.0],[13.0],True,False
[2721],[5699 6392 9527 10026],[11.0],[6.0 11.0 37.0 43.0],False,False
[2722],[10090],[4.0],[6.0],True,False
[2723],[7094 7213 9054 10366],[11.0],[5.0 12.0 34.0 39.0],True,False
[2724],[8152 8968 9220 10135],[11.0],[5.0 9.0 12.0 15.0],True,False
[2725],[7126 7459],[4.0],[20.0 27.0],True,False
[2726],[8713 9650],[11.0],[13.0 22.0],True,False
[2727],[7646],[11.0],[26.0],True,False
[2728],[7917],[7.0],[17.0],True,False
[2729],[6883 7127 9260 10223 10697],[6.0],[4.0 13.0 15.0 24.0],False,False
[2730],[9444 9531],[6.0],[7.0 10.0],True,False
[2731],[4765 7188 9858 10148 10283],[9.0],[7.0 26.0 48.0],True,False
[2732],[7126 7834 8541 10591],[10.0],[5.0 15.0 23.0 27.0],False,False
[2733],[6883],[4.0],[24.0],True,False
[2734],[8413 8836],[10.0],[14.0 15.0],True,False
[2735],[7497 9197 10261],[10.0],[10.0 18.0 21.0],True,False
[2736],[9774 9858 10283 10871],[10.0],[4.0 7.0],True,False
[2737],[10282],[10.0],[10.0],True,True
[2738],[7595],[10.0],[22.0],True,False
[2739],[6013 10143 10144],[10.0],[6.0 10.0 26.0],True,False
[2740],[9714],[4.0],[9.0],True,False
[2741],[9124 9142 10566],[10.0],[7.0 8.0],True,False
[2742],[8779],[8.0],[15.0],True,False
[2743],[278 8770 9499 9623],[5.0],[5.0 9.0 10.0 55.0],True,False
[2744],[6786 7319 8475 9895],[10.0],[5.0 11.0 17.0 26.0],False,False
[2745],[9939 9986 10888],[10.0],[4.0 6.0 7.0],True,False
[2746],[9087 9393],[7.0],[11.0 17.0],True,False
[2747],[5771],[5.0],[29.0],True,False
[2748],[8116 9458],[10.0],[13.0 20.0],True,False
[2749],[8929 9264 9658],[4.0],[7.0 9.0 18.0],True,False
[2750],[8061 10191 10192 10418],[9.0],[6.0 7.0 30.0],False,False
[2751],[7578 7705 8366 10295 10421],[9.0],[5.0 14.0 23.0 25.0],True,False
[2752],[8406],[9.0],[17.0],False,False
[2753],[10138 10556],[9.0],[6.0 7.0],True,False
[2754],[7923 9273 9671],[9.0],[7.0 11.0 13.0],True,False
[2755],[10360],[9.0],[10.0],True,False
[2756],[10426],[9.0],[9.0],True,True
[2757],[9575],[9.0],[11.0],True,False
[2758],[9380 10287 10624],[9.0],[5.0 7.0 15.0],True,False
[2759],[7009],[9.0],[32.0],True,False
[2760],[3589 4900 7981 9354 9908 10728],[9.0],[4.0 11.0 17.0 37.0 44.0],False,False
[2761],[6556 8783],[6.0],[15.0 44.0],True,False
[2762],[9519 10537],[8.0],[7.0 9.0],True,False
[2763],[3087 6375 9376 9930],[9.0],[8.0 11.0 25.0 46.0],False,False
[2764],[8672 10406 10649],[9.0],[5.0 6.0 18.0],False,False
[2765],[7303 8063],[8.0],[20.0 22.0],True,False
[2766],[7301],[5.0],[21.0],True,False
[2767],[9085],[9.0],[18.0],True,False
[2768],[8719 9828],[8.0],[11.0 26.0],False,False
[2769],[5718 5890 7357 7674 8259 8899 9875],[7.0],[9.0 15.0 17.0 24.0 34.0 35.0],False,False
[2770],[8161 9139 9474],[8.0],[7.0 8.0 11.0],True,False
[2771],[10240 10432],[8.0],[5.0 9.0],False,False
[2772],[9809 10546],[8.0],[8.0 15.0],False,False
[2773],[10434],[8.0],[9.0],True,False
[2774],[9649],[8.0],[14.0],True,False
[2775],[7497 9911],[8.0],[11.0 21.0],True,False
[2776],[9224 9712],[6.0],[10.0 13.0],True,False
[2777],[9777],[8.0],[10.0],True,False
[2778],[10163],[8.0],[9.0],True,False
[2779],[5488 10552],[5.0],[4.0 38.0],True,False
[2780],[5789],[4.0],[39.0],True,False
[2781],[9979 10188 10197],[4.0],[5.0 6.0 7.0],True,False
[2782],[9840],[8.0],[11.0],True,False
[2783],[10485],[8.0],[8.0],True,True
[2784],[9716],[8.0],[15.0],True,False
[2785],[9900],[8.0],[10.0],True,False
[2786],[8537 9574 9990 10729],[8.0],[5.0 8.0 10.0 21.0],False,False
[2787],[10499],[8.0],[8.0],True,True
[2788],[8425 9542],[5.0],[9.0 21.0],True,False
[2789],[8572],[8.0],[28.0],True,False
[2790],[3473 8108],[7.0],[19.0 63.0],True,False
[2791],[6741 9998],[7.0],[6.0 39.0],True,False
[2792],[9822 10703],[7.0],[6.0 7.0],True,False
[2793],[9490 10437],[7.0],[4.0 8.0],True,False
[2794],[6449 10499 10507],[7.0],[6.0 8.0 29.0],False,False
[2795],[7126 8541 10066 10591 10917],[7.0],[4.0 5.0 6.0 15.0 27.0],True,False
[2796],[9498],[7.0],[17.0],True,False
[2797],[9007 9189],[7.0],[11.0 23.0],True,False
[2798],[9906],[7.0],[10.0],True,False
[2799],[8583],[5.0],[17.0],True,False
[2800],[10603],[7.0],[7.0],True,True
[2801],[10607],[7.0],[7.0],True,True
[2802],[6759 10582],[7.0],[7.0 40.0],True,False
[2803],[10259 10577],[7.0],[4.0],True,False
[2804],[8178],[6.0],[29.0],True,False
[2805],[10172],[7.0],[9.0],True,False
[2806],[10636 10812],[7.0],[5.0 6.0],True,False
[2807],[9985],[7.0],[8.0],True,False
[2808],[4946 6081 8718 9893 10540],[7.0],[4.0 6.0 10.0 25.0 27.0],False,False
[2809],[8869 9422 10353],[6.0],[4.0 6.0 15.0],True,False
[2810],[9123],[5.0],[13.0],True,False
[2811],[9538],[7.0],[17.0],True,False
[2812],[9309],[6.0],[11.0],True,False
[2813],[5700 9759],[6.0],[11.0 37.0],False,False
[2814],[10371],[6.0],[8.0],True,False
[2815],[5620],[6.0],[40.0],True,False
[2816],[8384],[6.0],[17.0],True,False
[2817],[5093 9893],[6.0],[6.0 38.0],False,False
[2818],[6521 10314],[6.0],[4.0 23.0],True,False
[2819],[9912 9975],[6.0],[7.0 10.0],True,False
[2820],[7333 10739],[6.0],[5.0 25.0],True,False
[2821],[626 8638 10275 10495],[6.0],[5.0 8.0 14.0 52.0],False,False
[2822],[8537 8627 9322],[6.0],[6.0 18.0 21.0],True,False
[2823],[9456 10235],[6.0],[4.0 10.0],True,False
[2824],[626 8638 10275 10495],[6.0],[5.0 8.0 14.0 52.0],False,False
[2825],[10528],[6.0],[8.0],True,False
[2826],[7832],[6.0],[27.0],True,False
[2827],[10582],[6.0],[7.0],True,False
[2828],[9628],[5.0],[14.0],True,False
[2829],[7767],[6.0],[15.0],True,False
[2830],[6453],[6.0],[29.0],True,False
[2831],[10726],[6.0],[6.0],True,True
[2832],[8392],[6.0],[16.0],True,False
[2833],[8791 10313 10615 10616],[6.0],[4.0 6.0 23.0],True,False
[2834],[5131 10196],[5.0],[8.0 38.0],False,False
[2835],[9171],[5.0],[15.0],True,False
[2836],[7287 10453],[4.0],[6.0 24.0],False,False
[2837],[9928 10148],[5.0],[7.0 8.0],True,False
[2838],[10771],[5.0],[5.0],True,True
[2839],[10459],[5.0],[6.0],True,False
[2840],[4038],[5.0],[47.0],True,False
[2841],[7882],[5.0],[19.0],True,False
[2842],[10781],[5.0],[5.0],True,True
[2843],[8180],[5.0],[20.0],True,False
[2844],[10797],[5.0],[5.0],True,True
[2845],[4765 7188 10871],[5.0],[4.0 26.0 48.0],True,False
[2846],[6691 9709],[5.0],[13.0 16.0],False,False
[2847],[4242 8968 10135],[5.0],[5.0 12.0 66.0],False,False
[2848],[10651],[5.0],[6.0],True,False
[2849],[9952],[5.0],[9.0],True,False
[2850],[9400 10075 10230 10887],[5.0],[4.0 6.0 11.0],False,False
[2851],[10702],[5.0],[6.0],True,False
[2852],[8084],[5.0],[23.0],True,False
[2853],[10812],[5.0],[5.0],True,True
[2854],[9144 10774],[5.0],[4.0 12.0],True,False
[2855],[9987],[5.0],[8.0],True,False
[2856],[10754],[5.0],[5.0],True,True
[2857],[4374 10022],[5.0],[12.0 23.0],True,False
[2858],[8891],[5.0],[13.0],True,False
[2859],[6402 9967 10446 10469],[5.0],[4.0 5.0 9.0 29.0],False,False
[2860],[9169],[5.0],[17.0],True,False
[2861],[9801],[5.0],[8.0],True,False
[2862],[9252],[4.0],[9.0],True,False
[2863],[6252 8896],[4.0],[10.0 33.0],False,False
[2864],[10934],[4.0],[4.0],True,True
[2865],[7361],[4.0],[27.0],True,False
[2866],[10840],[4.0],[4.0],True,True
[2867],[10006],[4.0],[9.0],True,False
[2868],[10748],[4.0],[5.0],True,False
[2869],[10254],[4.0],[6.0],True,False
[2870],[10375 10376],[4.0],[4.0 6.0],True,False
[2871],[10717],[4.0],[5.0],True,False
[2872],[8361],[4.0],[22.0],True,False
[2873],[9532],[4.0],[11.0],True,False
[2874],[4800 10095 10472],[4.0],[5.0 11.0 25.0],False,False
[2875],[8161 9474],[4.0],[7.0 11.0],True,False
[2876],[8219],[4.0],[15.0],True,False
[2877],[7333 10739],[4.0],[5.0 25.0],False,False
[2878],[5145 10905 10907],[4.0],[4.0 42.0],True,False
[2879],[10650],[4.0],[5.0],True,False
[2880],[10281],[4.0],[6.0],True,False
[2881],[6172 7675 9346],[4.0],[8.0 25.0 48.0],False,False
[2882],[8719 9828 10207],[4.0],[6.0 11.0 26.0],False,False
[2883],[10501],[4.0],[5.0],True,False
[2884],[8235 9882 10010 10198],[4.0],[6.0 11.0 27.0],False,False
