ID (GT),t,x (GT),y (GT),z (GT),ID (Dino),x (Dino),y (Dino),z (Dino),Distance,Multi ID (Dino),Multi Distance (Dino)
1286.0,8.0,367.727,467.909,4.455,828.0,367.66052,467.7825,3.843488,0.6279878713350964,8,0.63
1286.0,9.0,362.545,471.182,4.727,872.0,362.48303,471.06006,3.599004,1.1362590463956728,9,1.14
1286.0,10.0,357.455,474.0,4.727,906.0,357.8319,473.75003,3.7066512,1.1160870416600472,10,1.12
1286.0,11.0,352.818,477.0,4.545,1515.0,353.20636,476.9128,4.8886156,0.5258317317958148,11,0.53
1287.0,7.0,387.0,115.909,6.727,955.0,386.71866,115.943504,5.572384,1.1888989986840774,7,1.19
1287.0,8.0,387.545,116.273,6.636,859.0,387.38806,116.29388,5.093877,1.5502288492764567,8,1.55
1287.0,9.0,386.818,115.545,6.455,974.0,386.69223,115.67843,5.548714,0.9246491072812419,9,0.92
1287.0,10.0,387.182,116.091,6.545,1001.0,386.8346,116.20846,5.6286674,0.9869898912464892,10,0.99
1287.0,11.0,380.727,119.545,6.091,877.0,380.71677,119.38142,5.369372,0.7400067835391768,11,0.74
1287.0,12.0,374.455,123.091,5.727,885.0,374.37308,123.06265,4.7008357,1.0298192945825424,12,1.03
1287.0,13.0,368.818,125.818,5.273,830.0,368.6729,125.57519,3.9740257,1.3294152617449797,13,1.33
1287.0,14.0,362.636,128.818,4.909,865.0,361.77814,128.76779,4.2664657,1.0729842265273613,14,1.07
1287.0,15.0,362.364,127.636,5.0,895.0,361.43774,128.02211,4.5374327,1.1049918672683574,15,1.10
1287.0,16.0,356.455,129.818,4.818,795.0,358.39355,129.72554,4.4255433,1.980037175276003,16,1.98
1287.0,17.0,349.727,132.273,4.818,792.0,349.4382,132.4665,4.105837,0.7924795445744881,17,0.79
1287.0,18.0,344.273,134.818,4.455,711.0,344.09235,134.71729,3.5339823,0.9439547289533008,18,0.94
1287.0,19.0,340.273,137.636,3.909,719.0,340.20963,137.52844,3.031026,0.8868050829669412,19,0.89
1287.0,20.0,336.364,141.0,3.455,663.0,336.6342,141.15631,2.6771057,0.8381887604069336,20,0.84
1287.0,21.0,331.909,144.909,2.818,609.0,331.7768,144.93993,2.0306332,0.7989868476027899,21,0.80
1287.0,22.0,328.364,148.273,2.364,193.0,328.4163,148.48122,1.5121408,0.8784958480406408,22,0.88
1287.0,23.0,325.091,152.0,1.909,182.0,325.00323,152.05226,1.6555237,0.2732854097124378,23,0.27
1287.0,24.0,321.818,155.182,1.182,190.0,322.11414,155.05258,0.993325,0.37422812778439973,24,0.37
1287.0,25.0,318.818,159.545,0.364,188.0,318.31543,159.81526,0.96668094,0.8299646907786374,25,0.83
1287.0,26.0,315.545,162.545,-0.273,194.0,315.04315,166.7873,2.1682622,4.920236157101489,,
1287.0,27.0,311.727,164.273,-0.364,202.0,311.9148,168.3605,2.352642,4.911524085878441,,
1287.0,28.0,308.455,166.909,-0.091,220.0,308.66998,166.72034,0.6891394,0.8309190570882162,28,0.83
1287.0,29.0,304.636,168.818,0.273,198.0,305.29846,171.15399,1.76839,2.851647556027892,29,2.85
1287.0,30.0,300.091,170.182,0.636,184.0,299.8868,170.24088,1.2619658,0.6610579983402726,30,0.66
1287.0,31.0,294.727,171.0,1.091,186.0,294.98398,170.90045,1.5014976,0.49442613452947454,31,0.49
1287.0,32.0,290.273,172.636,1.455,209.0,290.2081,173.26608,1.4915435,0.6344668973179322,32,0.63
1287.0,33.0,285.364,175.909,1.545,219.0,287.15454,175.36424,1.5579323,1.8716207397823317,33,1.87
1288.0,7.0,71.364,271.909,1.727,338.0,71.406425,271.91446,1.6112415,0.12340876203596667,7,0.12
1288.0,8.0,71.273,271.909,1.636,304.0,71.275406,271.99738,1.4479989,0.20775280223673318,8,0.21
1288.0,9.0,66.0,274.727,1.545,321.0,65.916245,274.83597,1.3210624,0.2627497090745473,9,0.26
1288.0,10.0,60.909,277.455,1.545,340.0,61.10154,277.01227,1.3944192,0.5057233253752743,10,0.51
1288.0,11.0,60.727,277.727,1.636,334.0,60.72777,277.68216,1.5704173,0.07945004115346245,11,0.08
1288.0,12.0,61.273,276.364,1.818,311.0,61.106686,276.4309,1.2764318,0.5704665387621297,12,0.57
1288.0,13.0,60.182,276.818,1.818,347.0,60.46279,276.7177,1.1850255,0.6996855234676852,13,0.70
1288.0,14.0,60.0,276.727,1.727,347.0,59.995525,276.31693,1.456596,0.49121864148357486,14,0.49
1288.0,15.0,59.909,275.545,1.636,326.0,59.713318,275.5194,1.338882,0.35668741363832707,15,0.36
1288.0,16.0,59.727,275.091,1.636,313.0,59.873615,275.20764,1.4375669,0.2729039079980633,16,0.27
1288.0,17.0,59.727,275.636,1.818,321.0,59.884193,275.31784,1.6111534,0.410756546850545,17,0.41
1288.0,18.0,59.0,275.545,1.727,328.0,58.967556,275.6606,1.6477624,0.14385607526188618,18,0.14
1288.0,19.0,58.364,275.0,1.727,324.0,59.83247,274.63568,2.214642,1.5896313797431232,19,1.59
1288.0,20.0,58.727,273.727,1.818,332.0,59.870625,273.92184,2.228675,1.2306480901744412,20,1.23
1288.0,21.0,58.818,274.0,1.727,619.0,59.891052,273.5141,2.471277,1.3933727632737134,21,1.39
1288.0,22.0,58.818,273.909,1.818,357.0,59.588356,273.58936,2.4194107,1.0282572277453168,22,1.03
1288.0,23.0,58.182,274.091,1.545,324.0,59.421207,273.2576,2.1735618,1.6202714233325888,23,1.62
1288.0,24.0,58.0,274.636,1.455,319.0,59.16238,273.73468,1.9129753,1.540534446940439,24,1.54
1288.0,25.0,57.455,274.727,1.636,336.0,57.26241,274.64038,1.7659395,0.24794799083728272,25,0.25
1288.0,26.0,51.455,276.545,1.455,337.0,53.401836,276.5369,1.326991,1.951056720081971,26,1.95
1288.0,27.0,51.182,276.273,1.545,341.0,49.5233,275.777,3.2613614,2.437867540579268,27,2.44
1288.0,28.0,50.818,275.818,1.636,373.0,50.78805,275.5569,1.0500649,0.64217610817595,28,0.64
1288.0,29.0,49.364,275.545,1.636,336.0,49.154057,275.4701,1.5224885,0.2501418275324025,29,0.25
