ID (Dino),Missing Time Points,ID (CME),x (Dino),y (Dino),z (Dino),x (CME),y (CME),z (CME),t,t_start (Dino),t_start (Dino).1,FI (Dino),FI (CME),Track Length (Dino),Track Length (CME),Distance,Multi ID (CME),Multi Distance (CME)
2101.0,29,175.0,386.74133,619.45264,86.881165,393.57,620.75,91.789,29.0,4.0,4.0,385.8,468.85,61.0,58.0,8.508861341315004,,
2101.0,30,175.0,387.09167,619.7349,87.197655,393.41,620.84,92.028,30.0,4.0,4.0,365.0,421.12,61.0,58.0,8.029618472749817,,
2101.0,33,175.0,386.421,617.5223,87.451515,393.61,620.26,91.93,33.0,4.0,4.0,321.2,318.26,61.0,58.0,8.901322945788758,,
2101.0,34,175.0,386.5165,617.38434,87.42482,394.16,621.0,92.366,34.0,4.0,4.0,292.5,258.49,61.0,58.0,9.793433988035078,,
2101.0,35,175.0,386.20233,618.0881,87.31702,393.74,621.85,92.065,35.0,4.0,4.0,305.2,273.19,61.0,58.0,9.670143469426897,,
2101.0,36,175.0,385.40335,618.09326,87.25219,393.79,622.09,92.55,36.0,4.0,4.0,289.2,273.62,61.0,58.0,10.694700540276989,,
2101.0,37,175.0,386.24606,617.8641,87.819405,394.32,622.18,92.415,37.0,4.0,4.0,310.5,255.67,61.0,58.0,10.24377827452471,,
2101.0,38,175.0,386.09903,617.322,87.336586,394.08,622.44,92.496,38.0,4.0,4.0,306.0,250.78,61.0,58.0,10.793950109403683,,
2101.0,39,175.0,385.6814,617.46124,87.24637,393.88,622.71,92.12,39.0,4.0,4.0,315.8,273.63,61.0,58.0,10.886633679632132,,
2101.0,40,175.0,385.9092,617.3857,87.25679,393.59,621.96,92.053,40.0,4.0,4.0,322.8,360.82,61.0,58.0,10.145074642115729,,
2101.0,41,175.0,385.2562,617.3264,87.168015,393.09,621.93,92.252,41.0,4.0,4.0,320.0,351.16,61.0,58.0,10.411938286420265,,
2101.0,42,175.0,385.90582,616.8198,86.91801,393.84,621.67,92.211,42.0,4.0,4.0,315.2,346.69,61.0,58.0,10.70006520786202,,
2101.0,43,175.0,385.04562,616.9791,86.42237,393.52,622.16,92.299,43.0,4.0,4.0,320.8,339.99,61.0,58.0,11.540867443623965,,
2101.0,44,175.0,385.33453,617.2061,86.5103,393.22,621.87,92.33,44.0,4.0,4.0,341.2,447.35,61.0,58.0,10.85364033036386,,
2101.0,45,175.0,385.23825,617.19574,86.536865,393.2,622.33,92.147,45.0,4.0,4.0,349.0,432.61,61.0,58.0,11.010163646754998,,
2101.0,46,175.0,385.1729,617.0072,85.941086,392.87,621.33,91.57,46.0,4.0,4.0,342.8,381.85,61.0,58.0,10.469795655570165,,
2101.0,47,175.0,385.8154,617.33527,85.74461,392.77,620.6,90.732,47.0,4.0,4.0,354.8,393.92,61.0,58.0,9.159638756250136,,
2101.0,48,175.0,385.22687,617.03394,85.5614,392.02,621.01,89.853,48.0,4.0,4.0,316.5,282.31,61.0,58.0,8.965126818985835,,
2101.0,50,175.0,386.13516,617.9715,86.18845,392.13,621.16,90.575,50.0,4.0,4.0,305.0,329.33,61.0,58.0,8.083715716061517,,
2101.0,51,175.0,385.5608,617.29877,85.568115,392.12,621.0,90.66,51.0,4.0,4.0,292.0,335.66,61.0,58.0,9.091177096840948,,
2101.0,52,175.0,384.73325,616.2394,86.93075,392.09,621.17,90.675,52.0,4.0,4.0,267.5,263.34,61.0,58.0,9.615196045063186,,
2101.0,53,175.0,385.30658,616.0971,85.22671,392.24,620.82,90.482,53.0,4.0,4.0,266.0,245.44,61.0,58.0,9.899301505182123,,
2101.0,54,175.0,384.29593,614.51056,84.99841,392.18,620.47,90.593,54.0,4.0,4.0,261.8,260.0,61.0,58.0,11.35662459301177,,
2101.0,55,175.0,384.87695,615.2855,85.34321,392.33,620.46,90.743,55.0,4.0,4.0,264.2,257.18,61.0,58.0,10.558462795151586,,
2101.0,56,175.0,383.63913,614.4239,85.902664,391.81,621.18,90.642,56.0,4.0,4.0,247.2,252.39,61.0,58.0,11.613324652647702,,
2101.0,57,175.0,383.56274,614.312,85.481445,392.02,620.68,90.34,57.0,4.0,4.0,247.2,208.47,61.0,58.0,11.64827143380612,,
2101.0,59,2513.0,383.5276,614.46454,85.84153,386.87,616.86,86.507,59.0,4.0,4.0,253.8,116.61,61.0,10.0,4.165659214638156,,
2102.0,4,59.0,315.85605,455.53238,40.23679,318.31,458.19,43.06999999999999,4.0,4.0,4.0,585.0,827.32,53.0,82.0,4.5947680649843585,,
2102.0,5,59.0,315.47662,455.18518,40.40834,317.89,458.03,42.989999999999995,5.0,4.0,4.0,557.0,761.84,53.0,82.0,4.536779938723015,,
2102.0,6,59.0,315.732,455.4855,40.591835,318.16,458.2,43.06,6.0,4.0,4.0,578.5,784.53,53.0,82.0,4.399492324942153,,
2102.0,7,59.0,315.1841,455.5895,40.090282,317.77,458.46,42.709999999999994,7.0,4.0,4.0,572.0,795.18,53.0,82.0,4.667930104395718,,
2102.0,8,59.0,316.12323,456.2296,40.32255,319.27,459.24,43.3,8.0,4.0,4.0,534.5,723.03,53.0,82.0,5.275403121601233,,
2102.0,9,59.0,315.84555,456.36,40.143665,318.77,459.17,43.09,9.0,4.0,4.0,540.0,748.2,53.0,82.0,5.012923072891197,,
2102.0,10,59.0,316.26666,456.2551,40.129494,319.09,459.21,43.09,10.0,4.0,4.0,548.5,776.71,53.0,82.0,5.046511521995723,,
2102.0,12,59.0,315.51526,456.16345,39.84593,318.74,458.89,42.8,12.0,4.0,4.0,536.5,786.13,53.0,82.0,5.153596077982811,,
2102.0,14,59.0,315.8981,455.8424,39.836246,318.28,458.52,42.19,14.0,4.0,4.0,489.0,648.61,53.0,82.0,4.287557260552419,,
2102.0,15,59.0,316.1988,455.48703,40.08363,318.27,458.35,42.17,15.0,4.0,4.0,447.5,515.21,53.0,82.0,4.10358458397046,,
2102.0,16,59.0,315.81958,455.77237,39.4954,317.75,458.73,41.650000000000006,16.0,4.0,4.0,409.2,399.21,53.0,82.0,4.1371968472989185,,
2102.0,17,59.0,316.26074,457.22284,39.206154,319.01,461.78,43.06999999999999,17.0,4.0,4.0,326.8,287.48,53.0,82.0,6.576887084701659,,
2103.0,4,2205.0,751.9969,181.52005,140.99942,747.32,236.07,148.228,4.0,4.0,4.0,326.2,120.16,8.0,11.0,55.225200836474095,,
2103.0,7,2205.0,752.7013,169.61215,142.16248,745.98,239.33,150.872,7.0,4.0,4.0,281.8,74.468,8.0,11.0,70.58052295742006,,
2103.0,42,647.0,639.3312,149.80135,92.67978,639.13,152.56,97.433,42.0,4.0,4.0,288.5,69.44,8.0,30.0,5.499430118739582,,
2103.0,46,336.0,646.6408,157.4849,91.95885,648.87,160.75,95.413,46.0,4.0,4.0,292.0,105.81,8.0,44.0,5.24989170102583,,
2103.0,56,647.0,634.3821,168.4536,83.00905,635.25,153.53,98.34,56.0,4.0,4.0,225.1,61.559,8.0,30.0,21.41273255034256,,
2103.0,62,336.0,637.9875,164.49997,74.48959,647.37,160.32,98.015,62.0,4.0,4.0,224.8,90.062,8.0,44.0,25.669989698459183,,
2103.0,63,647.0,632.9975,161.99937,71.564285,627.79,153.19,98.565,63.0,4.0,4.0,242.5,51.293,8.0,30.0,28.874931455470588,,
2103.0,64,647.0,628.35095,160.32373,68.99976,625.62,153.1,99.111,64.0,4.0,4.0,208.1,44.265,8.0,30.0,31.085802826258178,,
2104.0,10,473.0,498.94812,59.500156,149.77333,501.57,58.638,147.555,10.0,4.0,4.0,285.2,100.9,40.0,36.0,3.5409823060325767,,
2104.0,11,473.0,498.6669,59.30648,149.16989,501.26,57.921,147.002,11.0,4.0,4.0,266.0,88.631,40.0,36.0,3.6528714037726497,,
2104.0,12,473.0,500.99808,54.999786,151.48944,501.17,56.842,148.122,12.0,4.0,4.0,302.2,89.269,40.0,36.0,3.842259889934037,,
2104.0,16,473.0,501.2325,53.999878,150.96933,500.96,53.939,145.461,16.0,4.0,4.0,270.0,60.003,40.0,36.0,5.515402231005825,,
2104.0,18,473.0,501.03964,53.3262,151.33354,501.68,54.468,147.968,18.0,4.0,4.0,264.2,105.62,40.0,36.0,3.611180923354582,,
2104.0,21,473.0,501.62512,52.154255,151.16896,501.5,54.881,148.749,21.0,4.0,4.0,275.5,116.1,40.0,36.0,3.6478760547783167,,
2104.0,23,473.0,501.70966,51.243095,151.71092,501.97,53.514,148.123,23.0,4.0,4.0,258.0,109.69,40.0,36.0,4.2541692915333105,,
2104.0,24,473.0,501.18002,51.216465,152.04567,501.63,53.193,148.856,24.0,4.0,4.0,274.8,114.54,40.0,36.0,3.779307782587311,,
2104.0,25,473.0,501.49457,51.505116,151.86813,501.69,54.021,149.179,25.0,4.0,4.0,266.8,105.51,40.0,36.0,3.687720887385056,,
2104.0,27,473.0,502.08978,51.143196,152.12804,502.32,52.708,148.473,27.0,4.0,4.0,268.8,95.149,40.0,36.0,3.98257833675822,,
2104.0,34,473.0,501.33582,47.172318,150.5043,502.38,48.15,142.919,34.0,4.0,4.0,268.8,60.554,40.0,36.0,7.718999291069005,,
2104.0,47,2708.0,517.98114,22.263641,150.46227,520.57,20.116,145.804,47.0,4.0,4.0,254.2,59.862,40.0,9.0,5.745784311769912,,
2104.0,54,1777.0,516.99786,8.669943,144.48962,515.07,15.92,146.924,54.0,4.0,4.0,240.4,16.079,40.0,14.0,7.887089239209141,,
2104.0,55,1777.0,518.41534,10.433094,143.65387,517.7,17.263,146.25,55.0,4.0,4.0,266.5,24.032,40.0,14.0,7.3416086971001056,,
2104.0,56,1933.0,517.0088,9.364235,140.61072,511.21,13.965,147.819,56.0,4.0,4.0,229.9,102.71,40.0,13.0,10.332106299473727,,
2104.0,57,1933.0,516.9966,8.999941,143.99905,511.33,13.118,148.769,57.0,4.0,4.0,276.0,109.07,40.0,13.0,8.474738254953984,,
2104.0,60,1933.0,517.6502,0.04846382,132.97435,510.78,16.951,145.956,60.0,4.0,4.0,220.1,69.39,40.0,13.0,22.39237848194582,,
2104.0,61,1933.0,514.4285,0.0,130.38805,510.06,14.658,145.473,61.0,4.0,4.0,211.9,69.334,40.0,13.0,21.482468963145283,,
2104.0,64,1933.0,497.99603,0.0,109.999115,510.52,14.201,144.956,64.0,4.0,4.0,229.4,83.805,40.0,13.0,39.75552835096175,,
2104.0,66,6047.0,492.7123,0.0,110.61871,483.21,34.054,121.194,66.0,4.0,4.0,214.6,33.878,40.0,2.0,36.90264732880422,,
2104.0,67,6047.0,488.73654,0.0,105.42215,482.25,33.432,120.727,67.0,4.0,4.0,214.2,35.15,40.0,2.0,37.33647357068019,,
2104.0,73,3348.0,533.2798,16.58997,123.16775,532.15,20.272,120.096,73.0,4.0,4.0,250.0,47.074,40.0,7.0,4.926402442289916,,
2104.0,75,1035.0,537.1148,6.762579,121.56327,560.56,20.156,126.414,75.0,4.0,4.0,222.2,73.024,40.0,22.0,27.43338678792943,,
2104.0,78,1035.0,532.9567,0.22052114,124.08388,559.3,20.11,123.972,78.0,4.0,4.0,203.2,54.94,40.0,22.0,33.008685847012856,,
2104.0,79,1035.0,539.4254,0.0,116.178345,560.35,19.261,123.065,79.0,4.0,4.0,224.9,59.109,40.0,22.0,29.26176726120668,,
2105.0,4,85.0,373.99918,156.74521,72.25331,377.21,159.85,71.669,4.0,4.0,4.0,309.5,113.99,20.0,73.0,4.504498217626439,,
2105.0,5,85.0,373.76834,156.40044,71.99024,376.38,159.14,70.837,5.0,4.0,4.0,300.8,120.39,20.0,73.0,3.956756177325026,,
2105.0,6,85.0,373.93903,156.71011,72.002625,376.6,159.2,71.04,6.0,4.0,4.0,302.8,119.11,20.0,73.0,3.769212178111641,,
2105.0,21,85.0,378.2183,162.5721,74.64948,375.99,161.68,71.531,21.0,4.0,4.0,288.8,182.18,20.0,73.0,3.9352358011178823,,
2105.0,22,85.0,377.95093,161.8482,74.1961,375.5,160.18,71.751,22.0,4.0,4.0,290.0,185.77,20.0,73.0,3.8429758150292943,,
2105.0,23,85.0,377.699,163.07794,73.48694,375.85,161.12,70.552,23.0,4.0,4.0,286.0,192.11,20.0,73.0,3.983240244725389,,
2105.0,24,85.0,377.96292,163.00967,74.247086,375.62,161.06,71.705,24.0,4.0,4.0,292.0,205.84,20.0,73.0,3.96896566710975,,
2105.0,25,85.0,379.54688,163.31631,75.213486,376.03,161.24,71.795,25.0,4.0,4.0,286.0,177.64,20.0,73.0,5.325932282961925,,
2105.0,26,85.0,378.9958,163.29858,75.34068,375.96,161.01,71.899,26.0,4.0,4.0,277.5,165.05,20.0,73.0,5.128239588669779,,
2106.0,4,230.0,315.39374,142.20474,24.400866,310.66,148.69,30.84999999999999,4.0,4.0,4.0,318.5,230.57,57.0,51.0,10.298457214804344,,
2106.0,5,230.0,314.65988,142.7022,24.387144,310.7,147.78,30.430000000000007,5.0,4.0,4.0,324.8,246.2,57.0,51.0,8.830674441464595,,
2106.0,6,230.0,315.55362,142.75372,23.947105,310.51,149.17,30.81,6.0,4.0,4.0,321.0,213.5,57.0,51.0,10.663305281376193,,
2106.0,7,2634.0,315.49826,142.72118,24.519432,316.13,145.47,27.930000000000007,7.0,4.0,4.0,312.0,130.88,57.0,9.0,4.425729420403376,,
2106.0,8,2634.0,317.22388,143.41957,24.843588,317.74,146.08,28.00999999999999,8.0,4.0,4.0,300.0,137.46,57.0,9.0,4.167785094392949,,
2106.0,9,2634.0,317.05264,143.71733,25.08592,317.85,145.83,28.139999999999983,9.0,4.0,4.0,298.0,130.33,57.0,9.0,3.798231449622309,,
2106.0,10,2634.0,317.38474,144.09738,25.130642,318.53,146.04,28.69999999999999,10.0,4.0,4.0,304.8,146.93,57.0,9.0,4.2220503862654,,
2106.0,11,2634.0,317.3927,144.56517,24.599539,318.43,146.47,27.90000000000001,11.0,4.0,4.0,299.5,144.86,57.0,9.0,3.949355824868289,,
2106.0,12,2634.0,318.01935,144.6423,25.288904,318.82,146.95,29.00999999999999,12.0,4.0,4.0,305.0,96.686,57.0,9.0,4.451188060924397,,
2106.0,13,1.0,318.10803,145.61296,25.917309,316.89,149.37,34.16999999999999,13.0,4.0,4.0,311.0,218.96,57.0,99.0,9.149090412930727,,
2106.0,14,2634.0,318.4597,145.68118,25.724253,319.6,147.91,31.22999999999999,14.0,4.0,4.0,297.5,146.4,57.0,9.0,6.04823715725573,,
2106.0,15,2634.0,318.40067,146.1371,26.174604,319.46,148.51,29.97,15.0,4.0,4.0,287.5,132.77,57.0,9.0,4.5997679567251994,,
2106.0,16,1.0,317.64777,146.15765,26.278303,317.83,150.62,34.650000000000006,16.0,4.0,4.0,280.8,175.98,57.0,99.0,9.488471212751252,,
2106.0,17,1.0,317.50195,147.12425,26.304878,317.03,151.5,34.370000000000005,17.0,4.0,4.0,289.0,179.7,57.0,99.0,9.18782442909551,,
2106.0,18,1.0,318.0561,147.22934,26.16734,316.52,151.34,34.50999999999999,18.0,4.0,4.0,277.8,196.35,57.0,99.0,9.426404655073954,,
2106.0,19,1.0,318.32144,148.359,26.032595,316.42,151.77,34.94999999999999,19.0,4.0,4.0,271.5,213.77,57.0,99.0,9.735014484202102,,
2106.0,20,1.0,318.8959,148.32854,26.215261,317.12,151.42,34.610000000000014,20.0,4.0,4.0,278.5,199.99,57.0,99.0,9.12044892643564,,
2106.0,21,1.0,318.65063,148.68983,26.234568,317.21,151.44,34.370000000000005,21.0,4.0,4.0,289.8,226.49,57.0,99.0,8.70770369571818,,
2106.0,22,1.0,319.35236,147.94228,26.07153,316.72,150.62,34.21000000000001,22.0,4.0,4.0,284.2,227.95,57.0,99.0,8.962934648255551,,
2106.0,23,1.0,318.50723,149.32097,27.12816,316.5,151.37,35.25999999999999,23.0,4.0,4.0,286.5,279.67,57.0,99.0,8.622894989468437,,
2106.0,24,1.0,326.8322,151.96999,30.00022,316.56,151.65,34.56999999999999,24.0,4.0,4.0,287.5,249.64,57.0,99.0,11.24737194585917,,
2106.0,25,496.0,330.5494,156.99974,30.50095,326.24,164.51,29.620000000000005,25.0,4.0,4.0,314.0,148.43,57.0,35.0,8.70350541621591,,
2106.0,26,496.0,330.75406,157.55922,31.054844,326.9,164.55,29.75999999999999,26.0,4.0,4.0,292.8,160.26,57.0,35.0,8.087113482345606,,
2106.0,32,1175.0,332.24844,159.09134,31.593338,328.47,157.0,32.129999999999995,32.0,4.0,4.0,282.5,122.73,57.0,20.0,4.351817773234988,,
2106.0,35,1175.0,333.64362,160.24104,31.857086,329.93,158.59,33.22999999999999,35.0,4.0,4.0,280.2,117.94,57.0,20.0,4.289731860780566,,
2106.0,36,1175.0,334.467,161.34947,31.608702,329.92,159.13,33.02000000000001,36.0,4.0,4.0,270.0,116.21,57.0,20.0,5.252905684067033,,
2106.0,37,1175.0,333.72488,160.93056,31.8751,329.93,159.34,33.099999999999994,37.0,4.0,4.0,270.0,124.06,57.0,20.0,4.29317776687617,,
2106.0,38,1175.0,333.8949,161.04008,32.273838,330.52,159.71,33.05000000000001,38.0,4.0,4.0,268.8,124.73,57.0,20.0,3.7096482672409983,,
2106.0,39,1175.0,334.30505,162.06387,32.06626,330.47,159.98,33.110000000000014,39.0,4.0,4.0,273.8,119.35,57.0,20.0,4.487707194882466,,
2106.0,40,1175.0,335.43018,163.54533,32.254063,331.52,160.79,32.44999999999999,40.0,4.0,4.0,283.2,144.76,57.0,20.0,4.787456772574481,,
2106.0,41,1175.0,335.04623,162.89882,32.365055,332.1,160.91,33.03999999999999,41.0,4.0,4.0,279.5,138.11,57.0,20.0,3.6181800616227986,,
2106.0,42,1175.0,334.81918,163.89693,32.05856,331.91,161.57,32.629999999999995,42.0,4.0,4.0,268.8,130.44,57.0,20.0,3.768882483031272,,
2106.0,43,1175.0,334.8868,164.06375,31.643091,331.3,161.61,32.860000000000014,43.0,4.0,4.0,281.2,138.22,57.0,20.0,4.51296917968435,,
2106.0,58,1332.0,335.80167,176.46478,32.25206,336.29,178.25,35.25,58.0,4.0,4.0,233.9,82.755,57.0,18.0,3.5232259196509172,,
2106.0,59,1332.0,336.65762,177.54355,31.344942,336.81,179.17,34.610000000000014,59.0,4.0,4.0,232.9,82.28,57.0,18.0,3.650912627037795,,
2106.0,60,1332.0,337.1265,179.14745,31.642153,335.55,181.53,34.50999999999999,60.0,4.0,4.0,233.8,34.667,57.0,18.0,4.048017189675585,,
2107.0,4,4325.0,303.40744,97.434525,22.498034,300.03,98.578,23.0,4.0,4.0,4.0,325.8,195.85,13.0,4.0,3.600917368446721,,
2107.0,5,4325.0,306.7833,97.272934,20.709152,300.11,99.271,22.03,5.0,4.0,4.0,301.5,212.38,13.0,4.0,7.090122711875991,,
2107.0,6,2417.0,306.9972,97.9991,20.999807,303.88,96.569,23.629999999999995,6.0,4.0,4.0,299.8,96.947,13.0,10.0,4.322040845162054,,
2107.0,9,2417.0,307.9996,99.48533,22.035952,300.76,96.987,23.84999999999999,9.0,4.0,4.0,301.8,199.03,13.0,10.0,7.870465748302572,,
2107.0,11,2417.0,309.3845,101.08376,22.632204,301.72,96.738,24.289999999999992,11.0,4.0,4.0,274.8,236.34,13.0,10.0,8.965404497579325,,
2107.0,12,2417.0,309.11072,101.04262,22.248991,301.73,96.759,24.19,12.0,4.0,4.0,288.0,223.18,13.0,10.0,8.751682350318761,,
2107.0,14,5693.0,308.62863,102.11817,21.727251,305.74,100.39,23.50999999999999,14.0,4.0,4.0,267.2,98.972,13.0,2.0,3.8090614096914823,,
2107.0,15,2417.0,308.17087,102.838684,21.320873,301.7,96.952,24.039999999999992,15.0,4.0,4.0,269.8,201.76,13.0,10.0,9.16072370038988,,
2109.0,4,3476.0,456.43146,341.95996,50.872856,456.52,340.82,56.120000000000005,4.0,4.0,4.0,324.0,140.84,36.0,6.0,5.370276369977259,,
2109.0,5,3476.0,456.00757,343.2469,50.651165,456.83,340.76,56.83,5.0,4.0,4.0,304.5,151.61,36.0,6.0,6.711115009603467,,
2109.0,10,2418.0,458.77878,350.54047,52.131195,459.01,352.74,54.989999999999995,10.0,4.0,4.0,281.8,93.222,36.0,10.0,3.6144378452706727,,
2109.0,53,605.0,457.9973,357.9979,55.492573,456.37,358.9,58.98,53.0,4.0,4.0,212.8,49.374,36.0,31.0,3.9527252346107904,,
2109.0,56,605.0,457.84503,361.56165,54.90356,457.58,363.19,58.31,56.0,4.0,4.0,224.6,51.425,36.0,31.0,3.784917184959279,,
2109.0,92,1687.0,454.9991,389.48016,53.504414,454.82,390.97,57.239999999999995,92.0,4.0,4.0,254.8,44.65,36.0,15.0,4.025705254858586,,
2109.0,93,1687.0,454.59537,390.22543,53.76256,454.75,391.46,57.28,93.0,4.0,4.0,217.4,43.4,36.0,15.0,3.7310129556730183,,
2110.0,4,1297.0,520.17053,242.47433,163.77094,501.66,256.42,149.708,4.0,4.0,4.0,307.2,98.259,30.0,18.0,27.10881247995564,,
2110.0,5,1297.0,519.6588,242.39186,164.20383,501.67,255.93,149.07999999999998,5.0,4.0,4.0,321.0,86.79,30.0,18.0,27.122101577283825,,
2110.0,6,1297.0,519.52783,242.90411,164.4398,501.59,256.46,149.699,6.0,4.0,4.0,317.8,88.471,30.0,18.0,26.885294929403315,,
2110.0,7,1297.0,520.4033,242.34273,164.03682,500.73,256.76,150.173,7.0,4.0,4.0,304.0,100.67,30.0,18.0,28.05533660705744,,
2110.0,8,2209.0,520.2874,243.07779,164.9842,546.54,244.79,157.002,8.0,4.0,4.0,330.0,80.059,30.0,11.0,27.49265695934271,,
2110.0,9,2209.0,520.3482,243.04326,163.89305,547.7,244.65,156.533,9.0,4.0,4.0,299.2,81.053,30.0,11.0,28.37028220991292,,
2110.0,14,4396.0,521.71124,243.58218,163.9873,523.44,249.44,144.291,14.0,4.0,4.0,272.0,22.268,30.0,4.0,20.62151546273941,,
2110.0,15,4396.0,521.24396,243.67789,164.36238,523.19,247.28,142.463,15.0,4.0,4.0,281.0,35.907,30.0,4.0,22.27880410879589,,
2110.0,16,1297.0,520.31305,243.47177,164.97235,500.99,257.96,150.997,16.0,4.0,4.0,301.8,152.38,30.0,18.0,27.903395446753393,,
2110.0,17,1297.0,520.1221,243.61565,165.16808,500.98,257.61,150.561,17.0,4.0,4.0,325.8,149.53,30.0,18.0,27.850109702816283,,
2110.0,18,1297.0,520.2703,243.56268,165.45251,502.08,257.3,149.731,18.0,4.0,4.0,321.0,131.7,30.0,18.0,27.69055527707058,,
2110.0,22,2891.0,520.7774,243.76366,165.29459,547.2,231.24,147.312,22.0,4.0,4.0,301.5,78.961,30.0,8.0,34.32738547666723,,
2110.0,23,2891.0,520.5059,244.30153,164.63055,546.46,230.12,146.957,23.0,4.0,4.0,270.2,71.719,30.0,8.0,34.45410671535981,,
2110.0,25,1167.0,520.56805,244.12534,164.32335,499.21,272.13,151.312,25.0,4.0,4.0,293.5,206.29,30.0,20.0,37.546271590406946,,
2110.0,26,3573.0,521.3479,243.81924,164.41505,501.31,258.2,149.7,26.0,4.0,4.0,277.5,118.97,30.0,6.0,28.720313213648964,,
2110.0,30,248.0,520.9958,243.99803,163.99867,501.9,256.34,150.769,30.0,4.0,4.0,280.8,109.91,30.0,50.0,26.305854280555145,,
2110.0,38,4016.0,562.52985,281.23572,165.12843,562.17,285.27,153.715,38.0,4.0,4.0,271.5,59.454,30.0,5.0,12.110792356646195,,
2110.0,39,4016.0,553.5258,284.55884,166.83551,562.83,285.27,155.094,39.0,4.0,4.0,253.2,67.682,30.0,5.0,14.997897961571176,,
2110.0,42,4016.0,552.0084,282.9221,166.299,562.47,281.85,151.259,42.0,4.0,4.0,268.0,50.649,30.0,5.0,18.35200460358484,,
2110.0,58,2090.0,530.00494,230.08138,104.97858,559.28,220.81,101.687,58.0,4.0,4.0,228.2,30.775,30.0,12.0,30.88401081473059,,
2110.0,61,4108.0,525.4929,232.5034,116.47824,515.49,229.31,104.716,61.0,4.0,4.0,232.6,32.839,30.0,5.0,15.767247755635704,,
2110.0,68,464.0,567.52094,232.3911,157.72221,565.79,234.18,146.431,68.0,4.0,4.0,236.4,100.73,30.0,37.0,11.562341447894523,,
2110.0,69,464.0,567.5092,232.62636,158.58652,565.72,235.6,147.65,69.0,4.0,4.0,233.8,100.25,30.0,37.0,11.473937475862408,,
2110.0,71,464.0,564.84216,231.62512,152.56516,564.19,234.22,147.40800000000002,71.0,4.0,4.0,246.1,80.939,30.0,37.0,5.809906552226092,,
2110.0,80,464.0,567.40576,228.94916,150.07349,569.3,233.65,151.222,80.0,4.0,4.0,246.0,57.333,30.0,37.0,5.196644792873562,,
2111.0,4,1709.0,502.63034,279.7156,131.67714,505.62,280.06,137.603,4.0,4.0,4.0,356.2,147.67,4.0,14.0,6.646239163256172,,
2111.0,5,1709.0,503.0372,279.4003,128.38895,505.58,280.85,135.457,5.0,4.0,4.0,335.0,139.11,4.0,14.0,7.650149850329732,,
2111.0,6,1709.0,506.2655,278.886,126.292984,504.81,280.8,135.84199999999998,6.0,4.0,4.0,351.2,157.6,4.0,14.0,9.847110379103889,,
2111.0,7,1709.0,506.85382,280.04648,128.95119,504.88,281.6,134.877,7.0,4.0,4.0,364.8,199.24,4.0,14.0,6.436195610677185,,
2112.0,4,1709.0,501.2728,271.66272,136.4978,505.62,280.06,137.603,4.0,4.0,4.0,349.2,147.67,18.0,14.0,9.520185201896036,,
2112.0,5,1709.0,497.64603,273.6875,135.50667,505.58,280.85,135.457,5.0,4.0,4.0,322.8,139.11,18.0,14.0,10.688861179742217,,
2112.0,6,1709.0,497.96872,272.98602,137.32266,504.81,280.8,135.84199999999998,6.0,4.0,4.0,335.5,157.6,18.0,14.0,10.490650576317949,,
2112.0,9,1709.0,498.2788,273.18747,134.90741,505.5,281.72,137.27,9.0,4.0,4.0,322.5,142.28,18.0,14.0,11.425043945167142,,
2112.0,11,1709.0,499.34033,272.79483,136.97215,505.64,282.16,137.99,11.0,4.0,4.0,312.5,109.22,18.0,14.0,11.3326197262725,,
2112.0,13,1869.0,498.87308,272.99756,137.66437,501.1,271.75,134.94400000000002,13.0,4.0,4.0,314.8,79.119,18.0,13.0,3.730414397476498,,
2112.0,49,2963.0,505.31918,247.46332,115.540184,507.28,247.92,107.612,49.0,4.0,4.0,250.2,60.824,18.0,8.0,8.179821100284274,,
2113.0,4,625.0,502.93616,259.4162,102.15883,503.79,252.21,112.593,4.0,4.0,4.0,341.5,160.82,37.0,30.0,12.709455722984371,,
2113.0,5,625.0,502.5479,259.72464,102.651054,503.24,251.88,112.335,5.0,4.0,4.0,324.0,125.66,37.0,30.0,12.481834371217898,,
2113.0,6,3874.0,509.86407,260.9868,106.36559,508.85,265.2,114.086,6.0,4.0,4.0,361.5,118.06,37.0,5.0,8.853480828069817,,
2113.0,8,3874.0,509.78003,262.18698,108.93065,508.35,264.87,115.273,8.0,4.0,4.0,327.5,86.768,37.0,5.0,7.033419200061938,,
2113.0,9,1722.0,521.69403,258.78973,106.29218,507.82,262.81,111.664,9.0,4.0,4.0,293.2,88.203,37.0,14.0,15.41128578108264,,
2113.0,11,1722.0,520.6548,258.9994,111.66995,506.97,262.92,113.716,11.0,4.0,4.0,292.5,108.75,37.0,14.0,14.381626333711369,,
2113.0,17,2649.0,533.2325,266.16055,144.58594,542.94,274.58,136.397,17.0,4.0,4.0,259.0,42.76,37.0,9.0,15.237500873703064,,
2113.0,30,4478.0,545.4958,258.16663,162.75166,544.55,240.5,147.423,30.0,4.0,4.0,260.2,41.308,37.0,4.0,23.408805407207343,,
2113.0,31,4478.0,547.35913,256.10306,162.7607,543.85,241.87,148.215,31.0,4.0,4.0,259.0,21.823,37.0,4.0,20.651183472394536,,
2113.0,35,673.0,546.46497,257.5199,162.99962,549.68,282.38,145.245,35.0,4.0,4.0,252.1,54.134,37.0,29.0,30.71786973823704,,
