z,y,x,idx
162.57352,640.7004,525.15375,819
162.99892,645.99567,543.99634,820
163.00858,649.11005,519.3156,821
163.1119,654.98413,528.7004,822
162.58714,697.6431,558.3134,823
163.49745,7.894327,528.39,824
163.86766,24.987162,535.47504,825
164.09428,136.5943,524.7842,826
159.53888,205.1996,607.0485,827
164.52205,289.842,559.68085,828
163.44995,392.13974,566.8009,829
163.0729,621.7282,507.95087,830
163.19067,637.7712,570.116,831
164.13927,643.0347,529.3609,832
164.5016,683.69916,547.0843,833
165.3476,135.52826,578.11945,834
164.4048,153.36884,583.13293,835
164.40901,198.2047,598.9919,836
164.22063,362.60678,517.19385,837
165.02824,374.32892,535.9042,838
164.0198,379.06076,587.77136,839
164.3374,464.27142,539.9983,840
163.98543,168.60014,585.6869,841
164.33934,189.74638,596.6283,842
164.85585,262.8837,708.062,843
166.04898,9.505635,535.46387,844
166.99919,16.712927,797.9961,845
166.99982,34.16709,608.176,846
166.99944,42.455704,797.99725,847
166.64922,44.861313,709.8952,848
164.80916,45.13655,733.187,849
164.52979,45.748425,743.31995,850
166.99939,56.967953,797.997,851
166.99992,86.04546,795.59235,852
166.99995,96.859436,796.0844,853
165.9106,99.99687,586.82074,854
166.99992,111.24309,797.0634,855
164.73006,110.33497,558.8422,856
166.99982,127.48374,797.7055,857
166.9998,140.652,797.62976,858
164.68884,148.60449,578.6113,859
166.99992,151.5868,796.9132,860
166.74976,161.29991,523.7767,861
167.00002,162.83266,795.9636,862
166.99997,176.89241,796.0556,863
165.90483,177.0903,590.10535,864
166.99998,189.22878,795.69415,865
166.99997,197.90555,795.7314,866
166.99994,205.15034,796.65594,867
166.99986,210.0427,782.0219,868
166.09332,211.78297,793.54816,869
166.30544,219.67448,794.817,870
165.42868,228.59325,788.1421,871
160.078,233.40773,634.8866,872
166.9999,234.41183,797.7678,873
166.99991,239.16998,585.4142,874
166.99994,242.18039,581.8615,875
165.05663,260.29532,525.5724,876
166.0092,278.21777,522.50464,877
166.9999,355.34485,652.04266,878
166.99995,380.12698,622.78235,879
165.86751,506.36868,563.7908,880
166.27295,519.05927,554.7389,881
165.43344,547.05585,557.181,882
164.39415,552.85425,517.02185,883
165.94872,564.86224,522.43335,884
165.76051,575.2822,568.3226,885
166.99994,578.99744,541.1022,886
166.34366,579.1766,549.5252,887
163.70273,581.63385,513.67804,888
166.86783,580.6569,572.70764,889
166.9129,582.9793,534.8264,890
165.55246,582.93677,522.07825,891
166.99995,583.73224,546.4498,892
166.99998,589.82465,532.91486,893
164.1525,593.75574,513.183,894
167.00002,593.0902,538.3029,895
164.91312,595.88763,573.91425,896
167.00006,599.93585,548.56464,897
165.95332,604.09875,517.80396,898
166.99992,606.56696,537.44055,899
166.99997,606.3394,551.9144,900
166.99988,608.4942,561.3665,901
166.19072,608.9048,521.4982,902
165.85074,609.41455,581.1627,903
166.99985,615.012,546.37225,904
164.55641,615.4661,574.21326,905
166.59183,617.77203,518.0284,906
166.40851,623.85315,520.69666,907
165.67805,621.7507,584.12427,908
166.99998,624.0581,551.27856,909
165.66916,633.5853,517.0245,910
165.79956,634.00586,577.84186,911
166.62508,634.3846,538.7784,912
166.99992,634.96344,547.37646,913
166.29083,648.3405,586.20496,914
166.99992,648.1953,559.3478,915
166.99884,649.05396,797.99445,916
165.35066,649.8296,576.29694,917
166.97356,656.00116,549.5282,918
166.92497,660.14453,586.54767,919
165.18175,663.1422,575.0142,920
165.59868,664.91077,519.3512,921
166.78578,678.4857,577.958,922
164.91707,687.1458,571.2386,923
165.65091,694.61475,518.073,924
166.36949,701.1522,571.7977,925
166.99849,702.99365,627.3645,926
