z,y,x,idx
164.10197,258.8594,524.53595,1619
163.61456,362.57608,517.2031,1620
165.59738,526.3105,518.51245,1621
164.47472,153.32924,583.3315,1622
163.85088,168.73419,585.69055,1623
164.18843,189.64684,596.47876,1624
166.99944,0.0,543.0155,1625
165.51094,0.042424064,597.8945,1626
166.99974,0.15909258,619.55963,1627
165.41718,0.0,630.6425,1628
166.99944,0.0,661.9142,1629
166.99985,0.6697072,705.3502,1630
166.99953,0.25038645,719.97656,1631
166.9993,2.973943,797.9965,1632
166.99963,3.3873434,595.40155,1633
166.99991,4.877289,539.62115,1634
166.99994,6.2305937,705.9378,1635
166.99991,8.646017,580.0185,1636
166.49098,10.102459,535.6338,1637
166.99985,9.599859,602.9071,1638
166.99992,10.070252,725.3819,1639
166.99979,11.2209,620.9701,1640
166.99994,15.188284,560.0731,1641
166.9972,14.999747,763.9871,1642
166.99973,16.520832,583.8525,1643
166.99776,15.999785,743.99005,1644
166.99962,17.033636,797.8128,1645
166.99973,21.647501,539.10724,1646
166.9479,22.285322,546.2888,1647
166.99954,23.101173,577.2102,1648
166.99977,24.55617,552.24817,1649
166.99957,24.541597,594.4617,1650
165.75073,25.400068,533.22125,1651
166.9999,26.427137,621.5607,1652
166.99883,27.74514,689.9952,1653
166.99994,27.744957,544.4297,1654
166.99992,32.36406,580.64136,1655
166.99994,31.97918,728.87946,1656
166.70743,33.63469,518.9302,1657
164.81174,34.542454,607.07227,1658
166.99948,35.459103,598.50916,1659
166.99997,37.054676,738.91907,1660
166.99986,35.671135,723.7433,1661
166.99988,41.037888,711.17706,1662
166.9997,43.254776,797.99854,1663
166.99994,42.101357,716.91486,1664
167.00002,44.831577,707.1382,1665
166.99976,44.258358,733.42535,1666
166.99995,44.06125,747.33984,1667
166.99898,46.5613,537.99664,1668
166.99986,46.52373,581.75824,1669
166.99985,47.434322,555.4386,1670
166.99983,48.316334,568.77264,1671
166.99986,50.813408,737.867,1672
166.99992,52.144466,745.5228,1673
166.9997,53.176308,767.2204,1674
166.99954,53.874607,547.48254,1675
166.99933,53.60702,778.50476,1676
166.18593,56.093315,668.36566,1677
166.99988,56.672276,760.528,1678
166.9997,57.434505,797.78125,1679
166.99994,57.68357,576.06744,1680
166.99911,58.999687,558.5008,1681
166.99956,62.18806,772.3901,1682
166.99982,63.370903,574.68695,1683
166.14088,67.255196,532.56903,1684
166.99986,73.33969,540.5067,1685
166.99959,74.489174,797.67114,1686
166.60992,75.847046,625.08575,1687
166.9995,76.75421,568.5847,1688
166.99994,87.32046,796.746,1689
166.99988,90.89866,618.5221,1690
166.9999,96.60006,796.8911,1691
165.71683,100.10683,586.08356,1692
166.99951,101.90386,602.4694,1693
164.96272,102.93623,538.3672,1694
166.88773,110.15081,797.404,1695
164.61345,110.46628,557.3975,1696
166.99988,114.21767,578.43665,1697
166.99997,118.67745,593.35736,1698
165.60733,125.50859,535.3358,1699
166.99992,128.24055,553.69244,1700
166.997,131.99762,674.9878,1701
166.91916,131.70001,797.7995,1702
166.20372,135.61824,577.5378,1703
165.14847,137.7209,524.841,1704
166.99986,140.20528,605.2046,1705
166.99977,140.74872,701.4943,1706
166.99979,141.08577,797.7228,1707
166.99884,142.99901,724.48987,1708
166.99995,145.264,597.51953,1709
164.6626,148.62471,577.908,1710
166.91356,150.81638,797.47906,1711
166.99811,151.99828,690.9921,1712
166.99982,155.97571,675.7535,1713
166.9998,156.4423,633.44965,1714
164.97284,161.14188,523.92377,1715
166.99718,161.99727,546.9908,1716
166.99992,161.60768,797.0456,1717
166.99957,164.55319,761.3066,1718
166.99881,166.99881,649.3995,1719
166.99977,168.51347,734.4639,1720
166.99956,168.99957,738.9465,1721
166.8044,170.0943,797.2878,1722
166.99947,174.21547,776.19806,1723
166.99954,174.97012,642.9992,1724
166.99928,175.66983,548.6895,1725
166.83632,177.88745,797.2423,1726
166.99971,177.27138,672.0998,1727
165.76537,177.19478,590.44104,1728
166.99973,178.54666,754.69086,1729
166.99968,178.79984,776.37524,1730
166.99979,179.96875,702.4925,1731
166.99992,182.47539,698.20166,1732
166.99988,185.19965,526.5252,1733
166.99985,185.9031,717.45276,1734
166.99959,187.49338,692.4742,1735
166.99959,187.74107,708.4826,1736
166.99915,188.99904,725.50226,1737
166.99794,188.99767,748.9908,1738
166.8347,189.08353,797.24335,1739
166.99947,195.474,665.60706,1740
166.99977,196.21336,701.9484,1741
166.99979,197.01804,757.2552,1742
166.99994,198.51187,796.92694,1743
166.55412,200.5174,584.2329,1744
166.9999,200.46365,675.6475,1745
166.99937,201.60202,749.24585,1746
165.91147,209.4025,793.6034,1747
166.9998,209.31575,679.1016,1748
166.99979,208.53629,736.7467,1749
166.99991,210.6227,748.79956,1750
166.6251,210.37573,781.5811,1751
166.99722,210.99649,662.98895,1752
166.99991,210.47302,704.3046,1753
166.9998,211.55148,695.0242,1754
166.84572,213.22781,589.9121,1755
166.99898,213.99869,732.5475,1756
166.9997,218.8724,633.4887,1757
166.9999,218.11732,766.4158,1758
166.49437,218.75716,505.81808,1759
166.99985,219.43553,699.20416,1760
165.49452,217.76874,793.5603,1761
166.99992,220.7319,577.75275,1762
166.4179,220.22546,780.80096,1763
166.99928,220.24496,707.3927,1764
166.99939,223.11751,536.8462,1765
166.99738,225.99646,688.98914,1766
166.99982,226.36412,762.60944,1767
166.93759,229.18474,784.18353,1768
166.68163,231.06808,526.4901,1769
166.99986,230.63393,598.24347,1770
166.9999,231.08365,730.36584,1771
166.99995,233.63696,770.8668,1772
166.92334,233.4244,678.8184,1773
161.18681,233.81718,635.7886,1774
166.99992,235.59576,731.69696,1775
166.99971,236.41388,576.27386,1776
165.96794,237.75221,586.22705,1777
166.99991,238.2088,777.5376,1778
166.9997,237.73003,797.9986,1779
166.99974,238.86713,589.57367,1780
166.99983,242.0704,679.43726,1781
166.99786,241.99693,697.99115,1782
166.99991,241.16486,780.3789,1783
166.99973,243.48843,548.8701,1784
166.4494,244.51488,580.262,1785
166.99983,245.31131,668.9135,1786
166.77432,247.12263,768.4221,1787
166.99985,248.07945,564.3413,1788
166.99965,247.5076,704.10724,1789
166.9999,249.01466,717.916,1790
166.9998,251.75212,543.4334,1791
166.76501,256.82077,538.07654,1792
166.99843,257.9852,797.9925,1793
165.79515,261.7928,527.25507,1794
166.99988,261.8022,567.6769,1795
166.99957,262.40323,588.22107,1796
164.69356,263.07556,708.32605,1797
166.99994,265.54987,573.8326,1798
166.3774,267.26968,526.415,1799
166.99982,267.6878,561.9861,1800
166.9999,275.0229,550.0182,1801
165.57751,278.1801,522.8912,1802
166.99995,281.63162,546.2981,1803
166.46115,288.9125,559.21545,1804
166.66121,291.9594,527.80865,1805
166.99998,291.72174,567.8332,1806
166.99985,308.9362,526.44507,1807
166.83954,324.0578,532.0768,1808
166.99991,342.81567,560.80634,1809
166.31726,354.73984,651.6787,1810
166.99884,365.51456,550.99615,1811
166.99982,368.6163,563.6308,1812
166.99963,372.91827,601.50574,1813
165.08597,374.24588,536.0529,1814
164.32442,378.78223,587.7485,1815
166.587,380.06183,623.069,1816
166.31857,393.1441,560.7239,1817
165.75064,392.66696,566.86017,1818
164.55136,395.166,590.652,1819
166.99985,403.3921,528.85455,1820
166.99982,452.526,547.08484,1821
166.99992,487.5676,540.5533,1822
166.99995,491.4929,534.7328,1823
166.99962,498.0448,524.9988,1824
166.99994,497.27695,537.7198,1825
166.54857,508.50363,563.0101,1826
166.99966,512.9141,578.8041,1827
166.76474,518.0012,555.43097,1828
166.99979,523.9026,528.3575,1829
166.99896,528.5739,555.9965,1830
166.99962,537.202,555.5238,1831
166.99977,540.90137,523.5479,1832
166.99918,541.9974,548.9973,1833
165.17473,547.4822,556.4696,1834
164.32893,552.87683,517.0635,1835
166.99939,554.50867,537.998,1836
166.92992,558.4441,556.74097,1837
165.91092,564.80054,522.56494,1838
166.99942,570.998,531.6241,1839
166.99997,572.9147,566.2028,1840
166.99992,574.6156,560.3668,1841
166.99995,580.68,545.4279,1842
166.86574,580.95465,573.2175,1843
163.58788,581.63153,513.6494,1844
166.91347,581.1229,535.5381,1845
165.45831,582.9454,522.071,1846
166.57153,587.36633,566.52655,1847
166.99998,589.4602,532.3483,1848
164.06511,593.7737,513.22723,1849
166.30719,592.95605,538.169,1850
166.8794,595.1929,574.7371,1851
166.99995,600.8503,545.40643,1852
165.78784,604.11127,517.72577,1853
166.99997,605.42175,568.6258,1854
166.9268,606.5344,537.2696,1855
166.0778,608.92566,521.51086,1856
166.88725,609.50104,581.29407,1857
166.99995,613.11475,591.6728,1858
164.94469,615.42676,574.44147,1859
166.99995,616.78595,546.0829,1860
166.54718,617.59503,517.94995,1861
166.99928,619.6102,609.1906,1862
166.47572,623.9206,520.87384,1863
166.50146,622.09875,583.23956,1864
166.99998,622.81964,589.5745,1865
165.60446,633.5327,516.9498,1866
166.99991,632.48157,527.95337,1867
165.95377,633.9109,577.4249,1868
166.82712,634.2478,538.0537,1869
166.99991,634.8974,546.96497,1870
166.44865,639.87244,525.0536,1871
166.7242,643.01904,591.64575,1872
166.99995,646.8345,538.08514,1873
166.99924,649.04144,797.9964,1874
166.11363,649.63763,576.5012,1875
166.96896,651.04407,588.58527,1876
166.6544,654.63696,546.7314,1877
166.70023,659.4051,586.853,1878
167.0,661.1063,577.8572,1879
166.16139,664.4944,519.5147,1880
166.98148,664.3393,529.624,1881
166.99995,668.7621,547.16095,1882
166.99994,666.328,573.6788,1883
166.99991,668.50085,565.479,1884
166.9999,672.12085,539.1968,1885
166.9999,673.9376,518.8017,1886
166.99928,674.58826,525.58887,1887
166.99986,676.84216,583.5158,1888
166.99654,675.9859,797.9834,1889
166.99991,677.553,568.5784,1890
166.46683,679.26807,577.2262,1891
166.99983,682.14685,537.21277,1892
163.84354,684.3237,547.14307,1893
165.95811,686.7869,572.2969,1894
166.83008,686.96594,518.08417,1895
166.99994,690.4349,529.8671,1896
166.06827,694.82904,518.2054,1897
166.9995,695.272,565.29626,1898
166.99892,699.3692,588.8537,1899
166.17268,700.55035,572.30707,1900
166.79828,702.99945,535.9623,1901
166.99968,702.9987,551.0069,1902
165.9556,702.99915,627.8196,1903
166.9991,702.99615,651.6104,1904
166.99791,702.9912,689.471,1905
