ID (Dino),Missing Time Points,ID (CME),x (Dino),y (Dino),z (Dino),x (CME),y (CME),z (CME),t,t_start (Dino),FI (Dino),FI (CME),Track Length (Dino),Track Length (CME),Distance,Multi ID (CME),Multi Distance (CME)
5354.0,34,2200.0,522.4202,617.01776,157.69638,527.85,600.33,158.387,34.0,32.0,358.8,64.102,8.0,18.0,17.562488942117433,,
5354.0,38,2200.0,524.9974,615.99695,158.9992,523.18,596.57,159.0203,38.0,32.0,418.5,80.513,8.0,18.0,19.51178552240919,,
5354.0,42,2200.0,519.42645,597.2575,154.24138,521.94,597.1,158.954,42.0,32.0,374.5,86.718,8.0,18.0,5.343362903350305,,
5354.0,44,3794.0,517.91425,594.22345,152.35832,519.95,592.73,156.828,44.0,32.0,381.2,97.612,8.0,11.0,5.133489092946428,,
5354.0,53,503.0,562.5274,604.66113,125.68455,560.58,604.03,150.833,53.0,32.0,250.0,524.06,8.0,44.0,25.23163152155245,,
5354.0,56,503.0,556.2666,616.2952,124.44312,561.14,609.79,153.853,56.0,32.0,244.9,411.45,8.0,44.0,30.512435107909717,,
5355.0,32,4956.0,546.5065,587.03455,156.60602,540.77,581.24,157.487,32.0,32.0,398.0,114.35,8.0,8.0,8.20124183967887,,
5355.0,34,6821.0,534.2165,563.60974,161.58551,531.81,566.5,159.087,34.0,32.0,349.8,72.2,8.0,5.0,4.515240562550391,,
5355.0,35,6821.0,537.45074,545.93835,162.33699,530.68,565.95,159.2585,35.0,32.0,353.8,39.76,8.0,5.0,21.34914884837805,,
5355.0,36,7717.0,542.1625,523.9759,166.99985,563.61,538.83,149.961,36.0,32.0,291.2,91.648,8.0,4.0,31.1602623927094,,
5355.0,43,10030.0,532.15533,555.3047,166.659,541.99,546.93,155.616,43.0,32.0,334.5,203.36,8.0,2.0,16.99423970346719,,
5355.0,46,2225.0,521.59283,544.63275,166.33183,528.13,559.36,157.881,46.0,32.0,352.2,65.851,8.0,18.0,18.194587433088447,,
5355.0,47,2225.0,522.0442,544.65784,166.0524,529.68,561.92,157.645,47.0,32.0,364.5,54.357,8.0,18.0,20.663300420445864,,
5355.0,99,8336.0,518.5025,517.3924,163.34944,536.02,513.16,160.1085,99.0,32.0,264.5,234.52,8.0,4.0,18.310644666248024,,
5356.0,32,1121.0,536.3892,633.2363,166.77342,548.95,637.98,153.893,32.0,32.0,357.0,163.78,38.0,29.0,18.60595618898426,,
5356.0,33,1121.0,535.7432,629.01337,166.5811,549.78,639.21,154.189,33.0,32.0,355.8,187.84,38.0,29.0,21.320580667676477,,
5356.0,34,1121.0,536.92523,631.62036,166.89,549.75,640.25,153.816,34.0,32.0,341.0,187.12,38.0,29.0,20.245367077000555,,
5356.0,35,1121.0,534.75635,638.5577,166.45544,550.39,641.15,154.326,35.0,32.0,341.0,177.54,38.0,29.0,19.956310939802982,,
5356.0,41,527.0,512.96576,643.36414,149.96568,507.34,648.6,134.778,41.0,32.0,348.8,357.63,38.0,43.0,17.021428532869997,,
5356.0,47,7803.0,453.97595,622.26575,107.99977,460.26,622.52,115.85,47.0,32.0,279.2,62.266,38.0,4.0,10.05882888401526,,
5356.0,48,8923.0,454.22247,622.3308,108.97643,448.61,628.28,115.386,48.0,32.0,259.0,58.834,38.0,3.0,10.391120619346111,,
5356.0,49,8923.0,452.7513,623.1418,108.63166,450.09,628.08,116.639,49.0,32.0,254.8,55.138,38.0,3.0,9.77680064262338,,
5356.0,52,559.0,461.01028,620.8303,114.45158,462.74,622.1,119.284,52.0,32.0,272.5,109.37,38.0,42.0,5.287376705399375,,
5356.0,77,559.0,475.7919,638.0682,118.61861,476.23,639.09,122.02,77.0,32.0,285.2,167.54,38.0,42.0,3.5784718501198287,,
5356.0,96,2887.0,486.5235,662.9991,132.50114,491.89,654.18,129.129,96.0,32.0,318.5,153.93,38.0,15.0,10.860348762337264,,
5357.0,32,1121.0,545.8114,629.2778,161.5972,548.95,637.98,153.893,32.0,32.0,363.5,163.78,13.0,29.0,12.03884514561097,,
5357.0,34,1423.0,544.44794,619.3028,156.88425,550.93,621.43,153.434,34.0,32.0,350.5,148.29,13.0,25.0,7.645018426799166,,
5357.0,35,6122.0,537.5886,622.1775,157.00992,538.82,616.89,148.107,35.0,32.0,361.8,134.73,13.0,6.0,10.427654901098336,,
5357.0,36,2541.0,528.70624,628.0685,154.12991,529.69,638.22,144.574,36.0,32.0,363.2,282.45,13.0,16.0,13.976271030417983,,
5357.0,37,2541.0,523.2947,632.5196,153.14076,530.62,639.28,144.226,37.0,32.0,339.5,281.31,13.0,16.0,13.372956819925788,,
5357.0,58,7910.0,472.84317,595.903,120.3755,464.94,589.55,119.838,58.0,32.0,265.2,78.505,13.0,4.0,10.154290290261583,,
5357.0,59,5670.0,475.90683,597.267,120.94849,477.91,598.35,124.938,59.0,32.0,271.5,112.32,13.0,7.0,4.593666192596056,,
5357.0,60,5670.0,477.30362,598.98883,121.28769,479.03,600.24,124.853,60.0,32.0,293.2,127.74,13.0,7.0,4.154184597414986,,
5357.0,61,5670.0,478.8852,600.4768,120.85045,480.18,601.56,124.371,61.0,32.0,298.8,145.44,13.0,7.0,3.904369549940163,,
5357.0,66,5682.0,484.04294,610.11176,124.04832,487.17,621.82,127.564,66.0,32.0,274.2,143.46,13.0,7.0,12.618296002376912,,
5357.0,69,3549.0,486.4167,613.23895,124.7205,493.61,632.01,126.446,69.0,32.0,278.8,257.52,13.0,12.0,20.17605593872346,,
5358.0,32,1121.0,547.4923,636.50195,166.9999,548.95,637.98,153.893,32.0,32.0,364.2,163.78,3.0,29.0,13.270280656508367,,
5358.0,34,1121.0,552.5244,637.5278,163.07468,549.75,640.25,153.816,34.0,32.0,352.5,187.12,3.0,29.0,10.041455250231426,,
5358.0,36,1423.0,550.2082,627.395,161.59944,553.88,623.89,153.932,36.0,32.0,344.5,205.77,3.0,25.0,9.19547586553299,,
5359.0,32,6812.0,574.56726,600.50946,161.79254,555.96,607.44,151.817,32.0,32.0,378.8,162.74,9.0,5.0,22.221024001850157,,
5359.0,33,6812.0,582.96954,597.00903,166.9999,556.24,609.21,152.236,33.0,32.0,311.8,226.7,9.0,5.0,32.88319815289417,,
5359.0,43,7775.0,535.05475,616.7589,166.63219,529.37,621.32,154.314,43.0,32.0,350.0,11.611,9.0,4.0,14.31285508375602,,
5359.0,52,2790.0,541.3176,633.0096,158.69458,540.61,640.38,146.567,52.0,32.0,330.0,240.21,9.0,15.0,14.209211469198426,,
5359.0,53,7866.0,541.23987,633.56213,157.98209,550.01,626.39,149.235,53.0,32.0,326.2,251.36,9.0,4.0,14.313148235866915,,
5359.0,58,1078.0,557.0283,646.7633,166.39365,553.31,646.01,157.868,58.0,32.0,300.2,142.3,9.0,30.0,9.331662429733523,,
5359.0,59,1078.0,552.30414,645.7084,166.78181,554.15,647.88,157.752,59.0,32.0,288.2,128.26,9.0,30.0,9.468923610194564,,
5359.0,66,325.0,540.953,621.38495,146.03096,531.38,630.06,142.857,66.0,32.0,320.2,147.65,9.0,53.0,13.303114055893024,,
5360.0,32,1814.0,543.2172,537.6678,157.49837,537.08,542.38,135.487,32.0,32.0,326.2,90.537,7.0,21.0,23.331747940454427,,
5360.0,33,1814.0,547.03406,540.8901,153.29314,537.48,542.65,136.201,33.0,32.0,326.2,111.77,7.0,21.0,19.660075286559785,,
5360.0,35,7717.0,551.9309,541.4237,155.00412,563.36,535.57,151.369,35.0,32.0,316.5,82.142,7.0,4.0,13.34556959872457,,
5360.0,36,7717.0,556.12787,535.40393,157.75522,563.61,538.83,149.961,36.0,32.0,275.8,91.648,7.0,4.0,11.33446471564495,,
5360.0,37,7717.0,554.95386,525.1541,164.97894,561.52,535.55,149.778,37.0,32.0,328.0,-12.594,7.0,4.0,19.551406808544492,,
5360.0,38,7717.0,558.0439,514.4885,166.56516,559.43,532.27,149.594,38.0,32.0,269.5,73.191,7.0,4.0,24.61957122302493,,
5360.0,55,5059.0,610.09485,595.7424,166.28867,576.55,606.17,152.473,55.0,32.0,294.5,5.0707,7.0,8.0,37.74737793319423,,
5361.0,32,3196.0,509.9564,542.6313,160.19972,502.75,547.78,148.106,32.0,32.0,279.5,88.76,13.0,13.0,14.98997585349622,,
5361.0,46,4527.0,520.9963,524.2822,143.93033,537.61,535.68,151.506,46.0,32.0,275.5,241.45,13.0,9.0,21.524768256102064,,
5361.0,49,4527.0,525.0126,531.7648,141.6616,538.53,533.86,151.812,49.0,32.0,260.5,14.725,13.0,9.0,17.033513611700876,,
5361.0,50,4527.0,528.6983,529.64325,144.27159,538.63,530.85,151.379,50.0,32.0,287.8,74.561,13.0,9.0,12.272334226242354,,
5361.0,54,10199.0,550.8321,533.3033,144.76912,540.14,539.93,147.972,54.0,32.0,237.1,215.5,13.0,2.0,12.980469775566624,,
5361.0,55,10199.0,546.3839,536.74963,144.44182,539.56,542.99,148.965,55.0,32.0,271.8,245.0,13.0,2.0,10.294026727151094,,
5361.0,63,845.0,535.13214,556.5867,145.69373,536.96,558.26,148.833,63.0,32.0,398.0,323.97,13.0,34.0,3.999502619389085,,
5361.0,67,845.0,535.09924,562.6051,146.35141,539.0,564.1,150.314,67.0,32.0,409.8,365.24,13.0,34.0,5.757844570297124,,
5361.0,68,845.0,535.30334,563.99207,146.48303,539.46,565.29,150.96699999999998,68.0,32.0,402.2,402.91,13.0,34.0,6.250474510099174,,
5361.0,72,845.0,530.3805,571.76874,142.57535,543.21,569.06,151.777,72.0,32.0,289.5,421.48,13.0,34.0,16.01885468315702,,
5362.0,48,4541.0,532.87866,24.47325,119.45321,533.71,25.812,122.999,48.0,33.0,244.4,53.84,24.0,9.0,3.880206757661258,,
5362.0,57,3819.0,542.99524,20.999817,115.998985,542.21,23.725,122.333,57.0,33.0,229.5,45.996,24.0,11.0,6.939954629629348,,
5362.0,61,1639.0,546.59937,13.933471,117.85702,563.59,21.437,128.536,61.0,33.0,222.8,65.731,24.0,23.0,21.42487034012438,,
5362.0,63,1639.0,546.4138,13.502052,118.81253,562.1,21.284,129.233,63.0,33.0,233.0,63.779,24.0,23.0,20.376500684258907,,
5362.0,70,1378.0,544.49536,18.374508,135.0836,549.54,15.027,126.735,70.0,33.0,225.9,19.988,24.0,26.0,10.312774820564222,,
5362.0,89,8213.0,551.90424,71.968185,163.41374,540.82,78.536,153.411,89.0,33.0,227.1,41.563,24.0,4.0,16.311081440524497,,
5362.0,92,5834.0,551.99866,73.99982,161.06937,560.74,64.816,156.311,92.0,33.0,254.2,42.901,24.0,7.0,13.542365371119644,,
5362.0,93,5262.0,552.0918,73.60724,159.43687,543.62,78.372,153.762,93.0,33.0,224.6,52.509,24.0,8.0,11.255153602439217,,
5362.0,94,5262.0,551.7183,73.512794,159.48096,542.35,78.116,152.823,94.0,33.0,231.9,44.453,24.0,8.0,12.380750451003994,,
5363.0,38,4971.0,512.0367,12.732831,154.52625,515.88,13.378,154.087,38.0,33.0,235.8,58.417,6.0,8.0,3.921751967050059,,
5363.0,48,10095.0,523.42303,0.0,145.50871,513.2,14.281,153.08,48.0,33.0,213.8,100.34,6.0,2.0,19.125421188695427,,
5363.0,59,7895.0,497.36832,0.0,105.72659,483.23,35.328,121.919,59.0,33.0,224.0,46.261,6.0,4.0,41.354006069914185,,
5364.0,33,221.0,602.2345,207.77463,135.20401,604.86,204.36,140.32,33.0,33.0,351.2,169.95,13.0,61.0,6.687772571417159,,
5364.0,34,221.0,602.2357,207.86414,135.69968,606.0,205.96,141.429,34.0,33.0,332.5,115.81,13.0,61.0,7.114830376895877,,
5364.0,35,221.0,602.0567,207.02861,135.50787,605.93,206.28,141.056,35.0,33.0,331.2,122.97,13.0,61.0,6.807688030381528,,
5364.0,38,7716.0,600.6992,206.97192,139.18034,604.74,205.38,141.29,38.0,33.0,326.5,110.15,13.0,4.0,4.828347464920056,,
5364.0,41,221.0,601.53406,207.6553,137.50966,605.1,206.73,139.076,41.0,33.0,339.8,112.93,13.0,61.0,4.003189874237858,,
5364.0,42,221.0,600.7797,209.36539,137.87907,605.3,206.06,138.611,42.0,33.0,307.2,112.09,13.0,61.0,5.647515973151298,,
5364.0,46,221.0,607.0,202.55092,132.47238,606.0,203.05,138.361,46.0,33.0,361.5,140.88,13.0,61.0,5.99374059755676,,
5364.0,48,2565.0,605.85754,203.13312,122.49864,604.54,198.38,122.014,48.0,33.0,357.0,75.932,13.0,16.0,4.9561010195112,,
5364.0,66,101.0,597.09485,190.23157,112.50484,599.91,192.78,122.025,66.0,33.0,315.5,146.56,13.0,78.0,10.249537131646491,,
5365.0,33,1712.0,598.5681,194.69133,156.60158,593.5,187.23,147.75,33.0,33.0,379.0,239.33,3.0,22.0,12.637545310514216,,
5365.0,48,1712.0,591.75995,186.33804,146.03378,590.02,182.26,148.911,48.0,33.0,352.8,244.14,3.0,22.0,5.285473599640827,,
5365.0,85,2463.0,608.3356,202.22939,106.97818,616.42,200.18,107.508,85.0,33.0,304.8,79.162,3.0,17.0,8.356927184348283,,
5366.0,34,599.0,575.01434,125.00791,137.86002,576.8,127.91,140.13,34.0,33.0,484.8,230.45,16.0,40.0,4.094327442218081,,
5366.0,35,599.0,575.8637,123.965126,137.62819,576.66,128.11,140.154,35.0,33.0,476.0,220.01,16.0,40.0,4.9187183617255545,,
5366.0,36,599.0,575.45825,123.63665,138.97113,575.14,127.71,139.839,36.0,33.0,472.8,271.83,16.0,40.0,4.176920111984423,,
5366.0,37,599.0,575.8942,123.94479,138.36653,575.27,128.07,140.29,37.0,33.0,468.2,273.45,16.0,40.0,4.594205048210174,,
5366.0,38,599.0,575.0874,123.78224,138.62794,575.46,127.65,140.773,38.0,33.0,473.8,263.59,16.0,40.0,4.43843222108889,,
5366.0,39,599.0,574.66095,122.73407,139.58264,573.95,127.67,140.805,39.0,33.0,428.2,222.21,16.0,40.0,5.134493045764098,,
5366.0,40,599.0,574.97675,123.49148,140.58063,574.95,128.13,140.247,40.0,33.0,451.8,251.38,16.0,40.0,4.650579784263463,,
5366.0,41,599.0,575.2815,123.25469,139.99341,575.25,128.62,140.358,41.0,33.0,423.2,245.13,16.0,40.0,5.377775517274785,,
5366.0,43,217.0,570.484,117.271194,135.26389,569.81,124.01,140.314,43.0,33.0,346.2,146.29,16.0,62.0,8.44804079758947,,
5366.0,44,217.0,571.3887,116.050835,134.34224,569.31,122.6,140.694,44.0,33.0,336.8,171.96,16.0,62.0,9.357211709949963,,
5366.0,57,1357.0,553.3093,124.99967,142.34506,546.69,112.44,150.921,57.0,33.0,232.8,45.154,16.0,26.0,16.58635553346483,,
5366.0,71,217.0,579.13403,118.11668,152.74763,574.84,121.92,141.093,71.0,33.0,302.0,161.81,16.0,62.0,12.98977817748248,,
5366.0,72,8043.0,581.0966,118.71884,149.64128,574.73,123.46,152.116,72.0,33.0,282.8,75.106,16.0,4.0,8.31483209595956,,
5366.0,73,1525.0,584.3022,125.0582,145.97495,582.72,131.32,144.24,73.0,33.0,332.5,203.59,16.0,24.0,6.68756664135018,,
5366.0,75,217.0,585.041,125.39868,144.0642,574.61,123.1,141.216,75.0,33.0,333.8,118.61,16.0,62.0,11.054498359600078,,
5367.0,33,5523.0,577.481,116.34631,156.48383,576.59,122.45,150.407,33.0,33.0,360.2,117.05,44.0,7.0,8.658913064871362,,
5367.0,34,5523.0,575.835,116.9262,158.37491,578.06,124.73,150.485,34.0,33.0,339.5,20.957,44.0,7.0,11.31815352644147,,
5367.0,35,5523.0,575.2709,117.72927,158.67517,579.53,127.01,150.564,35.0,33.0,358.0,90.885,44.0,7.0,13.040819027645474,,
5367.0,36,785.0,575.3266,117.63456,159.25174,574.12,117.58,145.702,36.0,33.0,348.5,134.01,44.0,35.0,13.603467000040848,,
5367.0,37,785.0,576.5621,116.37574,159.28548,574.57,118.13,147.74,37.0,33.0,349.2,108.8,44.0,35.0,11.846687257963708,,
5367.0,38,9979.0,576.1507,115.879105,159.31703,572.6,124.07,154.507,38.0,33.0,335.2,145.15,44.0,2.0,10.140740603719475,,
5367.0,39,9979.0,578.3532,115.910034,156.90578,569.78,121.99,152.574,39.0,33.0,322.0,112.44,44.0,2.0,11.367940128693348,,
5367.0,45,10064.0,565.585,112.20608,149.0953,566.83,115.93,148.179,45.0,33.0,287.5,99.785,44.0,2.0,4.032023171610014,,
5367.0,51,10151.0,566.8211,110.51333,148.5536,570.6,113.91,151.089,51.0,33.0,275.2,68.065,44.0,2.0,5.6785302199513055,,
5367.0,52,10151.0,567.9731,110.58357,147.91989,571.03,113.88,150.502,52.0,33.0,276.0,84.912,44.0,2.0,5.184436363482492,,
5367.0,53,217.0,570.4753,109.99977,149.50447,571.45,120.67,142.174,53.0,33.0,235.9,228.39,44.0,62.0,12.98228172409612,,
5367.0,56,1357.0,556.5679,96.9998,164.53539,546.14,112.14,152.022,56.0,33.0,227.2,57.734,44.0,26.0,22.23851802036505,,
5367.0,57,1357.0,556.9464,97.166756,164.84146,546.69,112.44,150.921,57.0,33.0,225.0,45.154,44.0,26.0,23.07043410634347,,
5367.0,58,1357.0,558.40784,98.25813,165.217,546.63,112.16,152.252,58.0,33.0,245.9,38.795,44.0,26.0,22.362261280167967,,
5367.0,59,1357.0,560.0894,100.81107,165.60284,547.63,111.57,153.142,59.0,33.0,252.9,14.292,44.0,26.0,20.64615597660975,,
5367.0,67,1357.0,561.15375,102.07964,165.02104,548.09,110.4,152.063,67.0,33.0,269.0,77.168,44.0,26.0,20.19407723154733,,
5367.0,68,1357.0,562.16174,101.35442,162.78639,548.43,110.56,152.477,68.0,33.0,271.5,73.57,44.0,26.0,19.482990241133464,,
5367.0,69,1357.0,562.26886,102.97306,163.21266,547.41,110.79,151.063,69.0,33.0,270.8,65.552,44.0,26.0,20.724490574651085,,
5367.0,70,9105.0,561.95374,104.373535,163.00052,562.09,110.12,157.365,70.0,33.0,260.0,50.872,44.0,3.0,8.049814436011854,,
5367.0,71,9105.0,561.77075,104.84121,162.75508,562.74,110.68,156.76,71.0,33.0,245.2,51.146,44.0,3.0,8.424482086929737,,
5367.0,72,9105.0,562.7279,105.74623,162.48082,563.59,111.96,155.356,72.0,33.0,250.6,48.51,44.0,3.0,9.493008693522832,,
5367.0,73,1357.0,563.18933,105.869064,162.01897,548.28,112.27,150.022,73.0,33.0,252.8,73.18,44.0,26.0,20.17888480332593,,
5367.0,74,1357.0,563.30237,106.54384,162.42511,547.5,113.65,149.716,74.0,33.0,252.2,79.0,44.0,26.0,21.487993963015708,,
5367.0,75,1357.0,563.2985,106.6663,161.26495,548.12,114.31,150.186,75.0,33.0,245.8,39.664,44.0,26.0,20.28684660173925,,
5367.0,76,217.0,564.49445,107.23585,161.68365,574.82,123.97,140.876,76.0,33.0,255.2,124.15,44.0,62.0,28.628780231569426,,
5367.0,77,217.0,564.806,108.246666,161.31755,575.05,125.18,141.833,77.0,33.0,241.2,135.24,44.0,62.0,27.772738882905568,,
5367.0,78,217.0,565.2981,108.8687,161.51501,575.53,126.05,140.724,78.0,33.0,240.1,149.77,44.0,62.0,28.847095939107973,,
5367.0,79,217.0,566.2746,109.14621,161.84671,575.26,127.97,140.832,79.0,33.0,248.8,168.39,44.0,62.0,29.60896012203402,,
5367.0,80,8112.0,566.67505,110.064445,160.72871,592.14,102.36,153.293,80.0,33.0,249.1,80.933,44.0,4.0,27.62448070941102,,
5367.0,81,9221.0,567.6019,111.33185,160.29321,565.09,122.78,143.103,81.0,33.0,254.5,67.877,44.0,3.0,20.80560260786981,,
5367.0,82,9221.0,567.6028,112.0803,159.49644,565.8,122.51,141.678,82.0,33.0,271.0,64.566,44.0,3.0,20.724997803705573,,
5367.0,83,10569.0,568.0328,112.13833,159.88828,580.52,116.32,146.483,83.0,33.0,268.8,62.341,44.0,2.0,18.791435807497542,,
5367.0,84,2873.0,569.0644,114.2337,161.01248,565.46,123.48,145.026,84.0,33.0,266.2,66.257,44.0,15.0,18.81630425562894,,
5367.0,85,10592.0,569.9558,115.48474,161.54982,580.61,116.95,152.746,85.0,33.0,273.8,57.07,44.0,2.0,13.89842477045515,,
5367.0,86,10592.0,570.8633,117.11469,163.7714,581.63,114.89,150.544,86.0,33.0,274.8,63.927,44.0,2.0,17.19986003565436,,
5367.0,87,2873.0,570.9686,116.70131,163.15727,566.29,123.53,143.625,87.0,33.0,284.8,69.392,44.0,15.0,21.2139076180934,,
5367.0,88,2667.0,572.1499,116.46226,163.48305,588.57,107.37,155.832,88.0,33.0,285.2,74.032,44.0,16.0,20.26887865719516,,
5367.0,91,2873.0,573.1183,116.02673,161.6435,564.28,123.34,144.941,91.0,33.0,290.8,92.399,44.0,15.0,20.26260030778132,,
5367.0,92,2873.0,574.0963,117.28956,161.42316,563.9,124.04,146.265,92.0,33.0,288.0,94.611,44.0,15.0,19.475697380818016,,
5367.0,93,2873.0,574.1119,116.87861,160.55417,564.16,123.99,146.0,93.0,33.0,298.5,70.116,44.0,15.0,19.01147142466886,,
5367.0,94,2873.0,574.337,117.50942,161.39987,563.1,124.73,146.207,94.0,33.0,268.2,84.612,44.0,15.0,20.229440016305425,,
5367.0,95,2873.0,575.7613,118.58831,162.92291,564.08,125.44,146.813,95.0,33.0,270.8,85.166,44.0,15.0,21.045845807526945,,
5367.0,96,2873.0,574.87415,118.80759,162.46805,564.42,125.13,147.138,96.0,33.0,282.2,109.81,44.0,15.0,19.60287105076959,,
5368.0,33,1933.0,576.1657,133.92412,116.46533,572.59,131.79,118.958,33.0,33.0,352.0,94.574,14.0,20.0,4.8531950706003855,,
5368.0,34,1933.0,573.96313,133.19571,115.4311,573.26,132.88,120.176,34.0,33.0,377.5,129.31,14.0,20.0,4.8070927400040855,,
5368.0,35,1933.0,571.36523,132.0472,111.221375,571.97,132.84,121.113,35.0,33.0,354.0,116.59,14.0,20.0,9.941756571830007,,
5368.0,36,4976.0,569.2565,131.48145,109.77675,558.54,135.2,116.197,36.0,33.0,336.2,95.19,14.0,8.0,13.03420869922681,,
5368.0,37,4976.0,566.8069,131.99988,108.327156,558.31,135.21,116.297,37.0,33.0,316.2,102.66,14.0,8.0,12.08389810486408,,
5368.0,38,4976.0,562.0849,134.90253,112.095924,559.31,135.53,116.575,38.0,33.0,337.2,93.543,14.0,8.0,5.306214321404296,,
5368.0,44,1933.0,558.5435,134.43356,112.3646,569.88,131.03,125.431,44.0,33.0,299.0,104.84,14.0,20.0,17.630407309066914,,
5368.0,46,4141.0,557.99615,131.99908,112.99922,569.16,135.4,126.335,46.0,33.0,313.8,129.65,14.0,10.0,17.721197247288373,,
5368.0,47,4141.0,559.1634,132.64519,112.74636,571.19,132.22,126.273,47.0,33.0,305.8,103.88,14.0,10.0,18.104968483421917,,
5368.0,48,10106.0,555.3342,131.99966,111.32828,563.98,137.21,119.742,48.0,33.0,282.8,110.29,14.0,2.0,13.141087656430877,,
5368.0,59,7928.0,563.24945,146.3593,108.42316,570.21,158.55,111.934,59.0,33.0,258.8,79.051,14.0,4.0,14.470259855928663,,
5368.0,71,1648.0,630.8532,159.27753,82.82148,634.22,149.04,97.464,71.0,33.0,209.4,45.277,14.0,23.0,18.18091732260231,,
5368.0,94,3645.0,643.0476,171.91393,89.28263,643.66,173.16,93.663,94.0,33.0,241.5,54.172,14.0,12.0,4.595145867303885,,
5368.0,98,3645.0,647.4139,171.99928,89.999626,647.57,173.46,93.335,98.0,33.0,241.8,50.912,14.0,12.0,3.644556193595587,,
5369.0,33,1933.0,568.99713,131.99934,114.99941,572.59,131.79,118.958,33.0,33.0,413.2,94.574,3.0,20.0,5.350044192396961,,
5369.0,62,6252.0,579.9962,144.99905,101.999344,587.73,142.56,114.133,62.0,33.0,304.0,71.962,3.0,6.0,14.594047939788194,,
5369.0,68,529.0,612.17004,152.4507,98.98971,607.42,153.31,108.056,68.0,33.0,245.1,49.323,3.0,43.0,10.271265299645414,,
5370.0,33,878.0,564.7687,145.29338,114.5235,572.67,147.98,122.635,33.0,33.0,370.2,202.32,7.0,33.0,11.6380797799465,,
5370.0,34,878.0,567.1444,143.43294,115.26374,572.43,146.8,122.593,34.0,33.0,386.8,184.59,7.0,33.0,9.643272916971677,,
5370.0,40,878.0,570.6669,144.12126,117.74026,571.67,148.06,125.56,40.0,33.0,372.2,186.52,7.0,33.0,8.812957282615168,,
5370.0,44,878.0,572.0367,143.6564,120.804085,571.87,148.45,125.885,44.0,33.0,400.0,218.46,7.0,33.0,6.987280378460913,,
5370.0,45,878.0,568.58734,144.40315,121.19005,572.61,148.51,125.506,45.0,33.0,397.2,213.01,7.0,33.0,7.188562777120308,,
5370.0,46,878.0,569.0478,145.80609,122.55203,572.9,148.52,125.961,46.0,33.0,403.0,193.3,7.0,33.0,5.815997660676919,,
5370.0,47,878.0,570.8079,150.51772,122.606476,572.51,148.39,125.451,47.0,33.0,404.5,237.64,7.0,33.0,3.9389914438820393,,
5371.0,33,2532.0,578.87445,119.154785,112.831314,580.96,125.78,118.593,33.0,33.0,350.5,123.33,5.0,16.0,9.024412344375726,,
5371.0,34,2532.0,583.33685,119.093636,109.44078,581.7,124.96,118.601,34.0,33.0,334.0,118.73,5.0,16.0,11.000142496867744,,
5371.0,35,6133.0,584.3198,117.55867,109.55749,594.57,125.18,114.378,35.0,33.0,316.0,95.999,5.0,6.0,13.652420579113482,,
5371.0,36,2532.0,582.19354,117.56943,109.97385,578.79,126.07,120.559,36.0,33.0,320.2,126.83,5.0,16.0,13.996041418165357,,
5371.0,37,2532.0,580.4957,115.99976,107.49391,583.54,126.65,120.728,37.0,33.0,276.8,120.55,5.0,16.0,17.25794056878456,,
5372.0,33,7652.0,592.5621,194.29922,121.33931,589.29,188.85,114.335,33.0,33.0,309.8,86.379,21.0,4.0,9.45838229268092,,
5372.0,34,5525.0,592.04834,194.60902,121.28477,595.57,193.86,119.738,34.0,33.0,299.5,90.238,21.0,7.0,3.918624446014178,,
5372.0,36,5525.0,591.97046,194.14598,119.85899,595.5,194.46,121.021,36.0,33.0,328.5,117.26,21.0,7.0,3.729145801936412,,
5372.0,37,5525.0,591.46484,195.22528,119.46898,597.98,195.08,121.597,37.0,33.0,325.0,116.35,21.0,7.0,6.855427428279035,,
5372.0,38,5525.0,592.10144,194.97939,121.07536,596.17,195.12,122.123,38.0,33.0,337.0,131.21,21.0,7.0,4.203629528788121,,
5372.0,41,5548.0,592.41754,196.46516,120.94342,599.33,196.37,123.125,41.0,33.0,330.2,144.12,21.0,7.0,7.249168916062042,,
5372.0,42,5548.0,592.8519,198.33139,120.06193,599.64,196.63,123.186,42.0,33.0,326.5,143.21,21.0,7.0,7.663735571312454,,
5372.0,43,5548.0,592.2407,197.93385,118.85032,599.46,195.91,122.104,43.0,33.0,326.5,132.38,21.0,7.0,8.173169205082038,,
5372.0,44,5548.0,595.28174,197.60432,121.4186,599.66,196.46,123.05,44.0,33.0,365.0,147.46,21.0,7.0,4.810415247148585,,
5372.0,45,5548.0,599.02277,197.46587,126.710106,600.41,197.14,122.327,45.0,33.0,368.2,137.72,21.0,7.0,4.6089279162334265,,
