ID (CME),Missing Time Points,ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Distance
2415.0,11,747.0,395.8,190.07,86.186,391.3996,185.0839,90.06802,11.0,5.0,1.0,13.671,490.41656,10.0,19.0,7.700311204776066
2415.0,12,2211.0,395.56,189.55,86.948,399.07022,197.2421,83.69936,12.0,5.0,3.0,15.921,189.64429,10.0,9.0,9.057798226279925
2415.0,13,5071.0,395.33,189.03,87.711,393.0313,187.49763,91.686226,13.0,5.0,13.0,90.432,267.93494,10.0,1.0,4.8409297927129735
2415.0,14,747.0,395.58,189.71,86.326,392.30655,187.1683,90.94104,14.0,5.0,1.0,97.111,261.05472,10.0,19.0,6.202766156651399
2417.0,6,2390.0,303.88,96.569,23.629999999999995,306.9972,97.9991,20.999807,6.0,6.0,4.0,96.947,254.32896,10.0,69.0,4.322040845162054
2417.0,7,267.0,302.55,96.611,23.59999999999999,298.9728,96.91057,26.129713,7.0,6.0,1.0,101.94,169.96176,10.0,17.0,4.39153161064213
2417.0,13,267.0,301.47,94.733,24.289999999999992,299.53018,98.61506,25.713758,13.0,6.0,1.0,134.19,143.60764,10.0,17.0,4.567316314704314
2418.0,10,3223.0,459.01,352.74,54.989999999999995,458.7956,350.54678,52.10178,10.0,7.0,7.0,93.222,163.9447,10.0,10.0,3.632904636348162
2418.0,11,3223.0,459.2,351.82,53.989999999999995,458.92203,349.78442,51.078873,11.0,7.0,7.0,106.01,186.19037,10.0,10.0,3.563076433004052
2419.0,8,3602.0,648.84,66.372,131.255,647.99506,64.999504,127.999016,8.0,8.0,8.0,57.026,194.71402,10.0,7.0,3.6330566582248744
2420.0,8,1818.0,422.14,145.32,93.135,401.54547,145.11014,88.82411,8.0,8.0,2.0,40.332,156.13727,10.0,7.0,21.04192195909391
2420.0,9,2675.0,422.81,145.66,93.651,404.69745,147.02449,77.264404,9.0,8.0,5.0,16.352,154.47133,10.0,16.0,24.463172912151357
2420.0,10,783.0,423.48,145.99,94.167,406.75943,126.51597,93.26673,10.0,8.0,1.0,41.955,132.866,10.0,34.0,25.683181104347273
2420.0,11,783.0,424.62,145.39,94.96,406.44843,126.46945,92.67795,11.0,8.0,1.0,46.849,251.1698,10.0,34.0,26.332506921482064
2420.0,12,783.0,424.76,146.14,95.375,406.91943,126.478386,92.96428,12.0,8.0,1.0,59.385,238.57191,10.0,34.0,26.65851784942846
2420.0,13,783.0,423.99,147.21,94.891,406.4733,126.59612,92.69496,13.0,8.0,1.0,57.405,193.10236,10.0,34.0,27.14018089891814
2420.0,14,5421.0,424.91,147.64,95.893,401.5215,146.14342,89.153725,14.0,8.0,14.0,61.706,116.09921,10.0,18.0,24.386051576096243
2420.0,15,5421.0,425.19,148.58,95.731,402.29056,145.5037,89.024445,15.0,8.0,14.0,57.04,172.68813,10.0,18.0,24.058799927918756
2420.0,16,5421.0,424.74,149.04,95.082,402.25983,145.94876,89.218796,16.0,8.0,14.0,56.443,103.77661,10.0,18.0,23.436957334776103
2420.0,17,5421.0,424.98,150.56,95.098,402.37842,146.61021,89.952415,17.0,8.0,14.0,51.082,267.3862,10.0,18.0,23.514023571748105
2421.0,9,3448.0,344.54,536.24,16.860000000000014,343.52017,535.5501,11.6303005,9.0,9.0,8.0,74.531,148.95403,10.0,5.0,5.372687604839906
2421.0,10,3448.0,344.2,536.33,15.870000000000005,342.90848,535.79767,10.377881,10.0,9.0,8.0,82.537,211.9055,10.0,5.0,5.6669895226178975
2421.0,11,3448.0,344.1,536.31,16.22,342.52963,535.9834,9.9210825,11.0,9.0,8.0,88.589,189.23686,10.0,5.0,6.499930089524525
2421.0,12,3452.0,343.99,536.29,15.550000000000011,343.0867,535.61646,11.563698,12.0,9.0,8.0,98.135,163.68555,10.0,8.0,4.142488461879417
2421.0,13,3448.0,343.84,536.59,15.699999999999989,342.55005,536.1046,11.45741,13.0,9.0,8.0,81.866,202.28107,10.0,5.0,4.460846788514472
2421.0,14,3452.0,343.69,536.4,15.27000000000001,342.71194,535.96027,11.259104,14.0,9.0,8.0,97.797,150.90817,10.0,8.0,4.151776795459502
2421.0,15,3452.0,343.9,536.77,15.28,343.04938,536.3111,11.799035,15.0,9.0,8.0,93.946,139.20485,10.0,8.0,3.612652893044801
2421.0,16,3452.0,343.67,537.22,15.129999999999995,342.6059,536.19696,11.301739,16.0,9.0,8.0,96.78,171.86098,10.0,8.0,4.102986952906509
2421.0,17,3452.0,343.81,536.25,16.05000000000001,343.02225,535.05817,11.608191,17.0,9.0,8.0,77.285,160.28732,10.0,8.0,4.665905700277395
2421.0,18,3452.0,344.55,536.02,16.870000000000005,343.63922,535.1928,13.089081,18.0,9.0,8.0,77.585,146.53583,10.0,8.0,3.976069482914116
2422.0,16,603.0,372.36,362.07,74.867,369.18475,361.75156,73.17071,16.0,9.0,1.0,256.69,139.932,10.0,23.0,3.6140028168500447
2422.0,17,3849.0,374.3,359.52,76.673,374.48303,356.18967,77.75029,17.0,9.0,9.0,178.67,181.29065,10.0,57.0,3.5050180647038074
2423.0,14,4460.0,398.65,674.59,94.243,395.60864,683.5546,94.755936,14.0,9.0,11.0,37.702,286.8436,10.0,7.0,9.480349526768322
2423.0,15,4460.0,398.51,677.44,92.256,396.27774,685.32825,94.682236,15.0,9.0,11.0,35.319,157.3031,10.0,7.0,8.549508400943036
2423.0,16,4460.0,397.83,679.38,91.606,394.93237,685.2448,93.42712,16.0,9.0,11.0,54.624,181.67868,10.0,7.0,6.790332592097435
2423.0,17,4460.0,396.7,678.19,93.082,394.19498,685.9374,93.48356,17.0,9.0,11.0,56.949,259.91196,10.0,7.0,8.152213343258355
2424.0,10,310.0,458.05,413.16,27.819999999999993,468.6928,447.58932,36.19596,10.0,10.0,1.0,38.712,143.83473,10.0,18.0,36.997350897381786
2424.0,11,310.0,457.21,414.11,26.59999999999999,468.67557,449.05908,35.557747,11.0,10.0,1.0,42.606,183.97333,10.0,18.0,37.856818667015695
2424.0,12,310.0,456.51,413.93,26.44,468.36478,450.00574,36.498158,12.0,10.0,1.0,39.14,230.41158,10.0,18.0,39.28309264491486
2424.0,13,310.0,455.27,414.78,25.94,468.29434,451.15396,37.08118,13.0,10.0,1.0,39.671,157.05402,10.0,18.0,40.20975367133702
2424.0,14,310.0,455.51,415.29,27.389999999999983,467.30963,451.3934,36.704685,14.0,10.0,1.0,36.717,183.32225,10.0,18.0,39.10818477436818
2424.0,15,310.0,454.44,417.5,27.0,466.83627,452.10312,37.335434,15.0,10.0,1.0,45.112,164.85556,10.0,18.0,38.18199339499781
2424.0,16,310.0,453.41,417.9,26.669999999999987,465.377,452.06735,37.528904,16.0,10.0,1.0,51.305,150.7742,10.0,18.0,37.79593484891882
2424.0,18,6709.0,454.66,418.6,28.50999999999999,439.50427,419.49594,18.524355,18.0,10.0,18.0,44.684,162.12012,10.0,13.0,18.171735370693824
2424.0,19,6709.0,455.53,417.7,29.56,438.96774,419.153,18.149342,19.0,10.0,18.0,39.653,125.577156,10.0,13.0,20.164889816226705
2425.0,10,4274.0,505.06,37.322,150.338,501.42322,36.824173,152.445,10.0,10.0,10.0,127.85,150.92189,10.0,19.0,4.23242832075499
2425.0,11,4274.0,504.52,37.079,150.915,501.214,35.960617,152.77722,11.0,10.0,10.0,44.731,484.03738,10.0,19.0,3.95579067483214
2425.0,12,4274.0,503.97,36.837,151.492,500.9861,35.150284,153.32457,12.0,10.0,10.0,40.576,179.72934,10.0,19.0,3.886770237556635
2425.0,14,4274.0,504.75,35.896,149.814,501.4415,35.648655,153.36456,14.0,10.0,10.0,95.143,244.6559,10.0,19.0,4.859406148144545
2425.0,16,4274.0,504.26,36.482,149.172,501.71564,36.050518,152.33229,16.0,10.0,10.0,115.08,169.98738,10.0,19.0,4.08011977888198
2425.0,17,4274.0,504.29,36.068,150.211,502.05283,35.838085,153.40327,17.0,10.0,10.0,105.21,158.361,10.0,19.0,3.9049171910586127
2425.0,18,7046.0,504.98,36.36,151.714,501.1271,35.164356,151.0618,18.0,10.0,18.0,109.68,150.22855,10.0,5.0,4.086534941088385
2426.0,11,3802.0,354.42,243.91,33.360000000000014,338.38016,238.5644,28.625248,11.0,11.0,9.0,52.567,175.82986,10.0,20.0,17.55761325143896
2426.0,12,3802.0,354.54,242.91,34.06999999999999,337.53033,238.29057,29.85238,12.0,11.0,9.0,53.471,169.49646,10.0,20.0,18.12336407784716
2426.0,13,1725.0,354.46,243.63,32.84,368.147,224.09473,35.92514,13.0,11.0,2.0,60.513,138.93788,10.0,18.0,24.05158688719936
2426.0,14,5342.0,354.94,243.14,33.52000000000001,353.47708,241.69064,29.586443,14.0,11.0,14.0,75.176,181.33224,10.0,8.0,4.440005631556004
2426.0,15,5342.0,354.77,243.34,32.27000000000001,353.54752,241.75821,29.03416,15.0,11.0,14.0,80.044,149.76422,10.0,8.0,3.803574300588857
2427.0,11,3023.0,385.98,80.685,72.599,386.47702,88.999565,74.99963,11.0,11.0,6.0,42.533,185.8705,10.0,13.0,8.668451096737234
2427.0,12,681.0,388.05,80.516,74.614,390.16324,109.22297,81.88059,12.0,11.0,1.0,52.918,375.24356,10.0,18.0,29.68769509589115
2427.0,13,3023.0,388.0,78.652,73.387,388.4539,89.99953,74.99961,13.0,11.0,6.0,45.027,211.14337,10.0,13.0,11.47052628796952
2427.0,14,3023.0,387.78,78.066,74.054,387.5879,90.25514,74.972626,14.0,11.0,6.0,56.099,187.95822,10.0,13.0,12.22521615667698
2427.0,15,3023.0,388.93,77.392,74.971,386.9961,90.999084,74.99925,15.0,11.0,6.0,65.447,212.94655,10.0,13.0,13.743853253565971
2427.0,16,6127.0,388.97,76.062,74.629,391.10132,61.901894,76.195175,16.0,11.0,16.0,63.778,211.79414,10.0,2.0,14.405000208408913
2427.0,17,6127.0,389.35,75.738,75.882,391.49347,61.468853,77.50327,17.0,11.0,16.0,69.959,178.71353,10.0,2.0,14.520039123962745
2427.0,18,3023.0,389.62,75.369,75.49,385.9502,92.51799,74.001396,18.0,11.0,6.0,70.121,118.2269,10.0,13.0,17.600319085997164
2427.0,19,3023.0,388.52,74.231,75.154,385.01932,92.56634,74.10179,19.0,11.0,6.0,59.134,130.93785,10.0,13.0,18.696165362504154
2427.0,20,3023.0,386.73,72.005,73.134,384.83896,92.365425,73.41894,20.0,11.0,6.0,41.089,204.67923,10.0,13.0,20.450039835311458
2428.0,16,376.0,324.9,187.03,37.900000000000006,316.59106,183.35078,35.515263,16.0,11.0,1.0,50.98,184.82559,10.0,34.0,9.394791870561493
2428.0,17,1736.0,325.11,187.05,37.72,323.46805,187.49036,40.98203,17.0,11.0,2.0,42.765,173.0985,10.0,17.0,3.678417656139667
2428.0,19,2178.0,324.61,187.28,37.610000000000014,314.77338,177.82101,34.5449,19.0,11.0,3.0,27.926,133.89261,10.0,20.0,13.986651595521383
2429.0,11,3993.0,502.0,243.7,139.189,496.22803,253.62381,150.07571,11.0,11.0,9.0,53.03,204.45882,10.0,23.0,15.821444220459144
2429.0,12,3993.0,504.38,242.21,143.194,496.08743,253.28998,149.23065,12.0,11.0,9.0,33.347,207.77026,10.0,23.0,15.098801847424864
2429.0,13,5172.0,501.36,243.27,140.056,498.48773,241.8478,141.498,13.0,11.0,13.0,70.021,244.98468,10.0,4.0,3.5145343635964115
2429.0,14,5162.0,503.56,242.16,141.707,496.84787,240.48167,139.76793,14.0,11.0,13.0,72.862,162.50563,10.0,2.0,7.185365209277809
2429.0,15,1439.0,502.16,243.6,141.942,504.36038,239.62842,155.887,15.0,11.0,1.0,68.251,219.04572,10.0,21.0,14.665542773480963
2429.0,16,6228.0,502.7,245.14,140.077,512.55206,238.39375,138.43686,16.0,11.0,16.0,40.898,138.98456,10.0,1.0,12.052594514281958
2429.0,17,1439.0,502.11,243.23,140.315,504.35458,239.98444,156.02481,17.0,11.0,1.0,51.474,194.1666,10.0,21.0,16.197837180503452
2429.0,18,6918.0,502.16,244.2,137.871,503.9952,228.99783,132.99873,18.0,11.0,18.0,31.371,287.0502,10.0,1.0,16.069005778261452
2429.0,19,5172.0,501.71,241.86,140.12,498.38168,240.24414,141.21577,19.0,11.0,13.0,53.788,329.66815,10.0,4.0,3.858682346980612
2429.0,20,1439.0,501.39,239.97,140.437,503.8295,239.4694,155.09921,20.0,11.0,1.0,43.224,121.501915,10.0,21.0,14.872194279732216
2430.0,12,1712.0,306.0,232.36,25.5,301.64975,233.39478,26.701544,12.0,12.0,2.0,118.91,172.25728,10.0,20.0,4.630243265189866
2430.0,19,1712.0,305.58,235.13,24.52000000000001,302.34372,236.25092,27.053822,19.0,12.0,2.0,104.58,140.89417,10.0,20.0,4.260307948081189
2430.0,20,1712.0,306.89,233.69,25.27000000000001,303.57675,235.70161,27.177475,20.0,12.0,2.0,102.25,144.85594,10.0,20.0,4.3200302348739195
2430.0,21,1712.0,306.97,233.6,25.319999999999993,303.59433,235.58675,26.030937,21.0,12.0,2.0,105.76,250.31415,10.0,20.0,3.980923878871475
2431.0,12,2632.0,301.06,155.97,24.039999999999992,297.30518,155.03734,24.379122,12.0,12.0,5.0,163.37,157.33215,10.0,17.0,3.883752262810279
2431.0,13,2632.0,300.97,156.12,24.960000000000008,297.21985,155.63649,24.340307,13.0,12.0,5.0,199.74,154.48064,10.0,17.0,3.8316349456660337
2431.0,14,2632.0,301.14,155.69,25.15000000000001,297.23627,154.93411,24.01515,14.0,12.0,5.0,181.02,133.76726,10.0,17.0,4.135016581284768
2431.0,15,2632.0,301.31,155.26,25.330000000000013,297.22464,155.18407,23.793875,15.0,12.0,5.0,207.34,159.27525,10.0,17.0,4.365273383205785
2432.0,12,876.0,648.09,94.657,106.781,627.9978,103.999626,107.519325,12.0,12.0,1.0,41.808,198.62483,10.0,11.0,22.170392085425625
2432.0,13,4191.0,645.83,96.792,107.416,634.84314,100.307144,115.65448,13.0,12.0,10.0,33.166,249.62645,10.0,4.0,14.17532654688202
2432.0,14,4191.0,646.11,96.651,105.748,634.8123,99.03574,114.26028,14.0,12.0,10.0,33.313,253.38113,10.0,4.0,14.345170649246365
2432.0,15,5497.0,647.85,95.689,107.494,634.26294,100.5701,117.24032,15.0,12.0,14.0,48.305,152.46439,10.0,9.0,17.419072598620218
2432.0,16,5497.0,647.08,97.942,106.515,634.6326,99.6701,116.403206,16.0,12.0,14.0,34.713,191.1908,10.0,9.0,15.990644585770657
2432.0,17,5497.0,651.75,94.774,108.073,636.07983,100.51559,116.74586,17.0,12.0,14.0,38.566,243.24799,10.0,9.0,18.80793939102844
2432.0,18,6835.0,652.94,94.273,106.973,638.4392,98.49659,108.71526,18.0,12.0,18.0,39.849,155.24365,10.0,1.0,15.203531926355163
2432.0,19,5497.0,652.59,95.054,107.997,638.0616,100.016235,114.94136,19.0,12.0,14.0,53.953,218.40523,10.0,9.0,16.849994616166082
2432.0,20,5497.0,653.7,94.979,107.461,638.08075,99.979,113.37492,20.0,12.0,14.0,40.693,269.9147,10.0,9.0,17.433743726718667
2432.0,21,5497.0,654.49,94.857,105.891,638.3402,99.86801,114.332115,21.0,12.0,14.0,42.192,125.1434,10.0,9.0,18.89917150838433
2433.0,13,410.0,328.3,341.65,45.14,324.66824,340.2974,44.23658,13.0,13.0,1.0,209.33,172.86903,10.0,32.0,3.979368687869961
2433.0,14,410.0,327.48,341.69,44.81,324.37912,340.15826,43.765034,14.0,13.0,1.0,226.18,215.2309,10.0,32.0,3.612981890787187
2433.0,15,410.0,327.7,341.69,45.08,324.10263,340.28897,43.544304,15.0,13.0,1.0,245.18,189.82542,10.0,32.0,4.154794601688039
2433.0,19,410.0,326.48,342.39,44.34,323.44934,340.8157,43.06081,19.0,13.0,1.0,288.62,131.55446,10.0,32.0,3.646868188144462
2433.0,20,410.0,326.76,342.7,44.34,323.73166,340.7649,42.95355,20.0,13.0,1.0,288.85,164.94333,10.0,32.0,3.8519733602531585
2433.0,22,410.0,326.37,341.75,43.120000000000005,323.41028,339.42606,42.45112,22.0,13.0,1.0,225.69,193.61264,10.0,32.0,3.8220465795696414
2434.0,13,2720.0,523.23,512.92,119.183,502.3862,486.79095,108.03897,13.0,13.0,5.0,69.37,183.29332,10.0,21.0,35.23323228123413
2434.0,14,2720.0,523.29,512.06,119.767,502.74078,487.17255,108.42922,14.0,13.0,5.0,71.988,184.64005,10.0,21.0,34.208198804369935
2434.0,15,2720.0,524.77,513.56,120.135,502.2822,487.69644,108.61004,15.0,13.0,5.0,67.015,292.66922,10.0,21.0,36.15867237213221
2434.0,17,2720.0,524.36,515.39,120.655,502.75528,490.4171,109.5345,17.0,13.0,5.0,79.883,203.57281,10.0,21.0,34.8435816318931
2434.0,19,7412.0,524.05,516.43,122.404,539.6112,538.99927,143.80553,19.0,13.0,19.0,69.226,350.9343,10.0,1.0,34.77856207656962
2434.0,20,2720.0,525.71,517.59,122.486,502.68683,493.21472,109.208885,20.0,13.0,5.0,74.044,200.28697,10.0,21.0,36.06247931923884
2434.0,21,2720.0,524.81,518.34,123.716,502.59015,494.18512,108.92235,21.0,13.0,5.0,56.06,201.01048,10.0,21.0,36.00044502724099
2434.0,22,2720.0,521.76,517.79,122.419,502.46063,495.60828,108.948044,22.0,13.0,5.0,43.027,191.19876,10.0,21.0,32.34132093946126
2435.0,13,2512.0,505.77,86.864,135.80599999999998,494.22815,94.67084,146.24222,13.0,13.0,4.0,54.466,185.52379,10.0,12.0,17.409070627017954
2435.0,14,2512.0,506.74,86.87,137.116,493.5405,93.96881,145.55336,14.0,13.0,4.0,53.131,151.87148,10.0,12.0,17.19909728548857
2435.0,15,2512.0,506.35,86.052,136.563,494.5514,92.79916,146.96855,15.0,13.0,4.0,52.082,145.94153,10.0,12.0,17.117435579785326
2435.0,16,6246.0,507.74,86.163,137.822,494.2841,92.91741,142.54109,16.0,13.0,16.0,47.208,229.57736,10.0,2.0,15.778247991656096
2435.0,17,6246.0,507.78,86.204,136.918,494.99686,92.73745,144.24428,17.0,13.0,16.0,58.736,250.93567,10.0,2.0,16.11735138912404
2435.0,20,6932.0,508.41,87.545,139.57,508.2839,86.46803,134.73859,20.0,13.0,18.0,73.489,202.80682,10.0,9.0,4.951594508741609
2435.0,21,6932.0,508.99,86.928,138.831,508.75354,86.40927,134.7328,21.0,13.0,18.0,62.028,295.8199,10.0,9.0,4.137660859048253
2435.0,22,5999.0,509.42,87.234,140.576,514.09143,83.83989,158.1462,22.0,13.0,15.0,58.16,309.0122,10.0,19.0,18.494706512323987
2436.0,14,4672.0,625.81,72.821,147.42000000000002,627.979,68.52975,146.8196,14.0,13.0,11.0,79.714,169.71547,10.0,3.0,4.845602926623306
2436.0,15,3108.0,626.07,72.812,146.322,617.02435,77.854065,143.46637,15.0,13.0,6.0,60.961,210.70235,10.0,9.0,10.742477651064744
2436.0,17,2272.0,630.57,71.763,146.457,638.9953,63.999527,140.99896,17.0,13.0,3.0,48.399,183.29433,10.0,13.0,12.69044497853912
2436.0,18,6931.0,631.71,72.715,143.03,628.02094,77.580635,134.91348,18.0,13.0,18.0,49.564,201.8024,10.0,3.0,10.156843237306829
2436.0,22,7432.0,631.39,70.486,145.527,629.3003,67.604164,146.273,22.0,13.0,19.0,58.896,162.85698,10.0,5.0,3.6370786107666175
2437.0,13,5042.0,354.22,50.145,55.849999999999994,356.1067,55.24348,60.00423,13.0,13.0,13.0,51.698,149.06055,10.0,2.0,6.841912166441473
2437.0,14,5373.0,352.72,48.635,54.44,355.7117,55.33526,58.9814,14.0,13.0,14.0,10.517,330.33804,10.0,2.0,8.62948821875318
2437.0,15,5778.0,351.21,47.125,53.03,355.74878,56.384827,59.02997,15.0,13.0,15.0,43.613,247.81006,10.0,2.0,11.93082394301539
2437.0,16,6113.0,350.88,47.123,52.620000000000005,354.31192,57.20961,56.18804,16.0,13.0,16.0,22.064,148.68684,10.0,2.0,11.236044037831997
2437.0,17,6419.0,350.54,47.12,52.209999999999994,353.96667,57.676613,55.515015,17.0,13.0,17.0,40.809,151.14198,10.0,7.0,11.580469311340286
2437.0,18,6745.0,350.49,47.779,52.28,353.7405,58.486195,54.005394,18.0,13.0,18.0,37.834,286.8756,10.0,11.0,11.321959171153235
2437.0,19,6745.0,349.96,48.354,52.120000000000005,353.6739,60.216957,57.37455,19.0,13.0,18.0,39.784,155.15031,10.0,11.0,13.49566959051492
2437.0,20,6745.0,349.35,48.046,50.900000000000006,353.10886,60.187687,56.618965,20.0,13.0,18.0,36.368,167.39906,10.0,11.0,13.937580578306756
2437.0,21,6745.0,348.35,48.862,51.16,352.4769,60.620552,56.04712,21.0,13.0,18.0,38.269,169.22662,10.0,11.0,13.385768212586974
2437.0,22,6419.0,348.33,50.021,50.61,353.32147,60.785225,58.066895,22.0,13.0,17.0,39.411,153.43259,10.0,7.0,14.013871544029149
2438.0,18,6720.0,374.49,343.39,30.340000000000003,378.66318,340.14197,31.269453,18.0,15.0,18.0,13.557,191.45819,10.0,4.0,5.36926559899106
2438.0,19,6720.0,375.38,343.26,29.590000000000003,376.55496,340.5036,31.6141,19.0,15.0,18.0,23.286,195.58513,10.0,4.0,3.6159718986186697
2438.0,20,5744.0,376.27,343.13,28.840000000000003,387.64386,335.98703,10.682682,20.0,15.0,15.0,53.989,147.44795,10.0,12.0,22.584838026287123
2438.0,21,5744.0,376.87,342.89,28.319999999999993,387.17343,336.5053,10.274535,21.0,15.0,15.0,53.132,148.29678,10.0,12.0,21.738534240401876
2438.0,22,5744.0,379.3,342.89,29.5,387.0255,336.95963,10.327706,22.0,15.0,15.0,53.298,146.52411,10.0,12.0,21.50417391599445
2438.0,24,5744.0,378.13,342.58,31.889999999999983,387.30533,337.06586,11.258332,24.0,15.0,15.0,39.487,124.77157,10.0,12.0,23.24345380985201
2439.0,17,2761.0,678.97,63.046,128.14600000000002,674.1513,60.95152,127.76575,17.0,16.0,5.0,83.673,195.90024,10.0,13.0,5.26795085615843
2439.0,18,2761.0,678.64,62.589,128.641,674.91284,62.33172,127.89713,18.0,16.0,5.0,85.927,151.389,10.0,13.0,3.8093644142954055
2439.0,19,6923.0,680.13,64.224,130.633,682.4762,67.7727,134.30412,19.0,16.0,18.0,85.301,147.77322,10.0,7.0,5.619167926339252
2439.0,25,8710.0,686.18,69.6,129.963,700.8328,69.685905,131.70772,25.0,16.0,23.0,44.829,149.94102,10.0,12.0,14.756557030263767
2440.0,25,7181.0,310.59,164.61,28.319999999999993,310.41916,162.71379,31.666697,25.0,18.0,19.0,105.5,133.41554,10.0,7.0,3.850347968626879
2441.0,18,5874.0,483.25,237.24,125.752,484.1856,230.5543,123.88376,18.0,18.0,15.0,58.283,202.97142,10.0,3.0,7.004587964156069
2441.0,19,7312.0,481.11,238.47,126.345,482.99875,235.69926,120.34445,19.0,18.0,19.0,60.546,320.41763,10.0,1.0,6.873934609275814
2441.0,20,6927.0,480.04,239.1,126.398,472.94516,242.67372,132.49757,20.0,18.0,18.0,60.268,167.73396,10.0,18.0,10.01563694673986
2441.0,23,5875.0,481.4,239.65,127.046,491.61383,239.46214,118.81418,23.0,18.0,15.0,53.431,103.59458,10.0,5.0,13.119469317045588
2441.0,24,6927.0,478.76,239.74,128.145,473.06305,243.07443,133.43385,24.0,18.0,18.0,50.741,219.67519,10.0,18.0,8.458463043006107
2441.0,27,9815.0,478.84,239.28,126.84,477.51782,237.03967,122.53133,27.0,18.0,27.0,68.435,169.23936,10.0,1.0,5.033078146641483
2442.0,18,6782.0,398.45,199.91,87.152,400.36145,204.99008,86.337616,18.0,18.0,18.0,79.852,180.92604,10.0,3.0,5.488540353168236
2442.0,19,1835.0,398.09,199.68,87.774,396.50232,197.25258,93.516014,19.0,18.0,2.0,80.324,168.0792,10.0,23.0,6.433025758925263
2442.0,20,1835.0,398.26,198.89,88.613,396.31012,196.9499,92.97713,20.0,18.0,2.0,82.065,195.17554,10.0,23.0,5.1586481447468335
2442.0,21,1835.0,398.41,199.14,87.723,396.4451,196.52634,93.065636,21.0,18.0,2.0,79.401,151.19151,10.0,23.0,6.263849458128435
2442.0,22,1835.0,399.26,199.22,87.972,397.40283,196.7657,92.41903,22.0,18.0,2.0,87.034,100.89122,10.0,23.0,5.4082108612553235
2442.0,23,3252.0,400.15,202.08,87.934,403.67917,203.45937,83.25811,23.0,18.0,7.0,14.396,107.73227,10.0,10.0,6.018442471096662
2442.0,25,6779.0,401.94,207.81,87.859,400.99716,209.9985,84.9994,25.0,18.0,18.0,96.564,155.97081,10.0,14.0,3.722336856814547
2442.0,26,6779.0,402.03,207.76,87.254,400.5069,209.00386,83.47965,26.0,18.0,18.0,23.003,133.65309,10.0,14.0,4.255906393719206
2442.0,27,6779.0,402.13,207.7,86.649,399.74518,208.64655,83.589134,27.0,18.0,18.0,108.48,138.32178,10.0,14.0,3.993257225981812
2443.0,18,3597.0,443.52,680.64,116.308,462.22906,662.63544,121.20011,18.0,18.0,8.0,71.597,189.49245,10.0,5.0,26.42207121194892
2443.0,19,3597.0,444.17,681.49,116.183,464.5711,663.29376,119.88967,19.0,18.0,8.0,79.287,166.53781,10.0,5.0,27.587088172485675
2443.0,20,7751.0,445.97,681.05,116.117,469.7651,671.2778,126.22748,20.0,18.0,20.0,70.235,201.61952,10.0,2.0,27.639183828043834
2443.0,21,8001.0,444.07,680.85,114.29,457.1811,655.6334,122.380875,21.0,18.0,21.0,72.846,183.31706,10.0,4.0,29.550636491209872
2443.0,22,8001.0,443.51,682.72,114.729,459.1466,656.2687,123.18353,22.0,18.0,21.0,46.978,152.39104,10.0,4.0,31.86932080812051
2443.0,23,8679.0,442.96,684.6,115.169,461.326,683.46313,130.98529,23.0,18.0,23.0,60.471,297.79004,10.0,1.0,24.264324815683658
2443.0,24,8001.0,442.4,686.47,115.608,460.18002,657.8459,123.33443,24.0,18.0,21.0,76.2,146.6272,10.0,4.0,34.57117198700821
2443.0,25,9261.0,443.31,687.74,116.43,462.48532,673.09735,111.56726,25.0,18.0,25.0,55.306,140.4416,10.0,1.0,24.611914521883502
2443.0,26,9530.0,444.22,689.0,117.251,462.30997,675.3621,116.49114,26.0,18.0,26.0,49.059,154.70387,10.0,1.0,22.66752563096595
2443.0,27,9817.0,445.13,690.27,118.073,466.99936,675.7843,123.41766,27.0,18.0,27.0,78.997,173.00517,10.0,1.0,26.77068922936426
2444.0,19,6821.0,597.69,280.53,107.128,589.8492,296.7288,105.05833,19.0,19.0,18.0,26.107,207.65887,10.0,10.0,18.11526428150859
